"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"04/07/2018","04/04/2018","Actual","ALB",51,35,45,30
"04/07/2018","04/04/2018","Actual","ART",52,22,50,19
"04/07/2018","04/04/2018","Actual","BGM",50,27,49,24
"04/07/2018","04/04/2018","Actual","BUF",59,28,56,24
"04/07/2018","04/04/2018","Actual","ELM",58,30,54,28
"04/07/2018","04/04/2018","Actual","ELZ",54,25,53,23
"04/07/2018","04/04/2018","Actual","FOK",54,41,52,34
"04/07/2018","04/04/2018","Actual","FRG",54,40,52,34
"04/07/2018","04/04/2018","Actual","GFL",48,32,45,27
"04/07/2018","04/04/2018","Actual","HPN",53,38,49,32
"04/07/2018","04/04/2018","Actual","IAG",58,28,54,25
"04/07/2018","04/04/2018","Actual","ISP",54,41,53,34
"04/07/2018","04/04/2018","Actual","ITH",53,31,51,27
"04/07/2018","04/04/2018","Actual","JFK",55,41,52,35
"04/07/2018","04/04/2018","Actual","LGA",56,41,52,36
"04/07/2018","04/04/2018","Actual","MSS",45,22,43,20
"04/07/2018","04/04/2018","Actual","MSV",51,30,49,27
"04/07/2018","04/04/2018","Actual","NYC",55,41,51,35
"04/07/2018","04/04/2018","Actual","PLB",48,26,44,23
"04/07/2018","04/04/2018","Actual","POU",55,38,49,32
"04/07/2018","04/04/2018","Actual","ROC",59,29,55,26
"04/07/2018","04/04/2018","Actual","SLK",46,19,45,17
"04/07/2018","04/04/2018","Actual","SWF",54,37,51,31
"04/07/2018","04/04/2018","Actual","SYR",55,28,53,26
"04/07/2018","04/04/2018","Actual","UCA",48,28,47,25
"04/07/2018","04/05/2018","Actual","ALB",37,25,29,21
"04/07/2018","04/05/2018","Actual","ART",31,19,27,16
"04/07/2018","04/05/2018","Actual","BGM",31,20,26,18
"04/07/2018","04/05/2018","Actual","BUF",31,24,28,21
"04/07/2018","04/05/2018","Actual","ELM",35,22,29,21
"04/07/2018","04/05/2018","Actual","ELZ",29,20,26,17
"04/07/2018","04/05/2018","Actual","FOK",45,24,33,21
"04/07/2018","04/05/2018","Actual","FRG",45,33,34,27
"04/07/2018","04/05/2018","Actual","GFL",36,24,27,19
"04/07/2018","04/05/2018","Actual","HPN",43,30,32,25
"04/07/2018","04/05/2018","Actual","IAG",33,26,29,22
"04/07/2018","04/05/2018","Actual","ISP",45,32,34,27
"04/07/2018","04/05/2018","Actual","ITH",34,20,29,19
"04/07/2018","04/05/2018","Actual","JFK",45,33,35,27
"04/07/2018","04/05/2018","Actual","LGA",45,35,36,28
"04/07/2018","04/05/2018","Actual","MSS",31,17,24,14
"04/07/2018","04/05/2018","Actual","MSV",34,23,27,20
"04/07/2018","04/05/2018","Actual","NYC",45,34,34,27
"04/07/2018","04/05/2018","Actual","PLB",30,18,23,15
"04/07/2018","04/05/2018","Actual","POU",42,28,32,24
"04/07/2018","04/05/2018","Actual","ROC",33,26,29,24
"04/07/2018","04/05/2018","Actual","SLK",25,11,19,9
"04/07/2018","04/05/2018","Actual","SWF",41,28,31,25
"04/07/2018","04/05/2018","Actual","SYR",34,23,27,22
"04/07/2018","04/05/2018","Actual","UCA",33,23,26,20
"04/07/2018","04/06/2018","Actual","ALB",40,20,38,18
"04/07/2018","04/06/2018","Actual","ART",36,24,35,24
"04/07/2018","04/06/2018","Actual","BGM",42,22,37,21
"04/07/2018","04/06/2018","Actual","BUF",38,26,36,23
"04/07/2018","04/06/2018","Actual","ELM",47,21,42,20
"04/07/2018","04/06/2018","Actual","ELZ",40,24,36,21
"04/07/2018","04/06/2018","Actual","FOK",50,20,46,17
"04/07/2018","04/06/2018","Actual","FRG",51,30,46,26
"04/07/2018","04/06/2018","Actual","GFL",39,19,36,18
"04/07/2018","04/06/2018","Actual","HPN",58,28,46,24
"04/07/2018","04/06/2018","Actual","IAG",41,27,38,24
"04/07/2018","04/06/2018","Actual","ISP",51,28,47,25
"04/07/2018","04/06/2018","Actual","ITH",44,17,39,16
"04/07/2018","04/06/2018","Actual","JFK",52,34,47,29
"04/07/2018","04/06/2018","Actual","LGA",62,37,47,30
"04/07/2018","04/06/2018","Actual","MSS",39,20,34,18
"04/07/2018","04/06/2018","Actual","MSV",42,19,38,18
"04/07/2018","04/06/2018","Actual","NYC",61,37,47,30
"04/07/2018","04/06/2018","Actual","PLB",37,21,32,19
"04/07/2018","04/06/2018","Actual","POU",50,23,44,21
"04/07/2018","04/06/2018","Actual","ROC",42,25,38,23
"04/07/2018","04/06/2018","Actual","SLK",32,8,30,7
"04/07/2018","04/06/2018","Actual","SWF",50,25,45,24
"04/07/2018","04/06/2018","Actual","SYR",46,21,42,20
"04/07/2018","04/06/2018","Actual","UCA",42,21,39,20
"04/07/2018","04/07/2018","Forecast","ALB",38,30,36,26
"04/07/2018","04/07/2018","Forecast","ART",35,27,30,24
"04/07/2018","04/07/2018","Forecast","BGM",32,21,31,19
"04/07/2018","04/07/2018","Forecast","BUF",31,24,27,21
"04/07/2018","04/07/2018","Forecast","ELM",38,26,35,23
"04/07/2018","04/07/2018","Forecast","ELZ",31,19,26,17
"04/07/2018","04/07/2018","Forecast","FOK",49,36,46,31
"04/07/2018","04/07/2018","Forecast","FRG",47,39,44,33
"04/07/2018","04/07/2018","Forecast","GFL",38,28,35,24
"04/07/2018","04/07/2018","Forecast","HPN",47,36,42,30
"04/07/2018","04/07/2018","Forecast","IAG",35,27,29,23
"04/07/2018","04/07/2018","Forecast","ISP",48,38,46,32
"04/07/2018","04/07/2018","Forecast","ITH",33,24,31,22
"04/07/2018","04/07/2018","Forecast","JFK",47,40,45,33
"04/07/2018","04/07/2018","Forecast","LGA",49,40,44,32
"04/07/2018","04/07/2018","Forecast","MSS",36,28,34,25
"04/07/2018","04/07/2018","Forecast","MSV",35,27,33,23
"04/07/2018","04/07/2018","Forecast","NYC",54,39,47,32
"04/07/2018","04/07/2018","Forecast","PLB",37,28,30,24
"04/07/2018","04/07/2018","Forecast","POU",44,33,39,28
"04/07/2018","04/07/2018","Forecast","ROC",35,26,30,22
"04/07/2018","04/07/2018","Forecast","SLK",31,20,29,18
"04/07/2018","04/07/2018","Forecast","SWF",43,33,42,28
"04/07/2018","04/07/2018","Forecast","SYR",34,27,32,24
"04/07/2018","04/07/2018","Forecast","UCA",33,24,31,21
"04/07/2018","04/08/2018","Forecast","ALB",39,25,31,22
"04/07/2018","04/08/2018","Forecast","ART",34,23,28,21
"04/07/2018","04/08/2018","Forecast","BGM",31,19,26,18
"04/07/2018","04/08/2018","Forecast","BUF",32,25,27,23
"04/07/2018","04/08/2018","Forecast","ELM",36,22,29,20
"04/07/2018","04/08/2018","Forecast","ELZ",30,19,24,17
"04/07/2018","04/08/2018","Forecast","FOK",45,30,35,27
"04/07/2018","04/08/2018","Forecast","FRG",45,32,35,27
"04/07/2018","04/08/2018","Forecast","GFL",38,23,30,20
"04/07/2018","04/08/2018","Forecast","HPN",43,30,34,26
"04/07/2018","04/08/2018","Forecast","IAG",35,26,29,23
"04/07/2018","04/08/2018","Forecast","ISP",45,32,35,28
"04/07/2018","04/08/2018","Forecast","ITH",32,21,27,20
"04/07/2018","04/08/2018","Forecast","JFK",46,33,36,28
"04/07/2018","04/08/2018","Forecast","LGA",46,35,35,29
"04/07/2018","04/08/2018","Forecast","MSS",34,23,27,21
"04/07/2018","04/08/2018","Forecast","MSV",34,21,28,19
"04/07/2018","04/08/2018","Forecast","NYC",46,34,35,28
"04/07/2018","04/08/2018","Forecast","PLB",35,24,28,21
"04/07/2018","04/08/2018","Forecast","POU",43,27,34,24
"04/07/2018","04/08/2018","Forecast","ROC",34,24,28,22
"04/07/2018","04/08/2018","Forecast","SLK",29,12,24,12
"04/07/2018","04/08/2018","Forecast","SWF",41,28,32,24
"04/07/2018","04/08/2018","Forecast","SYR",33,23,27,22
"04/07/2018","04/08/2018","Forecast","UCA",33,22,27,21
