"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"06/08/2019 00:00:00","EDT","CAPITL",61757,835,198,0,0,-200
"06/08/2019 00:00:00","EDT","CENTRL",61754,909,1431,0,110,-1161
"06/08/2019 00:00:00","EDT","DUNWOD",61760,142,225,193,62,-43
"06/08/2019 00:00:00","EDT","GENESE",61753,609,185,0,41,-77
"06/08/2019 00:00:00","EDT","HUD VL",61758,604,132,191,47,-290
"06/08/2019 00:00:00","EDT","LONGIL",61762,435,1449,0,125,0
"06/08/2019 00:00:00","EDT","MHK VL",61756,412,167,0,31,-185
"06/08/2019 00:00:00","EDT","MILLWD",61759,129,46,33,20,-69
"06/08/2019 00:00:00","EDT","N.Y.C.",61761,2069,1634,1422,50,-142
"06/08/2019 00:00:00","EDT","NORTH",61755,71,344,0,4,-111
"06/08/2019 00:00:00","EDT","WEST",61752,765,549,0,315,0
"06/08/2019 01:00:00","EDT","CAPITL",61757,799,193,0,0,-188
"06/08/2019 01:00:00","EDT","CENTRL",61754,872,1423,0,99,-1162
"06/08/2019 01:00:00","EDT","DUNWOD",61760,131,210,176,70,-47
"06/08/2019 01:00:00","EDT","GENESE",61753,567,178,0,34,-85
"06/08/2019 01:00:00","EDT","HUD VL",61758,566,125,174,52,-293
"06/08/2019 01:00:00","EDT","LONGIL",61762,307,1448,0,125,0
"06/08/2019 01:00:00","EDT","MHK VL",61756,382,165,0,24,-135
"06/08/2019 01:00:00","EDT","MILLWD",61759,130,44,29,20,-36
"06/08/2019 01:00:00","EDT","N.Y.C.",61761,1953,1603,1301,38,-88
"06/08/2019 01:00:00","EDT","NORTH",61755,70,341,0,59,-112
"06/08/2019 01:00:00","EDT","WEST",61752,722,542,0,319,0
"06/08/2019 02:00:00","EDT","CAPITL",61757,767,191,0,8,-178
"06/08/2019 02:00:00","EDT","CENTRL",61754,854,1417,0,103,-1165
"06/08/2019 02:00:00","EDT","DUNWOD",61760,128,203,166,70,-46
"06/08/2019 02:00:00","EDT","GENESE",61753,543,177,0,34,-89
"06/08/2019 02:00:00","EDT","HUD VL",61758,539,121,163,52,-300
"06/08/2019 02:00:00","EDT","LONGIL",61762,223,1447,0,142,0
