"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"06/25/2019 00:00:00","EDT","CAPITL",61757,916,188,0,48,-43
"06/25/2019 00:00:00","EDT","CENTRL",61754,1059,1464,0,122,-1158
"06/25/2019 00:00:00","EDT","DUNWOD",61760,160,250,208,52,-31
"06/25/2019 00:00:00","EDT","GENESE",61753,790,219,0,43,-64
"06/25/2019 00:00:00","EDT","HUD VL",61758,652,152,189,38,-149
"06/25/2019 00:00:00","EDT","LONGIL",61762,716,1449,0,120,-45
"06/25/2019 00:00:00","EDT","MHK VL",61756,480,193,0,33,-51
"06/25/2019 00:00:00","EDT","MILLWD",61759,166,56,35,13,-107
"06/25/2019 00:00:00","EDT","N.Y.C.",61761,2451,1456,1790,174,-9
"06/25/2019 00:00:00","EDT","NORTH",61755,76,341,0,9,-148
"06/25/2019 00:00:00","EDT","WEST",61752,897,597,0,210,-17
"06/25/2019 01:00:00","EDT","CAPITL",61757,827,210,0,62,-51
"06/25/2019 01:00:00","EDT","CENTRL",61754,1016,1454,0,103,-1153
"06/25/2019 01:00:00","EDT","DUNWOD",61760,153,238,190,46,-12
"06/25/2019 01:00:00","EDT","GENESE",61753,727,215,0,26,-80
"06/25/2019 01:00:00","EDT","HUD VL",61758,613,143,175,66,-139
"06/25/2019 01:00:00","EDT","LONGIL",61762,585,1449,0,163,-47
"06/25/2019 01:00:00","EDT","MHK VL",61756,423,185,0,19,-42
"06/25/2019 01:00:00","EDT","MILLWD",61759,160,51,31,22,-36
"06/25/2019 01:00:00","EDT","N.Y.C.",61761,2344,1435,1585,189,-11
"06/25/2019 01:00:00","EDT","NORTH",61755,73,339,0,25,-136
"06/25/2019 01:00:00","EDT","WEST",61752,834,595,0,286,-24
"06/25/2019 02:00:00","EDT","CAPITL",61757,790,208,0,42,-52
"06/25/2019 02:00:00","EDT","CENTRL",61754,974,1446,0,110,-1153
"06/25/2019 02:00:00","EDT","DUNWOD",61760,149,232,179,45,-25
"06/25/2019 02:00:00","EDT","GENESE",61753,688,214,0,28,-44
"06/25/2019 02:00:00","EDT","HUD VL",61758,587,140,164,48,-170
"06/25/2019 02:00:00","EDT","LONGIL",61762,489,1448,0,163,-47
"06/25/2019 02:00:00","EDT","MHK VL",61756,397,180,0,17,-32
"06/25/2019 02:00:00","EDT","MILLWD",61759,152,50,30,17,-73
"06/25/2019 02:00:00","EDT","N.Y.C.",61761,2272,1428,1470,139,-22
"06/25/2019 02:00:00","EDT","NORTH",61755,71,337,0,21,-155
"06/25/2019 02:00:00","EDT","WEST",61752,796,601,0,255,-16
"06/25/2019 03:00:00","EDT","CAPITL",61757,780,210,0,32,-47
"06/25/2019 03:00:00","EDT","CENTRL",61754,931,1447,0,121,-1156
"06/25/2019 03:00:00","EDT","DUNWOD",61760,148,225,171,41,-28
"06/25/2019 03:00:00","EDT","GENESE",61753,670,213,0,41,-45
"06/25/2019 03:00:00","EDT","HUD VL",61758,578,139,158,51,-177
"06/25/2019 03:00:00","EDT","LONGIL",61762,444,1447,0,136,-45
"06/25/2019 03:00:00","EDT","MHK VL",61756,391,183,0,40,-35
"06/25/2019 03:00:00","EDT","MILLWD",61759,158,48,29,17,-80
"06/25/2019 03:00:00","EDT","N.Y.C.",61761,2219,1447,1385,139,-16
"06/25/2019 03:00:00","EDT","NORTH",61755,70,338,0,6,-153
"06/25/2019 03:00:00","EDT","WEST",61752,787,594,0,282,-24
"06/25/2019 04:00:00","EDT","CAPITL",61757,782,212,0,24,-58
"06/25/2019 04:00:00","EDT","CENTRL",61754,940,1455,0,121,-1151
"06/25/2019 04:00:00","EDT","DUNWOD",61760,152,224,168,33,-32
"06/25/2019 04:00:00","EDT","GENESE",61753,673,219,0,49,-36
"06/25/2019 04:00:00","EDT","HUD VL",61758,577,139,155,30,-189
"06/25/2019 04:00:00","EDT","LONGIL",61762,445,1448,0,153,-45
"06/25/2019 04:00:00","EDT","MHK VL",61756,389,183,0,28,-35
"06/25/2019 04:00:00","EDT","MILLWD",61759,100,50,28,0,-88
"06/25/2019 04:00:00","EDT","N.Y.C.",61761,2279,1481,1305,121,-22
"06/25/2019 04:00:00","EDT","NORTH",61755,69,337,0,41,-173
"06/25/2019 04:00:00","EDT","WEST",61752,782,601,0,268,-17
"06/25/2019 05:00:00","EDT","CAPITL",61757,838,204,0,32,-83
"06/25/2019 05:00:00","EDT","CENTRL",61754,985,1481,0,169,-1155
"06/25/2019 05:00:00","EDT","DUNWOD",61760,153,228,171,44,-32
"06/25/2019 05:00:00","EDT","GENESE",61753,703,235,0,72,-43
"06/25/2019 05:00:00","EDT","HUD VL",61758,603,143,157,27,-157
"06/25/2019 05:00:00","EDT","LONGIL",61762,497,1450,0,165,-45
"06/25/2019 05:00:00","EDT","MHK VL",61756,409,195,0,34,-44
"06/25/2019 05:00:00","EDT","MILLWD",61759,95,51,29,8,-48
"06/25/2019 05:00:00","EDT","N.Y.C.",61761,2434,1522,1328,134,-16
"06/25/2019 05:00:00","EDT","NORTH",61755,76,340,0,43,-147
"06/25/2019 05:00:00","EDT","WEST",61752,814,626,0,264,-24
"06/25/2019 06:00:00","EDT","CAPITL",61757,1028,123,0,32,-65
"06/25/2019 06:00:00","EDT","CENTRL",61754,1104,1521,0,135,-1159
"06/25/2019 06:00:00","EDT","DUNWOD",61760,170,246,184,131,-82
"06/25/2019 06:00:00","EDT","GENESE",61753,774,255,0,31,-62
"06/25/2019 06:00:00","EDT","HUD VL",61758,651,154,165,49,-121
"06/25/2019 06:00:00","EDT","LONGIL",61762,669,1453,0,121,-133
"06/25/2019 06:00:00","EDT","MHK VL",61756,459,217,0,35,-58
"06/25/2019 06:00:00","EDT","MILLWD",61759,141,53,31,20,-44
"06/25/2019 06:00:00","EDT","N.Y.C.",61761,2684,1790,1337,164,-64
"06/25/2019 06:00:00","EDT","NORTH",61755,83,350,0,24,-135
"06/25/2019 06:00:00","EDT","WEST",61752,871,654,0,208,-8
"06/25/2019 07:00:00","EDT","CAPITL",61757,1196,63,0,12,-73
"06/25/2019 07:00:00","EDT","CENTRL",61754,1167,1557,0,139,-1134
"06/25/2019 07:00:00","EDT","DUNWOD",61760,241,227,205,212,-82
"06/25/2019 07:00:00","EDT","GENESE",61753,845,276,0,46,-67
"06/25/2019 07:00:00","EDT","HUD VL",61758,707,166,182,13,-278
"06/25/2019 07:00:00","EDT","LONGIL",61762,870,1456,0,198,-127
"06/25/2019 07:00:00","EDT","MHK VL",61756,499,237,0,34,-99
"06/25/2019 07:00:00","EDT","MILLWD",61759,186,59,33,12,-45
"06/25/2019 07:00:00","EDT","N.Y.C.",61761,3004,2008,1400,331,-68
"06/25/2019 07:00:00","EDT","NORTH",61755,89,363,0,34,-139
"06/25/2019 07:00:00","EDT","WEST",61752,946,677,0,318,-38
"06/25/2019 08:00:00","EDT","CAPITL",61757,1272,66,0,50,-79
"06/25/2019 08:00:00","EDT","CENTRL",61754,1221,1580,0,148,-1128
"06/25/2019 08:00:00","EDT","DUNWOD",61760,352,146,216,221,-64
"06/25/2019 08:00:00","EDT","GENESE",61753,871,295,0,46,-349
"06/25/2019 08:00:00","EDT","HUD VL",61758,746,183,196,24,-315
"06/25/2019 08:00:00","EDT","LONGIL",61762,1031,1468,0,164,-118
"06/25/2019 08:00:00","EDT","MHK VL",61756,529,251,0,21,-83
"06/25/2019 08:00:00","EDT","MILLWD",61759,216,59,35,13,-68
"06/25/2019 08:00:00","EDT","N.Y.C.",61761,3267,2111,1491,265,-74
