"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"04/28/2019 00:00:00","EDT","CAPITL",61757,801,76,0,50,-98
"04/28/2019 00:00:00","EDT","CENTRL",61754,852,1131,0,91,-887
"04/28/2019 00:00:00","EDT","DUNWOD",61760,131,190,143,17,-60
"04/28/2019 00:00:00","EDT","GENESE",61753,586,173,0,20,-209
"04/28/2019 00:00:00","EDT","HUD VL",61758,556,120,145,28,-78
"04/28/2019 00:00:00","EDT","LONGIL",61762,220,1418,0,199,-128
"04/28/2019 00:00:00","EDT","MHK VL",61756,362,170,0,15,-20
"04/28/2019 00:00:00","EDT","MILLWD",61759,121,56,26,40,-45
"04/28/2019 00:00:00","EDT","N.Y.C.",61761,1938,1224,1076,226,-71
"04/28/2019 00:00:00","EDT","NORTH",61755,77,363,0,38,-235
"04/28/2019 00:00:00","EDT","WEST",61752,746,556,0,423,-1
"04/28/2019 01:00:00","EDT","CAPITL",61757,737,101,0,2,-87
"04/28/2019 01:00:00","EDT","CENTRL",61754,827,1130,0,106,-890
"04/28/2019 01:00:00","EDT","DUNWOD",61760,121,180,131,27,-45
"04/28/2019 01:00:00","EDT","GENESE",61753,557,170,0,20,-259
"04/28/2019 01:00:00","EDT","HUD VL",61758,536,113,135,3,-123
"04/28/2019 01:00:00","EDT","LONGIL",61762,157,1419,0,224,-89
"04/28/2019 01:00:00","EDT","MHK VL",61756,351,168,0,30,-21
"04/28/2019 01:00:00","EDT","MILLWD",61759,135,54,24,25,-28
"04/28/2019 01:00:00","EDT","N.Y.C.",61761,1875,1203,962,164,-96
"04/28/2019 01:00:00","EDT","NORTH",61755,74,366,0,3,-232
"04/28/2019 01:00:00","EDT","WEST",61752,717,548,0,500,-1
"04/28/2019 02:00:00","EDT","CAPITL",61757,693,114,0,63,-108
"04/28/2019 02:00:00","EDT","CENTRL",61754,812,1125,0,78,-987
"04/28/2019 02:00:00","EDT","DUNWOD",61760,115,172,127,154,-56
"04/28/2019 02:00:00","EDT","GENESE",61753,542,172,0,8,-355
"04/28/2019 02:00:00","EDT","HUD VL",61758,525,113,130,129,-136
"04/28/2019 02:00:00","EDT","LONGIL",61762,153,1418,0,163,-127
"04/28/2019 02:00:00","EDT","MHK VL",61756,331,162,0,6,-150
"04/28/2019 02:00:00","EDT","MILLWD",61759,111,54,23,25,-40
"04/28/2019 02:00:00","EDT","N.Y.C.",61761,1836,1160,925,196,-61
"04/28/2019 02:00:00","EDT","NORTH",61755,72,361,0,38,-279
"04/28/2019 02:00:00","EDT","WEST",61752,700,537,0,473,-1
"04/28/2019 03:00:00","EDT","CAPITL",61757,676,120,0,151,-103
"04/28/2019 03:00:00","EDT","CENTRL",61754,794,1126,0,78,-991
"04/28/2019 03:00:00","EDT","DUNWOD",61760,115,169,121,156,-50
"04/28/2019 03:00:00","EDT","GENESE",61753,542,170,0,11,-370
