"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"04/10/2019 00:00:00","EDT","CAPITL",61757,908,54,0,38,-13
"04/10/2019 00:00:00","EDT","CENTRL",61754,932,1160,0,91,-901
"04/10/2019 00:00:00","EDT","DUNWOD",61760,182,132,144,0,-46
"04/10/2019 00:00:00","EDT","GENESE",61753,597,202,0,22,-34
"04/10/2019 00:00:00","EDT","HUD VL",61758,556,127,145,3,-678
"04/10/2019 00:00:00","EDT","LONGIL",61762,908,763,0,114,-154
"04/10/2019 00:00:00","EDT","MHK VL",61756,373,185,0,17,-23
"04/10/2019 00:00:00","EDT","MILLWD",61759,120,58,26,0,-13
"04/10/2019 00:00:00","EDT","N.Y.C.",61761,2031,1442,875,80,-34
"04/10/2019 00:00:00","EDT","NORTH",61755,88,386,0,28,-221
"04/10/2019 00:00:00","EDT","WEST",61752,771,598,0,69,-1
"04/10/2019 01:00:00","EDT","CAPITL",61757,861,54,0,2,-41
"04/10/2019 01:00:00","EDT","CENTRL",61754,895,1155,0,79,-902
"04/10/2019 01:00:00","EDT","DUNWOD",61760,155,142,133,2,-41
"04/10/2019 01:00:00","EDT","GENESE",61753,571,202,0,13,-34
"04/10/2019 01:00:00","EDT","HUD VL",61758,533,123,138,3,-576
"04/10/2019 01:00:00","EDT","LONGIL",61762,836,761,0,105,-66
"04/10/2019 01:00:00","EDT","MHK VL",61756,351,183,0,3,-23
"04/10/2019 01:00:00","EDT","MILLWD",61759,144,57,24,2,-14
"04/10/2019 01:00:00","EDT","N.Y.C.",61761,1962,1413,758,53,-29
"04/10/2019 01:00:00","EDT","NORTH",61755,85,388,0,28,-236
"04/10/2019 01:00:00","EDT","WEST",61752,741,587,0,161,-3
"04/10/2019 02:00:00","EDT","CAPITL",61757,843,53,0,27,-19
"04/10/2019 02:00:00","EDT","CENTRL",61754,873,1153,0,85,-902
"04/10/2019 02:00:00","EDT","DUNWOD",61760,141,153,127,10,-41
"04/10/2019 02:00:00","EDT","GENESE",61753,560,200,0,15,-34
"04/10/2019 02:00:00","EDT","HUD VL",61758,528,122,134,3,-572
"04/10/2019 02:00:00","EDT","LONGIL",61762,790,761,0,131,-111
