"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"04/05/2019 00:00:00","EDT","CAPITL",61757,955,60,0,118,-51
"04/05/2019 00:00:00","EDT","CENTRL",61754,1001,1165,0,123,-857
"04/05/2019 00:00:00","EDT","DUNWOD",61760,155,161,151,54,-84
"04/05/2019 00:00:00","EDT","GENESE",61753,630,204,0,28,0
"04/05/2019 00:00:00","EDT","HUD VL",61758,607,125,149,66,-455
"04/05/2019 00:00:00","EDT","LONGIL",61762,352,1423,0,174,-168
"04/05/2019 00:00:00","EDT","MHK VL",61756,436,189,0,88,-60
"04/05/2019 00:00:00","EDT","MILLWD",61759,123,59,28,34,-6
"04/05/2019 00:00:00","EDT","N.Y.C.",61761,1999,1491,909,147,-109
"04/05/2019 00:00:00","EDT","NORTH",61755,86,394,0,4,-214
"04/05/2019 00:00:00","EDT","WEST",61752,792,618,0,134,-8
"04/05/2019 01:00:00","EDT","CAPITL",61757,919,58,0,79,-57
"04/05/2019 01:00:00","EDT","CENTRL",61754,968,1158,0,133,-859
"04/05/2019 01:00:00","EDT","DUNWOD",61760,124,181,140,53,-76
"04/05/2019 01:00:00","EDT","GENESE",61753,604,199,0,41,0
"04/05/2019 01:00:00","EDT","HUD VL",61758,588,122,142,62,-295
"04/05/2019 01:00:00","EDT","LONGIL",61762,279,1421,0,177,-28
"04/05/2019 01:00:00","EDT","MHK VL",61756,415,187,0,92,-60
"04/05/2019 01:00:00","EDT","MILLWD",61759,151,58,26,3,-38
"04/05/2019 01:00:00","EDT","N.Y.C.",61761,1932,1455,787,127,-64
"04/05/2019 01:00:00","EDT","NORTH",61755,84,396,0,14,-211
"04/05/2019 01:00:00","EDT","WEST",61752,764,614,0,145,-11
"04/05/2019 02:00:00","EDT","CAPITL",61757,885,72,0,90,-37
"04/05/2019 02:00:00","EDT","CENTRL",61754,960,1156,0,130,-857
"04/05/2019 02:00:00","EDT","DUNWOD",61760,124,175,133,55,-76
"04/05/2019 02:00:00","EDT","GENESE",61753,590,199,0,27,-52
"04/05/2019 02:00:00","EDT","HUD VL",61758,579,118,139,64,-260
"04/05/2019 02:00:00","EDT","LONGIL",61762,239,1421,0,114,-114
"04/05/2019 02:00:00","EDT","MHK VL",61756,399,184,0,91,0
"04/05/2019 02:00:00","EDT","MILLWD",61759,126,56,24,4,-32
"04/05/2019 02:00:00","EDT","N.Y.C.",61761,1907,1426,711,111,-64
"04/05/2019 02:00:00","EDT","NORTH",61755,83,395,0,13,-202
"04/05/2019 02:00:00","EDT","WEST",61752,743,614,0,129,-16
"04/05/2019 03:00:00","EDT","CAPITL",61757,862,87,0,208,-39
"04/05/2019 03:00:00","EDT","CENTRL",61754,960,1151,0,168,-856
"04/05/2019 03:00:00","EDT","DUNWOD",61760,120,175,132,44,-77
"04/05/2019 03:00:00","EDT","GENESE",61753,596,197,0,25,-50
"04/05/2019 03:00:00","EDT","HUD VL",61758,586,117,138,67,-282
"04/05/2019 03:00:00","EDT","LONGIL",61762,232,1421,0,114,-148
"04/05/2019 03:00:00","EDT","MHK VL",61756,404,185,0,82,0
"04/05/2019 03:00:00","EDT","MILLWD",61759,139,56,25,16,-32
"04/05/2019 03:00:00","EDT","N.Y.C.",61761,1893,1438,702,91,-34
"04/05/2019 03:00:00","EDT","NORTH",61755,83,399,0,27,-205
"04/05/2019 03:00:00","EDT","WEST",61752,746,604,0,233,-16
"04/05/2019 04:00:00","EDT","CAPITL",61757,903,77,0,226,-54
"04/05/2019 04:00:00","EDT","CENTRL",61754,998,1160,0,164,-859
"04/05/2019 04:00:00","EDT","DUNWOD",61760,125,177,135,41,-89
"04/05/2019 04:00:00","EDT","GENESE",61753,613,200,0,18,-50
"04/05/2019 04:00:00","EDT","HUD VL",61758,602,119,140,57,-291
"04/05/2019 04:00:00","EDT","LONGIL",61762,266,1423,0,98,-186
"04/05/2019 04:00:00","EDT","MHK VL",61756,419,186,0,83,0
"04/05/2019 04:00:00","EDT","MILLWD",61759,92,58,25,16,-41
"04/05/2019 04:00:00","EDT","N.Y.C.",61761,1925,1430,715,46,-79
"04/05/2019 04:00:00","EDT","NORTH",61755,87,400,0,13,-213
"04/05/2019 04:00:00","EDT","WEST",61752,761,621,0,129,-2
"04/05/2019 05:00:00","EDT","CAPITL",61757,995,61,0,110,-94
"04/05/2019 05:00:00","EDT","CENTRL",61754,1067,1183,0,145,-878
"04/05/2019 05:00:00","EDT","DUNWOD",61760,158,160,146,43,-329
"04/05/2019 05:00:00","EDT","GENESE",61753,671,210,0,16,-71
"04/05/2019 05:00:00","EDT","HUD VL",61758,649,124,146,76,-380
"04/05/2019 05:00:00","EDT","LONGIL",61762,374,1426,0,168,-64
"04/05/2019 05:00:00","EDT","MHK VL",61756,462,198,0,288,-69
"04/05/2019 05:00:00","EDT","MILLWD",61759,85,64,28,20,-76
"04/05/2019 05:00:00","EDT","N.Y.C.",61761,2007,1523,797,83,-145
"04/05/2019 05:00:00","EDT","NORTH",61755,98,411,0,23,-222
"04/05/2019 05:00:00","EDT","WEST",61752,822,627,0,152,-26
"04/05/2019 06:00:00","EDT","CAPITL",61757,1163,63,0,117,-52
"04/05/2019 06:00:00","EDT","CENTRL",61754,1216,1227,0,251,-857
"04/05/2019 06:00:00","EDT","DUNWOD",61760,257,102,166,55,-213
"04/05/2019 06:00:00","EDT","GENESE",61753,753,231,0,156,-68
"04/05/2019 06:00:00","EDT","HUD VL",61758,716,133,162,60,-357
"04/05/2019 06:00:00","EDT","LONGIL",61762,569,1431,0,266,-93
"04/05/2019 06:00:00","EDT","MHK VL",61756,529,211,0,100,-81
"04/05/2019 06:00:00","EDT","MILLWD",61759,136,67,31,70,-3
"04/05/2019 06:00:00","EDT","N.Y.C.",61761,2206,1638,936,104,-12
"04/05/2019 06:00:00","EDT","NORTH",61755,114,420,0,14,-214
"04/05/2019 06:00:00","EDT","WEST",61752,907,652,0,476,-2
"04/05/2019 07:00:00","EDT","CAPITL",61757,1231,63,0,109,-193
"04/05/2019 07:00:00","EDT","CENTRL",61754,1263,1262,0,314,-861
"04/05/2019 07:00:00","EDT","DUNWOD",61760,298,103,173,68,-297
"04/05/2019 07:00:00","EDT","GENESE",61753,796,245,0,506,-110
"04/05/2019 07:00:00","EDT","HUD VL",61758,782,120,162,166,-625
"04/05/2019 07:00:00","EDT","LONGIL",61762,727,1437,0,311,-93
"04/05/2019 07:00:00","EDT","MHK VL",61756,554,230,0,70,-60
"04/05/2019 07:00:00","EDT","MILLWD",61759,225,21,32,43,-156
