"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/06/2019","02/03/2019","Actual","ALB",45,31,38,29
"02/06/2019","02/03/2019","Actual","ART",46,26,42,26
"02/06/2019","02/03/2019","Actual","BGM",44,31,40,29
"02/06/2019","02/03/2019","Actual","BUF",53,35,46,33
"02/06/2019","02/03/2019","Actual","ELM",51,31,44,30
"02/06/2019","02/03/2019","Actual","ELZ",50,33,44,31
"02/06/2019","02/03/2019","Actual","FOK",46,15,38,14
"02/06/2019","02/03/2019","Actual","FRG",47,26,39,24
"02/06/2019","02/03/2019","Actual","GFL",33,18,31,16
"02/06/2019","02/03/2019","Actual","HPN",46,25,39,24
"02/06/2019","02/03/2019","Actual","IAG",51,32,44,31
"02/06/2019","02/03/2019","Actual","ISP",46,23,39,22
"02/06/2019","02/03/2019","Actual","ITH",50,32,44,32
"02/06/2019","02/03/2019","Actual","JFK",49,28,42,27
"02/06/2019","02/03/2019","Actual","LGA",52,32,42,28
"02/06/2019","02/03/2019","Actual","MSS",22,10,22,10
"02/06/2019","02/03/2019","Actual","MSV",45,27,40,25
"02/06/2019","02/03/2019","Actual","NYC",52,32,43,28
"02/06/2019","02/03/2019","Actual","PLB",26,15,25,14
"02/06/2019","02/03/2019","Actual","POU",54,32,43,29
"02/06/2019","02/03/2019","Actual","ROC",54,33,46,33
"02/06/2019","02/03/2019","Actual","SLK",36,18,36,18
"02/06/2019","02/03/2019","Actual","SWF",46,27,41,25
"02/06/2019","02/03/2019","Actual","SYR",48,28,42,28
"02/06/2019","02/03/2019","Actual","UCA",41,27,38,27
"02/06/2019","02/04/2019","Actual","ALB",56,40,46,36
"02/06/2019","02/04/2019","Actual","ART",56,39,48,38
"02/06/2019","02/04/2019","Actual","BGM",56,41,47,38
"02/06/2019","02/04/2019","Actual","BUF",58,44,50,40
"02/06/2019","02/04/2019","Actual","ELM",60,30,50,29
"02/06/2019","02/04/2019","Actual","ELZ",55,44,47,41
"02/06/2019","02/04/2019","Actual","FOK",52,24,46,23
"02/06/2019","02/04/2019","Actual","FRG",55,28,46,28
"02/06/2019","02/04/2019","Actual","GFL",53,30,44,29
"02/06/2019","02/04/2019","Actual","HPN",59,31,49,30
"02/06/2019","02/04/2019","Actual","IAG",58,43,50,40
"02/06/2019","02/04/2019","Actual","ISP",55,26,46,26
"02/06/2019","02/04/2019","Actual","ITH",62,44,51,40
"02/06/2019","02/04/2019","Actual","JFK",52,32,46,31
"02/06/2019","02/04/2019","Actual","LGA",58,38,47,35
"02/06/2019","02/04/2019","Actual","MSS",28,19,28,19
"02/06/2019","02/04/2019","Actual","MSV",59,28,49,27
"02/06/2019","02/04/2019","Actual","NYC",60,41,48,37
"02/06/2019","02/04/2019","Actual","PLB",36,27,34,26
"02/06/2019","02/04/2019","Actual","POU",61,31,50,28
"02/06/2019","02/04/2019","Actual","ROC",63,47,53,43
"02/06/2019","02/04/2019","Actual","SLK",44,32,43,32
"02/06/2019","02/04/2019","Actual","SWF",61,28,51,28
"02/06/2019","02/04/2019","Actual","SYR",61,42,51,39
"02/06/2019","02/04/2019","Actual","UCA",57,38,49,37
"02/06/2019","02/05/2019","Actual","ALB",57,34,50,30
"02/06/2019","02/05/2019","Actual","ART",48,21,46,19
"02/06/2019","02/05/2019","Actual","BGM",51,29,47,28
"02/06/2019","02/05/2019","Actual","BUF",49,27,47,25
"02/06/2019","02/05/2019","Actual","ELM",56,32,49,30
"02/06/2019","02/05/2019","Actual","ELZ",49,30,47,30
"02/06/2019","02/05/2019","Actual","FOK",59,28,48,28
"02/06/2019","02/05/2019","Actual","FRG",61,32,50,32
"02/06/2019","02/05/2019","Actual","GFL",54,31,46,29
"02/06/2019","02/05/2019","Actual","HPN",62,32,51,31
"02/06/2019","02/05/2019","Actual","IAG",49,25,47,23
"02/06/2019","02/05/2019","Actual","ISP",61,31,50,31
"02/06/2019","02/05/2019","Actual","ITH",51,29,48,28
"02/06/2019","02/05/2019","Actual","JFK",60,33,52,33
"02/06/2019","02/05/2019","Actual","LGA",64,38,52,37
"02/06/2019","02/05/2019","Actual","MSS",47,11,45,11
"02/06/2019","02/05/2019","Actual","MSV",56,33,49,32
"02/06/2019","02/05/2019","Actual","NYC",65,46,53,42
"02/06/2019","02/05/2019","Actual","PLB",51,19,45,17
"02/06/2019","02/05/2019","Actual","POU",62,37,53,34
"02/06/2019","02/05/2019","Actual","ROC",55,28,50,26
"02/06/2019","02/05/2019","Actual","SLK",46,16,43,15
"02/06/2019","02/05/2019","Actual","SWF",61,34,53,34
"02/06/2019","02/05/2019","Actual","SYR",52,24,46,23
"02/06/2019","02/05/2019","Actual","UCA",45,28,43,26
"02/06/2019","02/06/2019","Forecast","ALB",39,26,35,23
"02/06/2019","02/06/2019","Forecast","ART",31,15,30,14
"02/06/2019","02/06/2019","Forecast","BGM",38,25,36,24
"02/06/2019","02/06/2019","Forecast","BUF",37,26,37,24
"02/06/2019","02/06/2019","Forecast","ELM",43,29,40,27
"02/06/2019","02/06/2019","Forecast","ELZ",41,29,41,29
"02/06/2019","02/06/2019","Forecast","FOK",43,31,37,28
"02/06/2019","02/06/2019","Forecast","FRG",42,34,39,30
"02/06/2019","02/06/2019","Forecast","GFL",33,21,32,18
"02/06/2019","02/06/2019","Forecast","HPN",40,29,37,27
"02/06/2019","02/06/2019","Forecast","IAG",34,26,34,24
"02/06/2019","02/06/2019","Forecast","ISP",43,33,38,30
"02/06/2019","02/06/2019","Forecast","ITH",40,25,39,24
"02/06/2019","02/06/2019","Forecast","JFK",43,35,40,32
"02/06/2019","02/06/2019","Forecast","LGA",44,36,41,32
"02/06/2019","02/06/2019","Forecast","MSS",21,7,20,6
"02/06/2019","02/06/2019","Forecast","MSV",39,26,35,25
"02/06/2019","02/06/2019","Forecast","NYC",45,36,40,32
"02/06/2019","02/06/2019","Forecast","PLB",30,14,29,12
"02/06/2019","02/06/2019","Forecast","POU",44,30,37,27
"02/06/2019","02/06/2019","Forecast","ROC",39,27,38,25
"02/06/2019","02/06/2019","Forecast","SLK",30,9,30,9
"02/06/2019","02/06/2019","Forecast","SWF",41,29,36,28
"02/06/2019","02/06/2019","Forecast","SYR",38,22,37,21
"02/06/2019","02/06/2019","Forecast","UCA",37,22,36,20
"02/06/2019","02/07/2019","Forecast","ALB",44,36,41,35
"02/06/2019","02/07/2019","Forecast","ART",45,27,43,27
"02/06/2019","02/07/2019","Forecast","BGM",45,36,43,35
"02/06/2019","02/07/2019","Forecast","BUF",54,33,51,32
"02/06/2019","02/07/2019","Forecast","ELM",51,37,48,37
"02/06/2019","02/07/2019","Forecast","ELZ",49,39,47,38
