"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/20/2018","12/17/2018","Actual","ALB",40,33,37,30
"12/20/2018","12/17/2018","Actual","ART",37,23,35,20
"12/20/2018","12/17/2018","Actual","BGM",34,28,33,25
"12/20/2018","12/17/2018","Actual","BUF",38,32,37,29
"12/20/2018","12/17/2018","Actual","ELM",40,28,36,27
"12/20/2018","12/17/2018","Actual","ELZ",35,27,35,25
"12/20/2018","12/17/2018","Actual","FOK",44,38,40,34
"12/20/2018","12/17/2018","Actual","FRG",45,37,40,34
"12/20/2018","12/17/2018","Actual","GFL",40,29,37,24
"12/20/2018","12/17/2018","Actual","HPN",43,35,39,33
"12/20/2018","12/17/2018","Actual","IAG",37,32,35,29
"12/20/2018","12/17/2018","Actual","ISP",45,38,41,34
"12/20/2018","12/17/2018","Actual","ITH",36,28,35,27
"12/20/2018","12/17/2018","Actual","JFK",48,38,43,35
"12/20/2018","12/17/2018","Actual","LGA",46,38,40,34
"12/20/2018","12/17/2018","Actual","MSS",35,21,35,19
"12/20/2018","12/17/2018","Actual","MSV",36,31,35,28
"12/20/2018","12/17/2018","Actual","NYC",46,37,40,34
"12/20/2018","12/17/2018","Actual","PLB",37,20,35,18
"12/20/2018","12/17/2018","Actual","POU",43,34,38,32
"12/20/2018","12/17/2018","Actual","ROC",39,29,38,26
"12/20/2018","12/17/2018","Actual","SLK",31,14,31,13
"12/20/2018","12/17/2018","Actual","SWF",43,34,39,33
"12/20/2018","12/17/2018","Actual","SYR",36,28,35,25
"12/20/2018","12/17/2018","Actual","UCA",35,22,35,20
"12/20/2018","12/18/2018","Actual","ALB",30,20,26,17
"12/20/2018","12/18/2018","Actual","ART",23,11,20,11
"12/20/2018","12/18/2018","Actual","BGM",27,16,25,15
"12/20/2018","12/18/2018","Actual","BUF",32,24,28,22
"12/20/2018","12/18/2018","Actual","ELM",32,16,28,15
"12/20/2018","12/18/2018","Actual","ELZ",27,20,25,18
"12/20/2018","12/18/2018","Actual","FOK",40,28,34,23
"12/20/2018","12/18/2018","Actual","FRG",39,27,33,23
"12/20/2018","12/18/2018","Actual","GFL",28,14,24,13
"12/20/2018","12/18/2018","Actual","HPN",37,24,31,21
"12/20/2018","12/18/2018","Actual","IAG",32,21,28,20
"12/20/2018","12/18/2018","Actual","ISP",40,27,34,24
"12/20/2018","12/18/2018","Actual","ITH",28,12,26,11
"12/20/2018","12/18/2018","Actual","JFK",41,29,34,24
"12/20/2018","12/18/2018","Actual","LGA",41,29,34,25
"12/20/2018","12/18/2018","Actual","MSS",24,13,21,12
"12/20/2018","12/18/2018","Actual","MSV",30,17,27,15
"12/20/2018","12/18/2018","Actual","NYC",41,28,34,24
"12/20/2018","12/18/2018","Actual","PLB",23,16,20,14
"12/20/2018","12/18/2018","Actual","POU",36,21,31,18
"12/20/2018","12/18/2018","Actual","ROC",28,20,26,19
"12/20/2018","12/18/2018","Actual","SLK",14,4,13,4
"12/20/2018","12/18/2018","Actual","SWF",36,21,32,20
"12/20/2018","12/18/2018","Actual","SYR",25,20,22,18
"12/20/2018","12/18/2018","Actual","UCA",23,18,20,16
"12/20/2018","12/19/2018","Actual","ALB",36,17,30,15
"12/20/2018","12/19/2018","Actual","ART",38,11,32,10
"12/20/2018","12/19/2018","Actual","BGM",36,14,30,13
"12/20/2018","12/19/2018","Actual","BUF",41,23,35,22
"12/20/2018","12/19/2018","Actual","ELM",42,14,35,13
"12/20/2018","12/19/2018","Actual","ELZ",39,21,30,19
"12/20/2018","12/19/2018","Actual","FOK",40,16,32,15
"12/20/2018","12/19/2018","Actual","FRG",39,21,32,19
"12/20/2018","12/19/2018","Actual","GFL",33,12,28,11
"12/20/2018","12/19/2018","Actual","HPN",39,20,31,18
"12/20/2018","12/19/2018","Actual","IAG",40,21,36,20
"12/20/2018","12/19/2018","Actual","ISP",40,22,33,20
"12/20/2018","12/19/2018","Actual","ITH",40,11,33,10
"12/20/2018","12/19/2018","Actual","JFK",40,25,34,22
"12/20/2018","12/19/2018","Actual","LGA",42,27,34,23
"12/20/2018","12/19/2018","Actual","MSS",35,11,32,10
"12/20/2018","12/19/2018","Actual","MSV",39,14,32,13
"12/20/2018","12/19/2018","Actual","NYC",42,26,35,22
"12/20/2018","12/19/2018","Actual","PLB",30,12,26,11
"12/20/2018","12/19/2018","Actual","POU",39,16,32,15
"12/20/2018","12/19/2018","Actual","ROC",44,20,36,19
"12/20/2018","12/19/2018","Actual","SLK",30,1,27,0
"12/20/2018","12/19/2018","Actual","SWF",39,18,33,17
"12/20/2018","12/19/2018","Actual","SYR",40,18,34,17
"12/20/2018","12/19/2018","Actual","UCA",36,14,32,14
"12/20/2018","12/20/2018","Forecast","ALB",41,21,38,20
"12/20/2018","12/20/2018","Forecast","ART",45,33,39,28
"12/20/2018","12/20/2018","Forecast","BGM",41,27,40,25
"12/20/2018","12/20/2018","Forecast","BUF",47,32,41,27
"12/20/2018","12/20/2018","Forecast","ELM",45,20,41,19
"12/20/2018","12/20/2018","Forecast","ELZ",42,30,40,27
"12/20/2018","12/20/2018","Forecast","FOK",47,20,47,19
"12/20/2018","12/20/2018","Forecast","FRG",50,27,49,26
"12/20/2018","12/20/2018","Forecast","GFL",39,20,34,19
"12/20/2018","12/20/2018","Forecast","HPN",46,29,45,27
"12/20/2018","12/20/2018","Forecast","IAG",45,28,40,26
"12/20/2018","12/20/2018","Forecast","ISP",50,26,49,26
"12/20/2018","12/20/2018","Forecast","ITH",44,29,41,27
"12/20/2018","12/20/2018","Forecast","JFK",51,32,50,32
"12/20/2018","12/20/2018","Forecast","LGA",51,37,49,33
"12/20/2018","12/20/2018","Forecast","MSS",37,18,32,17
"12/20/2018","12/20/2018","Forecast","MSV",40,19,39,18
"12/20/2018","12/20/2018","Forecast","NYC",51,37,49,33
"12/20/2018","12/20/2018","Forecast","PLB",38,19,33,18
"12/20/2018","12/20/2018","Forecast","POU",44,21,40,20
"12/20/2018","12/20/2018","Forecast","ROC",47,27,41,25
"12/20/2018","12/20/2018","Forecast","SLK",38,10,33,9
"12/20/2018","12/20/2018","Forecast","SWF",43,20,41,19
"12/20/2018","12/20/2018","Forecast","SYR",42,24,39,23
"12/20/2018","12/20/2018","Forecast","UCA",40,23,36,22
"12/20/2018","12/21/2018","Forecast","ALB",57,40,55,38
"12/20/2018","12/21/2018","Forecast","ART",53,40,52,39
"12/20/2018","12/21/2018","Forecast","BGM",54,43,53,42
"12/20/2018","12/21/2018","Forecast","BUF",46,37,45,36
"12/20/2018","12/21/2018","Forecast","ELM",58,44,56,42
"12/20/2018","12/21/2018","Forecast","ELZ",50,37,49,36
"12/20/2018","12/21/2018","Forecast","FOK",59,49,57,49
"12/20/2018","12/21/2018","Forecast","FRG",58,51,57,50
"12/20/2018","12/21/2018","Forecast","GFL",52,35,51,33
"12/20/2018","12/21/2018","Forecast","HPN",59,48,58,47
"12/20/2018","12/21/2018","Forecast","IAG",44,36,43,35
"12/20/2018","12/21/2018","Forecast","ISP",59,51,58,50
"12/20/2018","12/21/2018","Forecast","ITH",56,43,54,42
"12/20/2018","12/21/2018","Forecast","JFK",58,52,57,51
"12/20/2018","12/21/2018","Forecast","LGA",60,53,59,51
"12/20/2018","12/21/2018","Forecast","MSS",49,32,48,31
"12/20/2018","12/21/2018","Forecast","MSV",56,40,55,40
"12/20/2018","12/21/2018","Forecast","NYC",60,53,59,51
"12/20/2018","12/21/2018","Forecast","PLB",50,35,48,33
"12/20/2018","12/21/2018","Forecast","POU",59,43,58,42
"12/20/2018","12/21/2018","Forecast","ROC",52,41,50,40
"12/20/2018","12/21/2018","Forecast","SLK",50,35,48,34
"12/20/2018","12/21/2018","Forecast","SWF",59,44,58,43
"12/20/2018","12/21/2018","Forecast","SYR",55,40,54,40
"12/20/2018","12/21/2018","Forecast","UCA",51,37,51,37
