"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"09/24/2018 00:00:00","EDT","CAPITL",61757,791,188,0,0,-52
"09/24/2018 00:00:00","EDT","CENTRL",61754,925,1428,0,59,-1183
"09/24/2018 00:00:00","EDT","DUNWOD",61760,146,168,149,0,-47
"09/24/2018 00:00:00","EDT","GENESE",61753,617,189,0,12,-108
"09/24/2018 00:00:00","EDT","HUD VL",61758,520,117,139,0,-163
"09/24/2018 00:00:00","EDT","LONGIL",61762,476,1286,0,81,-49
"09/24/2018 00:00:00","EDT","MHK VL",61756,345,155,0,14,-157
"09/24/2018 00:00:00","EDT","MILLWD",61759,108,52,27,0,-48
"09/24/2018 00:00:00","EDT","N.Y.C.",61761,1923,1499,1197,74,-120
"09/24/2018 00:00:00","EDT","NORTH",61755,78,335,0,36,-172
"09/24/2018 00:00:00","EDT","WEST",61752,796,614,0,124,-11
"09/24/2018 01:00:00","EDT","CAPITL",61757,749,187,0,0,-102
"09/24/2018 01:00:00","EDT","CENTRL",61754,888,1421,0,52,-1232
"09/24/2018 01:00:00","EDT","DUNWOD",61760,139,165,137,0,-31
"09/24/2018 01:00:00","EDT","GENESE",61753,583,185,0,2,-111
"09/24/2018 01:00:00","EDT","HUD VL",61758,490,115,129,3,-151
"09/24/2018 01:00:00","EDT","LONGIL",61762,393,1284,0,69,-36
"09/24/2018 01:00:00","EDT","MHK VL",61756,330,152,0,2,-157
"09/24/2018 01:00:00","EDT","MILLWD",61759,116,51,25,0,-7
"09/24/2018 01:00:00","EDT","N.Y.C.",61761,1835,1490,1065,74,-117
"09/24/2018 01:00:00","EDT","NORTH",61755,75,336,0,34,-204
"09/24/2018 01:00:00","EDT","WEST",61752,751,616,0,126,-18
"09/24/2018 02:00:00","EDT","CAPITL",61757,741,184,0,0,-109
"09/24/2018 02:00:00","EDT","CENTRL",61754,869,1417,0,50,-1231
"09/24/2018 02:00:00","EDT","DUNWOD",61760,134,156,131,0,-34
"09/24/2018 02:00:00","EDT","GENESE",61753,563,185,0,0,-109
"09/24/2018 02:00:00","EDT","HUD VL",61758,474,114,124,0,-139
"09/24/2018 02:00:00","EDT","LONGIL",61762,353,1281,0,85,-33
"09/24/2018 02:00:00","EDT","MHK VL",61756,316,152,0,0,-155
