"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"09/22/2018 00:00:00","EDT","CAPITL",61757,905,209,0,92,-81
"09/22/2018 00:00:00","EDT","CENTRL",61754,928,1443,0,75,-1177
"09/22/2018 00:00:00","EDT","DUNWOD",61760,160,198,185,83,-26
"09/22/2018 00:00:00","EDT","GENESE",61753,648,196,0,1,-76
"09/22/2018 00:00:00","EDT","HUD VL",61758,629,123,161,103,-237
"09/22/2018 00:00:00","EDT","LONGIL",61762,838,1286,0,249,-117
"09/22/2018 00:00:00","EDT","MHK VL",61756,390,162,0,34,-138
"09/22/2018 00:00:00","EDT","MILLWD",61759,121,60,34,98,-8
"09/22/2018 00:00:00","EDT","N.Y.C.",61761,2172,1637,1554,203,-2
"09/22/2018 00:00:00","EDT","NORTH",61755,74,337,0,43,-482
"09/22/2018 00:00:00","EDT","WEST",61752,867,631,0,83,-75
"09/22/2018 01:00:00","EDT","CAPITL",61757,856,204,0,120,-87
"09/22/2018 01:00:00","EDT","CENTRL",61754,908,1430,0,89,-1178
"09/22/2018 01:00:00","EDT","DUNWOD",61760,150,196,168,134,-26
"09/22/2018 01:00:00","EDT","GENESE",61753,624,189,0,20,-27
"09/22/2018 01:00:00","EDT","HUD VL",61758,590,119,149,89,-222
"09/22/2018 01:00:00","EDT","LONGIL",61762,711,1284,0,252,-116
"09/22/2018 01:00:00","EDT","MHK VL",61756,369,161,0,27,-110
"09/22/2018 01:00:00","EDT","MILLWD",61759,126,57,31,100,-7
"09/22/2018 01:00:00","EDT","N.Y.C.",61761,2034,1664,1403,204,-20
"09/22/2018 01:00:00","EDT","NORTH",61755,73,336,0,26,-436
"09/22/2018 01:00:00","EDT","WEST",61752,822,624,0,74,-48
"09/22/2018 02:00:00","EDT","CAPITL",61757,807,194,0,102,-73
"09/22/2018 02:00:00","EDT","CENTRL",61754,856,1423,0,91,-1162
"09/22/2018 02:00:00","EDT","DUNWOD",61760,144,186,158,131,-26
"09/22/2018 02:00:00","EDT","GENESE",61753,585,186,0,30,-77
"09/22/2018 02:00:00","EDT","HUD VL",61758,565,116,142,84,-222
"09/22/2018 02:00:00","EDT","LONGIL",61762,634,1283,0,230,-84
"09/22/2018 02:00:00","EDT","MHK VL",61756,346,154,0,37,-78
"09/22/2018 02:00:00","EDT","MILLWD",61759,114,54,30,95,-7
"09/22/2018 02:00:00","EDT","N.Y.C.",61761,1952,1648,1309,210,-20
"09/22/2018 02:00:00","EDT","NORTH",61755,74,331,0,26,-427
"09/22/2018 02:00:00","EDT","WEST",61752,771,618,0,85,-22
"09/22/2018 03:00:00","EDT","CAPITL",61757,776,193,0,75,-60
"09/22/2018 03:00:00","EDT","CENTRL",61754,825,1419,0,90,-1152
"09/22/2018 03:00:00","EDT","DUNWOD",61760,143,185,154,124,-26
"09/22/2018 03:00:00","EDT","GENESE",61753,568,181,0,30,-78
"09/22/2018 03:00:00","EDT","HUD VL",61758,546,113,138,71,-212
"09/22/2018 03:00:00","EDT","LONGIL",61762,592,1283,0,238,-85
"09/22/2018 03:00:00","EDT","MHK VL",61756,334,154,0,81,-72
"09/22/2018 03:00:00","EDT","MILLWD",61759,113,53,29,81,-2
"09/22/2018 03:00:00","EDT","N.Y.C.",61761,1899,1634,1248,192,-2
"09/22/2018 03:00:00","EDT","NORTH",61755,71,332,0,21,-436
"09/22/2018 03:00:00","EDT","WEST",61752,746,615,0,84,-33
"09/22/2018 04:00:00","EDT","CAPITL",61757,768,192,0,77,-52
"09/22/2018 04:00:00","EDT","CENTRL",61754,828,1421,0,90,-1132
"09/22/2018 04:00:00","EDT","DUNWOD",61760,142,177,149,126,-26
"09/22/2018 04:00:00","EDT","GENESE",61753,565,182,0,14,-62
"09/22/2018 04:00:00","EDT","HUD VL",61758,549,113,136,71,-212
"09/22/2018 04:00:00","EDT","LONGIL",61762,592,1283,0,222,-44
"09/22/2018 04:00:00","EDT","MHK VL",61756,333,153,0,86,-59
"09/22/2018 04:00:00","EDT","MILLWD",61759,77,55,29,81,-2
"09/22/2018 04:00:00","EDT","N.Y.C.",61761,1884,1606,1207,194,-2
"09/22/2018 04:00:00","EDT","NORTH",61755,71,331,0,21,-427
"09/22/2018 04:00:00","EDT","WEST",61752,742,615,0,83,-24
"09/22/2018 05:00:00","EDT","CAPITL",61757,785,196,0,125,-52
"09/22/2018 05:00:00","EDT","CENTRL",61754,850,1433,0,168,-1135
"09/22/2018 05:00:00","EDT","DUNWOD",61760,142,178,151,139,-26
"09/22/2018 05:00:00","EDT","GENESE",61753,588,188,0,43,-64
"09/22/2018 05:00:00","EDT","HUD VL",61758,567,114,137,87,-325
"09/22/2018 05:00:00","EDT","LONGIL",61762,606,1284,0,293,-84
"09/22/2018 05:00:00","EDT","MHK VL",61756,346,160,0,43,-58
"09/22/2018 05:00:00","EDT","MILLWD",61759,68,53,29,77,-3
"09/22/2018 05:00:00","EDT","N.Y.C.",61761,1937,1579,1213,231,-20
"09/22/2018 05:00:00","EDT","NORTH",61755,72,334,0,20,-515
"09/22/2018 05:00:00","EDT","WEST",61752,769,623,0,96,-24
"09/22/2018 06:00:00","EDT","CAPITL",61757,842,200,0,73,-109
"09/22/2018 06:00:00","EDT","CENTRL",61754,910,1437,0,90,-1125
"09/22/2018 06:00:00","EDT","DUNWOD",61760,152,178,155,101,-142
"09/22/2018 06:00:00","EDT","GENESE",61753,633,196,0,14,-60
"09/22/2018 06:00:00","EDT","HUD VL",61758,610,116,140,56,-389
"09/22/2018 06:00:00","EDT","LONGIL",61762,672,1284,0,230,-60
"09/22/2018 06:00:00","EDT","MHK VL",61756,369,161,0,84,-56
"09/22/2018 06:00:00","EDT","MILLWD",61759,99,57,29,69,-80
"09/22/2018 06:00:00","EDT","N.Y.C.",61761,2036,1591,1224,186,-71
"09/22/2018 06:00:00","EDT","NORTH",61755,83,336,0,55,-378
"09/22/2018 06:00:00","EDT","WEST",61752,806,621,0,109,-22
"09/22/2018 07:00:00","EDT","CAPITL",61757,893,205,0,51,-62
"09/22/2018 07:00:00","EDT","CENTRL",61754,944,1452,0,90,-1124
"09/22/2018 07:00:00","EDT","DUNWOD",61760,156,185,164,101,-158
"09/22/2018 07:00:00","EDT","GENESE",61753,672,203,0,46,-60
"09/22/2018 07:00:00","EDT","HUD VL",61758,650,120,148,34,-273
"09/22/2018 07:00:00","EDT","LONGIL",61762,761,1288,0,218,-168
"09/22/2018 07:00:00","EDT","MHK VL",61756,376,169,0,36,-77
"09/22/2018 07:00:00","EDT","MILLWD",61759,122,59,31,45,-41
"09/22/2018 07:00:00","EDT","N.Y.C.",61761,2230,1578,1285,119,-129
"09/22/2018 07:00:00","EDT","NORTH",61755,85,341,0,47,-257
"09/22/2018 07:00:00","EDT","WEST",61752,847,635,0,295,-4
"09/22/2018 08:00:00","EDT","CAPITL",61757,962,206,0,51,-2
"09/22/2018 08:00:00","EDT","CENTRL",61754,988,1463,0,92,-1132
