"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/25/2018","01/22/2018","Actual","ALB",38,33,36,31
"01/25/2018","01/22/2018","Actual","ART",35,29,34,28
"01/25/2018","01/22/2018","Actual","BGM",43,35,43,35
"01/25/2018","01/22/2018","Actual","BUF",51,37,48,37
"01/25/2018","01/22/2018","Actual","ELM",47,34,46,34
"01/25/2018","01/22/2018","Actual","ELZ",52,40,49,40
"01/25/2018","01/22/2018","Actual","FOK",51,11,46,10
"01/25/2018","01/22/2018","Actual","FRG",50,40,45,37
"01/25/2018","01/22/2018","Actual","GFL",32,28,31,28
"01/25/2018","01/22/2018","Actual","HPN",46,38,43,36
"01/25/2018","01/22/2018","Actual","IAG",44,38,42,36
"01/25/2018","01/22/2018","Actual","ISP",53,42,47,38
"01/25/2018","01/22/2018","Actual","ITH",46,36,45,36
"01/25/2018","01/22/2018","Actual","JFK",51,40,46,40
"01/25/2018","01/22/2018","Actual","LGA",46,37,41,36
"01/25/2018","01/22/2018","Actual","MSS",28,20,27,19
"01/25/2018","01/22/2018","Actual","MSV",39,35,39,35
"01/25/2018","01/22/2018","Actual","NYC",50,38,43,38
"01/25/2018","01/22/2018","Actual","PLB",29,20,28,19
"01/25/2018","01/22/2018","Actual","POU",40,34,39,33
"01/25/2018","01/22/2018","Actual","ROC",51,36,47,36
"01/25/2018","01/22/2018","Actual","SLK",32,27,32,26
"01/25/2018","01/22/2018","Actual","SWF",41,36,40,36
"01/25/2018","01/22/2018","Actual","SYR",37,33,37,33
"01/25/2018","01/22/2018","Actual","UCA",36,33,36,33
"01/25/2018","01/23/2018","Actual","ALB",48,38,46,35
"01/25/2018","01/23/2018","Actual","ART",49,31,46,30
"01/25/2018","01/23/2018","Actual","BGM",44,35,43,32
"01/25/2018","01/23/2018","Actual","BUF",52,29,47,27
"01/25/2018","01/23/2018","Actual","ELM",49,38,46,35
"01/25/2018","01/23/2018","Actual","ELZ",47,32,45,30
"01/25/2018","01/23/2018","Actual","FOK",53,41,52,37
"01/25/2018","01/23/2018","Actual","FRG",54,40,53,38
"01/25/2018","01/23/2018","Actual","GFL",40,30,40,30
"01/25/2018","01/23/2018","Actual","HPN",56,39,53,36
"01/25/2018","01/23/2018","Actual","IAG",51,30,46,27
"01/25/2018","01/23/2018","Actual","ISP",58,43,56,39
"01/25/2018","01/23/2018","Actual","ITH",49,35,47,34
"01/25/2018","01/23/2018","Actual","JFK",53,40,52,38
"01/25/2018","01/23/2018","Actual","LGA",59,36,54,36
"01/25/2018","01/23/2018","Actual","MSS",41,25,40,25
"01/25/2018","01/23/2018","Actual","MSV",49,35,47,33
"01/25/2018","01/23/2018","Actual","NYC",60,38,55,38
"01/25/2018","01/23/2018","Actual","PLB",42,31,40,30
"01/25/2018","01/23/2018","Actual","POU",52,39,49,36
"01/25/2018","01/23/2018","Actual","ROC",50,33,47,31
"01/25/2018","01/23/2018","Actual","SLK",46,32,44,32
"01/25/2018","01/23/2018","Actual","SWF",54,39,52,36
"01/25/2018","01/23/2018","Actual","SYR",51,36,47,34
"01/25/2018","01/23/2018","Actual","UCA",45,36,44,35
"01/25/2018","01/24/2018","Actual","ALB",40,19,36,16
"01/25/2018","01/24/2018","Actual","ART",27,15,26,13
"01/25/2018","01/24/2018","Actual","BGM",35,14,32,13
"01/25/2018","01/24/2018","Actual","BUF",28,19,26,17
"01/25/2018","01/24/2018","Actual","ELM",38,20,34,18
"01/25/2018","01/24/2018","Actual","ELZ",31,16,29,15
"01/25/2018","01/24/2018","Actual","FOK",41,28,36,23
"01/25/2018","01/24/2018","Actual","FRG",44,28,38,24
"01/25/2018","01/24/2018","Actual","GFL",38,18,35,15
"01/25/2018","01/24/2018","Actual","HPN",41,25,36,21
"01/25/2018","01/24/2018","Actual","IAG",29,20,26,18
"01/25/2018","01/24/2018","Actual","ISP",44,29,38,24
"01/25/2018","01/24/2018","Actual","ITH",35,16,32,15
"01/25/2018","01/24/2018","Actual","JFK",44,28,37,23
"01/25/2018","01/24/2018","Actual","LGA",45,29,38,24
"01/25/2018","01/24/2018","Actual","MSS",36,11,35,9
"01/25/2018","01/24/2018","Actual","MSV",37,16,33,15
"01/25/2018","01/24/2018","Actual","NYC",44,28,37,24
