"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/24/2018","01/21/2018","Actual","ALB",41,30,36,28
"01/24/2018","01/21/2018","Actual","ART",41,31,37,31
"01/24/2018","01/21/2018","Actual","BGM",37,28,35,27
"01/24/2018","01/21/2018","Actual","BUF",41,30,39,29
"01/24/2018","01/21/2018","Actual","ELM",40,21,37,21
"01/24/2018","01/21/2018","Actual","ELZ",42,35,42,32
"01/24/2018","01/21/2018","Actual","FOK",48,22,40,21
"01/24/2018","01/21/2018","Actual","FRG",49,32,40,30
"01/24/2018","01/21/2018","Actual","GFL",42,22,37,21
"01/24/2018","01/21/2018","Actual","HPN",46,27,39,26
"01/24/2018","01/21/2018","Actual","IAG",41,29,39,28
"01/24/2018","01/21/2018","Actual","ISP",51,32,41,30
"01/24/2018","01/21/2018","Actual","ITH",41,19,37,18
"01/24/2018","01/21/2018","Actual","JFK",50,32,42,30
"01/24/2018","01/21/2018","Actual","LGA",52,43,42,36
"01/24/2018","01/21/2018","Actual","MSS",38,29,36,28
"01/24/2018","01/21/2018","Actual","MSV",43,26,37,25
"01/24/2018","01/21/2018","Actual","NYC",50,43,42,36
"01/24/2018","01/21/2018","Actual","PLB",37,29,33,27
"01/24/2018","01/21/2018","Actual","POU",47,21,39,20
"01/24/2018","01/21/2018","Actual","ROC",45,26,40,26
"01/24/2018","01/21/2018","Actual","SLK",37,31,34,31
"01/24/2018","01/21/2018","Actual","SWF",46,30,40,29
"01/24/2018","01/21/2018","Actual","SYR",40,26,37,26
"01/24/2018","01/21/2018","Actual","UCA",39,29,36,28
"01/24/2018","01/22/2018","Actual","ALB",38,33,36,31
"01/24/2018","01/22/2018","Actual","ART",35,29,34,28
"01/24/2018","01/22/2018","Actual","BGM",43,35,43,35
"01/24/2018","01/22/2018","Actual","BUF",51,37,48,37
"01/24/2018","01/22/2018","Actual","ELM",47,34,46,34
"01/24/2018","01/22/2018","Actual","ELZ",52,40,49,40
"01/24/2018","01/22/2018","Actual","FOK",51,11,46,10
"01/24/2018","01/22/2018","Actual","FRG",50,40,45,37
"01/24/2018","01/22/2018","Actual","GFL",32,28,31,28
"01/24/2018","01/22/2018","Actual","HPN",46,38,43,36
"01/24/2018","01/22/2018","Actual","IAG",44,38,42,36
"01/24/2018","01/22/2018","Actual","ISP",53,42,47,38
"01/24/2018","01/22/2018","Actual","ITH",46,36,45,36
"01/24/2018","01/22/2018","Actual","JFK",51,40,46,40
"01/24/2018","01/22/2018","Actual","LGA",46,37,41,36
"01/24/2018","01/22/2018","Actual","MSS",28,20,27,19
"01/24/2018","01/22/2018","Actual","MSV",39,35,39,35
"01/24/2018","01/22/2018","Actual","NYC",50,38,43,38
"01/24/2018","01/22/2018","Actual","PLB",29,20,28,19
"01/24/2018","01/22/2018","Actual","POU",40,34,39,33
"01/24/2018","01/22/2018","Actual","ROC",51,36,47,36
"01/24/2018","01/22/2018","Actual","SLK",32,27,32,26
"01/24/2018","01/22/2018","Actual","SWF",41,36,40,36
"01/24/2018","01/22/2018","Actual","SYR",37,33,37,33
"01/24/2018","01/22/2018","Actual","UCA",36,33,36,33
"01/24/2018","01/23/2018","Actual","ALB",48,38,46,35
"01/24/2018","01/23/2018","Actual","ART",49,31,46,30
"01/24/2018","01/23/2018","Actual","BGM",44,35,43,32
"01/24/2018","01/23/2018","Actual","BUF",52,29,47,27
"01/24/2018","01/23/2018","Actual","ELM",49,38,46,35
"01/24/2018","01/23/2018","Actual","ELZ",47,32,45,30
"01/24/2018","01/23/2018","Actual","FOK",53,41,52,37
"01/24/2018","01/23/2018","Actual","FRG",54,40,53,38
"01/24/2018","01/23/2018","Actual","GFL",40,30,40,30
"01/24/2018","01/23/2018","Actual","HPN",56,39,53,36
"01/24/2018","01/23/2018","Actual","IAG",51,30,46,27
"01/24/2018","01/23/2018","Actual","ISP",58,43,56,39
"01/24/2018","01/23/2018","Actual","ITH",49,35,47,34
"01/24/2018","01/23/2018","Actual","JFK",53,40,52,38
"01/24/2018","01/23/2018","Actual","LGA",59,36,54,36
"01/24/2018","01/23/2018","Actual","MSS",41,25,40,25
"01/24/2018","01/23/2018","Actual","MSV",49,35,47,33
"01/24/2018","01/23/2018","Actual","NYC",60,38,55,38
"01/24/2018","01/23/2018","Actual","PLB",42,31,40,30
"01/24/2018","01/23/2018","Actual","POU",52,39,49,36
"01/24/2018","01/23/2018","Actual","ROC",50,33,47,31
"01/24/2018","01/23/2018","Actual","SLK",46,32,44,32
"01/24/2018","01/23/2018","Actual","SWF",54,39,52,36
"01/24/2018","01/23/2018","Actual","SYR",51,36,47,34
"01/24/2018","01/23/2018","Actual","UCA",45,36,44,35
"01/24/2018","01/24/2018","Forecast","ALB",40,20,36,17
"01/24/2018","01/24/2018","Forecast","ART",27,10,26,9
"01/24/2018","01/24/2018","Forecast","BGM",35,18,32,16
"01/24/2018","01/24/2018","Forecast","BUF",28,21,26,18
"01/24/2018","01/24/2018","Forecast","ELM",38,21,34,18
"01/24/2018","01/24/2018","Forecast","ELZ",31,20,29,17
"01/24/2018","01/24/2018","Forecast","FOK",39,23,35,20
"01/24/2018","01/24/2018","Forecast","FRG",44,28,38,24
"01/24/2018","01/24/2018","Forecast","GFL",38,13,35,11
"01/24/2018","01/24/2018","Forecast","HPN",41,26,35,22
"01/24/2018","01/24/2018","Forecast","IAG",29,22,26,19
"01/24/2018","01/24/2018","Forecast","ISP",44,27,38,23
"01/24/2018","01/24/2018","Forecast","ITH",35,19,32,17
"01/24/2018","01/24/2018","Forecast","JFK",44,28,37,24
"01/24/2018","01/24/2018","Forecast","LGA",45,30,38,25
"01/24/2018","01/24/2018","Forecast","MSS",36,9,35,7
"01/24/2018","01/24/2018","Forecast","MSV",37,17,33,15
"01/24/2018","01/24/2018","Forecast","NYC",44,30,37,25
"01/24/2018","01/24/2018","Forecast","PLB",39,12,36,10
"01/24/2018","01/24/2018","Forecast","POU",41,22,35,19
"01/24/2018","01/24/2018","Forecast","ROC",30,21,28,18
"01/24/2018","01/24/2018","Forecast","SLK",32,5,32,4
"01/24/2018","01/24/2018","Forecast","SWF",39,24,36,21
"01/24/2018","01/24/2018","Forecast","SYR",32,19,32,16
"01/24/2018","01/24/2018","Forecast","UCA",35,15,34,13
"01/24/2018","01/25/2018","Forecast","ALB",24,15,19,12
"01/24/2018","01/25/2018","Forecast","ART",19,4,15,3
"01/24/2018","01/25/2018","Forecast","BGM",23,14,18,12
