"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/05/2018","09/02/2018","Actual","ALB",83,67,73,64
"09/05/2018","09/02/2018","Actual","ART",83,71,75,68
"09/05/2018","09/02/2018","Actual","BGM",80,67,72,65
"09/05/2018","09/02/2018","Actual","BUF",83,72,75,70
"09/05/2018","09/02/2018","Actual","ELM",86,68,75,67
"09/05/2018","09/02/2018","Actual","ELZ",82,69,74,68
"09/05/2018","09/02/2018","Actual","FOK",79,59,71,57
"09/05/2018","09/02/2018","Actual","FRG",79,65,73,64
"09/05/2018","09/02/2018","Actual","GFL",80,66,74,64
"09/05/2018","09/02/2018","Actual","HPN",80,62,72,61
"09/05/2018","09/02/2018","Actual","IAG",81,72,74,70
"09/05/2018","09/02/2018","Actual","ISP",78,63,73,63
"09/05/2018","09/02/2018","Actual","ITH",84,69,75,67
"09/05/2018","09/02/2018","Actual","JFK",80,66,75,66
"09/05/2018","09/02/2018","Actual","LGA",82,71,72,66
"09/05/2018","09/02/2018","Actual","MSS",83,67,76,66
"09/05/2018","09/02/2018","Actual","MSV",78,62,72,61
"09/05/2018","09/02/2018","Actual","NYC",80,68,73,65
"09/05/2018","09/02/2018","Actual","PLB",80,63,73,62
"09/05/2018","09/02/2018","Actual","POU",80,62,72,61
"09/05/2018","09/02/2018","Actual","ROC",87,73,76,70
"09/05/2018","09/02/2018","Actual","SLK",78,62,72,61
"09/05/2018","09/02/2018","Actual","SWF",81,63,75,63
"09/05/2018","09/02/2018","Actual","SYR",86,70,78,69
"09/05/2018","09/02/2018","Actual","UCA",83,65,76,64
"09/05/2018","09/03/2018","Actual","ALB",94,73,79,70
"09/05/2018","09/03/2018","Actual","ART",86,72,76,71
"09/05/2018","09/03/2018","Actual","BGM",84,68,74,67
"09/05/2018","09/03/2018","Actual","BUF",84,72,75,69
"09/05/2018","09/03/2018","Actual","ELM",88,66,77,65
"09/05/2018","09/03/2018","Actual","ELZ",84,70,75,69
"09/05/2018","09/03/2018","Actual","FOK",82,72,75,71
"09/05/2018","09/03/2018","Actual","FRG",85,74,77,73
"09/05/2018","09/03/2018","Actual","GFL",89,70,80,70
"09/05/2018","09/03/2018","Actual","HPN",88,71,78,70
"09/05/2018","09/03/2018","Actual","IAG",87,71,77,67
"09/05/2018","09/03/2018","Actual","ISP",84,74,78,73
"09/05/2018","09/03/2018","Actual","ITH",87,69,77,68
