"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/25/2018","09/22/2018","Actual","ALB",71,53,67,49
"09/25/2018","09/22/2018","Actual","ART",68,41,61,41
"09/25/2018","09/22/2018","Actual","BGM",66,49,65,47
"09/25/2018","09/22/2018","Actual","BUF",66,52,58,48
"09/25/2018","09/22/2018","Actual","ELM",70,50,68,48
"09/25/2018","09/22/2018","Actual","ELZ",67,49,64,48
"09/25/2018","09/22/2018","Actual","FOK",74,58,70,54
"09/25/2018","09/22/2018","Actual","FRG",74,62,70,56
"09/25/2018","09/22/2018","Actual","GFL",67,45,67,45
"09/25/2018","09/22/2018","Actual","HPN",71,59,68,53
"09/25/2018","09/22/2018","Actual","IAG",65,49,57,46
"09/25/2018","09/22/2018","Actual","ISP",74,63,71,58
"09/25/2018","09/22/2018","Actual","ITH",68,47,67,46
"09/25/2018","09/22/2018","Actual","JFK",75,64,72,56
"09/25/2018","09/22/2018","Actual","LGA",76,65,70,56
"09/25/2018","09/22/2018","Actual","MSS",70,41,63,41
"09/25/2018","09/22/2018","Actual","MSV",67,49,66,48
"09/25/2018","09/22/2018","Actual","NYC",73,63,70,55
"09/25/2018","09/22/2018","Actual","PLB",70,43,66,42
"09/25/2018","09/22/2018","Actual","POU",72,53,68,52
"09/25/2018","09/22/2018","Actual","ROC",69,50,61,49
"09/25/2018","09/22/2018","Actual","SLK",67,32,66,32
"09/25/2018","09/22/2018","Actual","SWF",72,55,71,53
"09/25/2018","09/22/2018","Actual","SYR",71,48,70,47
"09/25/2018","09/22/2018","Actual","UCA",69,47,68,46
"09/25/2018","09/23/2018","Actual","ALB",65,46,55,44
"09/25/2018","09/23/2018","Actual","ART",64,39,55,39
"09/25/2018","09/23/2018","Actual","BGM",59,41,53,41
"09/25/2018","09/23/2018","Actual","BUF",69,46,57,45
"09/25/2018","09/23/2018","Actual","ELM",65,48,57,47
"09/25/2018","09/23/2018","Actual","ELZ",64,45,57,45
"09/25/2018","09/23/2018","Actual","FOK",66,54,60,52
"09/25/2018","09/23/2018","Actual","FRG",65,61,61,55
"09/25/2018","09/23/2018","Actual","GFL",65,37,56,37
"09/25/2018","09/23/2018","Actual","HPN",64,56,58,51
"09/25/2018","09/23/2018","Actual","IAG",68,41,57,40
"09/25/2018","09/23/2018","Actual","ISP",66,61,61,56
"09/25/2018","09/23/2018","Actual","ITH",64,42,56,42
"09/25/2018","09/23/2018","Actual","JFK",66,61,63,57
"09/25/2018","09/23/2018","Actual","LGA",67,62,61,54
"09/25/2018","09/23/2018","Actual","MSS",66,39,55,39
"09/25/2018","09/23/2018","Actual","MSV",59,45,54,45
"09/25/2018","09/23/2018","Actual","NYC",65,60,60,54
"09/25/2018","09/23/2018","Actual","PLB",63,38,53,37
"09/25/2018","09/23/2018","Actual","POU",61,50,55,49
"09/25/2018","09/23/2018","Actual","ROC",68,42,57,42
"09/25/2018","09/23/2018","Actual","SLK",61,29,49,29
"09/25/2018","09/23/2018","Actual","SWF",61,52,57,50
"09/25/2018","09/23/2018","Actual","SYR",66,42,56,42
"09/25/2018","09/23/2018","Actual","UCA",64,39,53,39
"09/25/2018","09/24/2018","Actual","ALB",62,46,53,42
"09/25/2018","09/24/2018","Actual","ART",71,41,57,40
"09/25/2018","09/24/2018","Actual","BGM",63,43,53,43
"09/25/2018","09/24/2018","Actual","BUF",70,52,61,50
"09/25/2018","09/24/2018","Actual","ELM",69,49,58,47
"09/25/2018","09/24/2018","Actual","ELZ",63,49,58,49
"09/25/2018","09/24/2018","Actual","FOK",66,52,60,50
"09/25/2018","09/24/2018","Actual","FRG",68,56,60,54
"09/25/2018","09/24/2018","Actual","GFL",61,44,54,42
"09/25/2018","09/24/2018","Actual","HPN",63,53,58,50
"09/25/2018","09/24/2018","Actual","IAG",69,52,61,49
"09/25/2018","09/24/2018","Actual","ISP",67,56,61,54
"09/25/2018","09/24/2018","Actual","ITH",68,46,57,45
"09/25/2018","09/24/2018","Actual","JFK",70,58,63,56
"09/25/2018","09/24/2018","Actual","LGA",71,60,61,55
"09/25/2018","09/24/2018","Actual","MSS",60,44,50,39
"09/25/2018","09/24/2018","Actual","MSV",58,46,53,46
"09/25/2018","09/24/2018","Actual","NYC",68,57,60,53
"09/25/2018","09/24/2018","Actual","PLB",60,40,52,37
"09/25/2018","09/24/2018","Actual","POU",61,46,55,45
"09/25/2018","09/24/2018","Actual","ROC",71,52,60,51
"09/25/2018","09/24/2018","Actual","SLK",62,33,52,31
"09/25/2018","09/24/2018","Actual","SWF",61,50,57,50
"09/25/2018","09/24/2018","Actual","SYR",71,45,59,45
"09/25/2018","09/24/2018","Actual","UCA",63,45,56,44
"09/25/2018","09/25/2018","Forecast","ALB",65,51,64,47
"09/25/2018","09/25/2018","Forecast","ART",65,53,64,51
"09/25/2018","09/25/2018","Forecast","BGM",65,50,64,49
"09/25/2018","09/25/2018","Forecast","BUF",72,59,67,57
"09/25/2018","09/25/2018","Forecast","ELM",68,56,66,54
"09/25/2018","09/25/2018","Forecast","ELZ",67,54,64,53
"09/25/2018","09/25/2018","Forecast","FOK",71,60,69,55
"09/25/2018","09/25/2018","Forecast","FRG",70,58,70,54
