"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"02/22/2019 00:00:00","EST","CAPITL",61757,893,209,0,143,-37
"02/22/2019 00:00:00","EST","CENTRL",61754,1135,1450,0,95,-1215
"02/22/2019 00:00:00","EST","DUNWOD",61760,148,197,171,10,-35
"02/22/2019 00:00:00","EST","GENESE",61753,696,208,0,5,-49
"02/22/2019 00:00:00","EST","HUD VL",61758,672,133,162,13,-200
"02/22/2019 00:00:00","EST","LONGIL",61762,453,1418,0,67,-91
"02/22/2019 00:00:00","EST","MHK VL",61756,492,191,0,2,-50
"02/22/2019 00:00:00","EST","MILLWD",61759,167,68,30,14,-69
"02/22/2019 00:00:00","EST","N.Y.C.",61761,2100,1717,922,81,-15
"02/22/2019 00:00:00","EST","NORTH",61755,122,387,0,1,-256
"02/22/2019 00:00:00","EST","WEST",61752,905,626,0,32,-49
"02/22/2019 01:00:00","EST","CAPITL",61757,858,208,0,153,-36
"02/22/2019 01:00:00","EST","CENTRL",61754,1097,1445,0,91,-1217
"02/22/2019 01:00:00","EST","DUNWOD",61760,134,192,160,10,-35
"02/22/2019 01:00:00","EST","GENESE",61753,670,210,0,5,-59
"02/22/2019 01:00:00","EST","HUD VL",61758,647,131,156,25,-200
"02/22/2019 01:00:00","EST","LONGIL",61762,393,1417,0,69,-101
"02/22/2019 01:00:00","EST","MHK VL",61756,476,189,0,20,-38
"02/22/2019 01:00:00","EST","MILLWD",61759,182,68,28,21,-25
"02/22/2019 01:00:00","EST","N.Y.C.",61761,2016,1714,808,60,-4
"02/22/2019 01:00:00","EST","NORTH",61755,117,390,0,1,-249
"02/22/2019 01:00:00","EST","WEST",61752,874,624,0,31,-47
"02/22/2019 02:00:00","EST","CAPITL",61757,830,210,0,171,-36
"02/22/2019 02:00:00","EST","CENTRL",61754,1060,1441,0,95,-1214
"02/22/2019 02:00:00","EST","DUNWOD",61760,135,187,155,11,-36
"02/22/2019 02:00:00","EST","GENESE",61753,658,210,0,2,-86
"02/22/2019 02:00:00","EST","HUD VL",61758,643,128,153,35,-123
"02/22/2019 02:00:00","EST","LONGIL",61762,348,1415,0,71,-95
"02/22/2019 02:00:00","EST","MHK VL",61756,457,186,0,5,-48
"02/22/2019 02:00:00","EST","MILLWD",61759,159,66,28,14,-27
"02/22/2019 02:00:00","EST","N.Y.C.",61761,1974,1701,757,72,-5
"02/22/2019 02:00:00","EST","NORTH",61755,114,386,0,2,-254
"02/22/2019 02:00:00","EST","WEST",61752,848,621,0,50,-42
"02/22/2019 03:00:00","EST","CAPITL",61757,823,211,0,203,-25
"02/22/2019 03:00:00","EST","CENTRL",61754,1061,1446,0,106,-1218
"02/22/2019 03:00:00","EST","DUNWOD",61760,130,187,151,11,-35
"02/22/2019 03:00:00","EST","GENESE",61753,657,211,0,17,-80
"02/22/2019 03:00:00","EST","HUD VL",61758,643,128,152,26,-123
"02/22/2019 03:00:00","EST","LONGIL",61762,341,1416,0,80,-83
"02/22/2019 03:00:00","EST","MHK VL",61756,464,188,0,2,-38
"02/22/2019 03:00:00","EST","MILLWD",61759,167,65,27,14,-27
"02/22/2019 03:00:00","EST","N.Y.C.",61761,1964,1714,725,39,-4
"02/22/2019 03:00:00","EST","NORTH",61755,114,390,0,17,-208
"02/22/2019 03:00:00","EST","WEST",61752,852,621,0,27,-44
"02/22/2019 04:00:00","EST","CAPITL",61757,832,214,0,237,-27
"02/22/2019 04:00:00","EST","CENTRL",61754,1085,1455,0,105,-1222
"02/22/2019 04:00:00","EST","DUNWOD",61760,134,187,155,6,-59
"02/22/2019 04:00:00","EST","GENESE",61753,690,216,0,1,-106
"02/22/2019 04:00:00","EST","HUD VL",61758,657,130,154,17,-139
"02/22/2019 04:00:00","EST","LONGIL",61762,380,1417,0,67,-177
"02/22/2019 04:00:00","EST","MHK VL",61756,484,193,0,15,-43
"02/22/2019 04:00:00","EST","MILLWD",61759,111,69,28,5,-47
"02/22/2019 04:00:00","EST","N.Y.C.",61761,2021,1682,712,33,-21
"02/22/2019 04:00:00","EST","NORTH",61755,118,390,0,17,-189
"02/22/2019 04:00:00","EST","WEST",61752,870,629,0,38,-36
"02/22/2019 05:00:00","EST","CAPITL",61757,904,197,0,128,-93
"02/22/2019 05:00:00","EST","CENTRL",61754,1146,1478,0,90,-1220
"02/22/2019 05:00:00","EST","DUNWOD",61760,143,200,165,6,-258
"02/22/2019 05:00:00","EST","GENESE",61753,743,232,0,106,-99
"02/22/2019 05:00:00","EST","HUD VL",61758,709,134,164,11,-150
"02/22/2019 05:00:00","EST","LONGIL",61762,501,1419,0,66,-75
"02/22/2019 05:00:00","EST","MHK VL",61756,526,207,0,69,-48
"02/22/2019 05:00:00","EST","MILLWD",61759,101,73,29,6,-77
"02/22/2019 05:00:00","EST","N.Y.C.",61761,2138,1704,802,31,-25
"02/22/2019 05:00:00","EST","NORTH",61755,129,399,0,1,-201
"02/22/2019 05:00:00","EST","WEST",61752,916,656,0,17,-36
"02/22/2019 06:00:00","EST","CAPITL",61757,1111,109,0,180,-106
"02/22/2019 06:00:00","EST","CENTRL",61754,1279,1517,0,101,-1161
"02/22/2019 06:00:00","EST","DUNWOD",61760,161,226,186,1,-184
"02/22/2019 06:00:00","EST","GENESE",61753,820,251,0,40,-10
"02/22/2019 06:00:00","EST","HUD VL",61758,770,146,182,8,-287
"02/22/2019 06:00:00","EST","LONGIL",61762,751,1423,0,116,-151
"02/22/2019 06:00:00","EST","MHK VL",61756,592,220,0,134,-34
"02/22/2019 06:00:00","EST","MILLWD",61759,167,82,34,34,-40
"02/22/2019 06:00:00","EST","N.Y.C.",61761,2314,1821,948,135,-84
"02/22/2019 06:00:00","EST","NORTH",61755,142,407,0,21,-222
"02/22/2019 06:00:00","EST","WEST",61752,992,697,0,137,-38
"02/22/2019 07:00:00","EST","CAPITL",61757,1226,60,0,77,-111
"02/22/2019 07:00:00","EST","CENTRL",61754,1344,1544,0,101,-1164
"02/22/2019 07:00:00","EST","DUNWOD",61760,213,215,203,75,-372
"02/22/2019 07:00:00","EST","GENESE",61753,865,265,0,276,-173
"02/22/2019 07:00:00","EST","HUD VL",61758,810,153,188,54,-166
"02/22/2019 07:00:00","EST","LONGIL",61762,900,1427,0,195,-191
"02/22/2019 07:00:00","EST","MHK VL",61756,602,237,0,11,-35
"02/22/2019 07:00:00","EST","MILLWD",61759,226,86,36,0,-90
"02/22/2019 07:00:00","EST","N.Y.C.",61761,2561,1947,1061,167,-86
"02/22/2019 07:00:00","EST","NORTH",61755,148,418,0,7,-249
"02/22/2019 07:00:00","EST","WEST",61752,915,850,0,368,-29
"02/22/2019 08:00:00","EST","CAPITL",61757,1280,64,0,84,-72
"02/22/2019 08:00:00","EST","CENTRL",61754,1326,1568,0,124,-1156
"02/22/2019 08:00:00","EST","DUNWOD",61760,287,156,207,94,-119
"02/22/2019 08:00:00","EST","GENESE",61753,862,280,0,11,-174
"02/22/2019 08:00:00","EST","HUD VL",61758,821,160,190,14,-315
"02/22/2019 08:00:00","EST","LONGIL",61762,908,1444,0,120,-233
"02/22/2019 08:00:00","EST","MHK VL",61756,599,251,0,60,-44
"02/22/2019 08:00:00","EST","MILLWD",61759,205,85,37,6,-40
"02/22/2019 08:00:00","EST","N.Y.C.",61761,2730,2059,1116,114,-81
"02/22/2019 08:00:00","EST","NORTH",61755,147,424,0,17,-188
"02/22/2019 08:00:00","EST","WEST",61752,991,817,0,374,-50
"02/22/2019 09:00:00","EST","CAPITL",61757,1304,64,0,61,-82
"02/22/2019 09:00:00","EST","CENTRL",61754,1343,1571,0,179,-1153
"02/22/2019 09:00:00","EST","DUNWOD",61760,321,127,210,19,-207
"02/22/2019 09:00:00","EST","GENESE",61753,861,282,0,28,-200
"02/22/2019 09:00:00","EST","HUD VL",61758,819,166,189,56,-513
"02/22/2019 09:00:00","EST","LONGIL",61762,902,1444,0,140,-170
"02/22/2019 09:00:00","EST","MHK VL",61756,598,257,0,184,-32
"02/22/2019 09:00:00","EST","MILLWD",61759,203,82,37,14,-52
"02/22/2019 09:00:00","EST","N.Y.C.",61761,2865,1986,1208,158,-116
"02/22/2019 09:00:00","EST","NORTH",61755,146,425,0,18,-249
"02/22/2019 09:00:00","EST","WEST",61752,1071,761,0,396,-40
"02/22/2019 10:00:00","EST","CAPITL",61757,1306,62,0,15,-89
"02/22/2019 10:00:00","EST","CENTRL",61754,1335,1568,0,153,-1134
"02/22/2019 10:00:00","EST","DUNWOD",61760,336,112,214,8,-154
"02/22/2019 10:00:00","EST","GENESE",61753,859,279,0,65,-201
"02/22/2019 10:00:00","EST","HUD VL",61758,819,169,187,49,-377
"02/22/2019 10:00:00","EST","LONGIL",61762,871,1445,0,109,-147
"02/22/2019 10:00:00","EST","MHK VL",61756,596,257,0,75,-32
"02/22/2019 10:00:00","EST","MILLWD",61759,210,80,37,4,-66
"02/22/2019 10:00:00","EST","N.Y.C.",61761,2940,1888,1289,157,-103
"02/22/2019 10:00:00","EST","NORTH",61755,145,425,0,33,-270
"02/22/2019 10:00:00","EST","WEST",61752,1071,757,0,379,-28
"02/22/2019 11:00:00","EST","CAPITL",61757,1293,56,0,6,-65
"02/22/2019 11:00:00","EST","CENTRL",61754,1338,1559,0,127,-1140
"02/22/2019 11:00:00","EST","DUNWOD",61760,333,110,214,0,-109
"02/22/2019 11:00:00","EST","GENESE",61753,850,278,0,93,-201
"02/22/2019 11:00:00","EST","HUD VL",61758,815,170,182,33,-461
"02/22/2019 11:00:00","EST","LONGIL",61762,798,1445,0,108,-130
