"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"04/03/2019","03/31/2019","Actual","ALB",61,36,51,32
"04/03/2019","03/31/2019","Actual","ART",37,31,37,29
"04/03/2019","03/31/2019","Actual","BGM",59,25,48,23
"04/03/2019","03/31/2019","Actual","BUF",37,25,36,23
"04/03/2019","03/31/2019","Actual","ELM",63,28,52,24
"04/03/2019","03/31/2019","Actual","ELZ",51,20,50,18
"04/03/2019","03/31/2019","Actual","FOK",56,39,52,34
"04/03/2019","03/31/2019","Actual","FRG",54,40,51,34
"04/03/2019","03/31/2019","Actual","GFL",59,37,51,32
"04/03/2019","03/31/2019","Actual","HPN",54,38,52,32
"04/03/2019","03/31/2019","Actual","IAG",36,25,35,23
"04/03/2019","03/31/2019","Actual","ISP",54,40,51,34
"04/03/2019","03/31/2019","Actual","ITH",61,27,52,24
"04/03/2019","03/31/2019","Actual","JFK",55,41,54,35
"04/03/2019","03/31/2019","Actual","LGA",59,42,54,35
"04/03/2019","03/31/2019","Actual","MSS",35,31,34,29
"04/03/2019","03/31/2019","Actual","MSV",57,30,49,27
"04/03/2019","03/31/2019","Actual","NYC",64,42,56,35
"04/03/2019","03/31/2019","Actual","PLB",57,34,50,31
"04/03/2019","03/31/2019","Actual","POU",59,38,52,32
"04/03/2019","03/31/2019","Actual","ROC",44,27,43,25
"04/03/2019","03/31/2019","Actual","SLK",55,26,48,25
"04/03/2019","03/31/2019","Actual","SWF",59,36,55,32
"04/03/2019","03/31/2019","Actual","SYR",65,31,53,30
"04/03/2019","03/31/2019","Actual","UCA",61,30,52,29
"04/03/2019","04/01/2019","Actual","ALB",41,30,31,25
"04/03/2019","04/01/2019","Actual","ART",34,22,30,20
"04/03/2019","04/01/2019","Actual","BGM",34,20,26,18
"04/03/2019","04/01/2019","Actual","BUF",33,22,29,20
"04/03/2019","04/01/2019","Actual","ELM",41,25,31,22
"04/03/2019","04/01/2019","Actual","ELZ",35,18,28,16
"04/03/2019","04/01/2019","Actual","FOK",46,22,35,20
"04/03/2019","04/01/2019","Actual","FRG",45,32,34,27
"04/03/2019","04/01/2019","Actual","GFL",41,29,32,24
"04/03/2019","04/01/2019","Actual","HPN",43,30,33,26
"04/03/2019","04/01/2019","Actual","IAG",34,21,29,19
"04/03/2019","04/01/2019","Actual","ISP",45,31,35,27
"04/03/2019","04/01/2019","Actual","ITH",36,24,29,22
"04/03/2019","04/01/2019","Actual","JFK",47,32,35,27
"04/03/2019","04/01/2019","Actual","LGA",45,34,34,28
"04/03/2019","04/01/2019","Actual","MSS",38,22,30,19
"04/03/2019","04/01/2019","Actual","MSV",36,22,28,21
"04/03/2019","04/01/2019","Actual","NYC",45,33,34,27
"04/03/2019","04/01/2019","Actual","PLB",38,26,30,21
"04/03/2019","04/01/2019","Actual","POU",44,29,34,25
"04/03/2019","04/01/2019","Actual","ROC",38,25,31,23
"04/03/2019","04/01/2019","Actual","SLK",31,17,25,15
"04/03/2019","04/01/2019","Actual","SWF",43,28,33,25
"04/03/2019","04/01/2019","Actual","SYR",37,27,29,25
"04/03/2019","04/01/2019","Actual","UCA",34,23,29,21
"04/03/2019","04/02/2019","Actual","ALB",52,23,39,20
"04/03/2019","04/02/2019","Actual","ART",51,27,40,24
"04/03/2019","04/02/2019","Actual","BGM",45,24,33,20
"04/03/2019","04/02/2019","Actual","BUF",47,26,38,24
"04/03/2019","04/02/2019","Actual","ELM",50,19,38,17
"04/03/2019","04/02/2019","Actual","ELZ",44,24,35,21
"04/03/2019","04/02/2019","Actual","FOK",47,16,40,15
"04/03/2019","04/02/2019","Actual","FRG",48,29,39,26
"04/03/2019","04/02/2019","Actual","GFL",50,20,38,19
"04/03/2019","04/02/2019","Actual","HPN",48,28,38,24
"04/03/2019","04/02/2019","Actual","IAG",46,26,37,24
"04/03/2019","04/02/2019","Actual","ISP",48,28,40,25
"04/03/2019","04/02/2019","Actual","ITH",48,20,37,19
"04/03/2019","04/02/2019","Actual","JFK",48,31,40,28
"04/03/2019","04/02/2019","Actual","LGA",49,38,39,30
"04/03/2019","04/02/2019","Actual","MSS",50,26,39,24
"04/03/2019","04/02/2019","Actual","MSV",46,21,35,19
"04/03/2019","04/02/2019","Actual","NYC",50,39,39,31
"04/03/2019","04/02/2019","Actual","PLB",52,32,38,27
"04/03/2019","04/02/2019","Actual","POU",51,21,38,20
"04/03/2019","04/02/2019","Actual","ROC",52,28,39,25
"04/03/2019","04/02/2019","Actual","SLK",46,12,34,12
"04/03/2019","04/02/2019","Actual","SWF",50,23,39,22
"04/03/2019","04/02/2019","Actual","SYR",52,23,39,21
"04/03/2019","04/02/2019","Actual","UCA",50,20,38,19
"04/03/2019","04/03/2019","Forecast","ALB",57,38,45,32
"04/03/2019","04/03/2019","Forecast","ART",44,31,38,27
"04/03/2019","04/03/2019","Forecast","BGM",48,31,39,27
"04/03/2019","04/03/2019","Forecast","BUF",43,34,38,30
"04/03/2019","04/03/2019","Forecast","ELM",51,26,41,24
"04/03/2019","04/03/2019","Forecast","ELZ",44,32,36,27
"04/03/2019","04/03/2019","Forecast","FOK",55,39,45,35
"04/03/2019","04/03/2019","Forecast","FRG",60,39,47,37
"04/03/2019","04/03/2019","Forecast","GFL",52,30,42,27
"04/03/2019","04/03/2019","Forecast","HPN",60,38,46,35
"04/03/2019","04/03/2019","Forecast","IAG",43,33,37,29
"04/03/2019","04/03/2019","Forecast","ISP",59,38,46,37
"04/03/2019","04/03/2019","Forecast","ITH",50,33,41,29
"04/03/2019","04/03/2019","Forecast","JFK",60,41,47,39
"04/03/2019","04/03/2019","Forecast","LGA",61,41,47,38
"04/03/2019","04/03/2019","Forecast","MSS",46,33,40,28
"04/03/2019","04/03/2019","Forecast","MSV",54,29,42,27
"04/03/2019","04/03/2019","Forecast","NYC",63,41,47,37
"04/03/2019","04/03/2019","Forecast","PLB",51,35,42,29
"04/03/2019","04/03/2019","Forecast","POU",61,36,46,33
"04/03/2019","04/03/2019","Forecast","ROC",47,36,40,31
"04/03/2019","04/03/2019","Forecast","SLK",43,26,37,23
"04/03/2019","04/03/2019","Forecast","SWF",59,36,46,34
"04/03/2019","04/03/2019","Forecast","SYR",48,32,40,28
"04/03/2019","04/03/2019","Forecast","UCA",47,29,40,27
