"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"10/31/2018 00:00:00","EDT","CAPITL",61757,804,202,0,106,-9
"10/31/2018 00:00:00","EDT","CENTRL",61754,930,1177,0,54,-881
"10/31/2018 00:00:00","EDT","DUNWOD",61760,141,164,140,11,-26
"10/31/2018 00:00:00","EDT","GENESE",61753,758,61,0,4,-70
"10/31/2018 00:00:00","EDT","HUD VL",61758,570,121,135,41,-74
"10/31/2018 00:00:00","EDT","LONGIL",61762,202,1451,0,92,-73
"10/31/2018 00:00:00","EDT","MHK VL",61756,381,174,0,4,-17
"10/31/2018 00:00:00","EDT","MILLWD",61759,121,53,31,138,-11
"10/31/2018 00:00:00","EDT","N.Y.C.",61761,2040,1293,956,86,-23
"10/31/2018 00:00:00","EDT","NORTH",61755,88,370,0,6,-189
"10/31/2018 00:00:00","EDT","WEST",61752,785,632,0,110,-45
"10/31/2018 01:00:00","EDT","CAPITL",61757,755,200,0,233,-6
"10/31/2018 01:00:00","EDT","CENTRL",61754,881,1170,0,54,-884
"10/31/2018 01:00:00","EDT","DUNWOD",61760,131,157,128,55,-30
"10/31/2018 01:00:00","EDT","GENESE",61753,725,61,0,24,-70
"10/31/2018 01:00:00","EDT","HUD VL",61758,549,118,128,6,-45
"10/31/2018 01:00:00","EDT","LONGIL",61762,150,1449,0,103,-48
"10/31/2018 01:00:00","EDT","MHK VL",61756,363,173,0,1,-19
"10/31/2018 01:00:00","EDT","MILLWD",61759,134,50,28,88,-10
"10/31/2018 01:00:00","EDT","N.Y.C.",61761,1940,1289,822,83,-12
"10/31/2018 01:00:00","EDT","NORTH",61755,87,369,0,18,-182
"10/31/2018 01:00:00","EDT","WEST",61752,751,632,0,110,-51
"10/31/2018 02:00:00","EDT","CAPITL",61757,739,199,0,235,-9
"10/31/2018 02:00:00","EDT","CENTRL",61754,872,1164,0,50,-880
"10/31/2018 02:00:00","EDT","DUNWOD",61760,129,152,119,89,-26
"10/31/2018 02:00:00","EDT","GENESE",61753,709,61,0,3,-68
