"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/15/2018","06/12/2018","Actual","ALB",81,57,62,49
"06/15/2018","06/12/2018","Actual","ART",78,42,63,42
"06/15/2018","06/12/2018","Actual","BGM",74,53,59,49
"06/15/2018","06/12/2018","Actual","BUF",83,56,68,51
"06/15/2018","06/12/2018","Actual","ELM",80,47,64,47
"06/15/2018","06/12/2018","Actual","ELZ",76,54,64,49
"06/15/2018","06/12/2018","Actual","FOK",68,37,56,36
"06/15/2018","06/12/2018","Actual","FRG",69,50,58,48
"06/15/2018","06/12/2018","Actual","GFL",80,43,63,43
"06/15/2018","06/12/2018","Actual","HPN",73,51,57,49
"06/15/2018","06/12/2018","Actual","IAG",84,59,69,50
"06/15/2018","06/12/2018","Actual","ISP",70,49,57,48
"06/15/2018","06/12/2018","Actual","ITH",79,51,63,50
"06/15/2018","06/12/2018","Actual","JFK",69,52,61,51
"06/15/2018","06/12/2018","Actual","LGA",74,60,59,53
"06/15/2018","06/12/2018","Actual","MSS",80,43,65,43
"06/15/2018","06/12/2018","Actual","MSV",74,46,59,45
"06/15/2018","06/12/2018","Actual","NYC",74,57,60,51
"06/15/2018","06/12/2018","Actual","PLB",84,43,63,41
"06/15/2018","06/12/2018","Actual","POU",78,47,61,45
"06/15/2018","06/12/2018","Actual","ROC",84,52,67,49
"06/15/2018","06/12/2018","Actual","SLK",76,33,59,33
"06/15/2018","06/12/2018","Actual","SWF",77,48,62,47
"06/15/2018","06/12/2018","Actual","SYR",80,50,64,49
"06/15/2018","06/12/2018","Actual","UCA",80,50,63,48
"06/15/2018","06/13/2018","Actual","ALB",75,60,67,54
"06/15/2018","06/13/2018","Actual","ART",73,61,70,59
"06/15/2018","06/13/2018","Actual","BGM",75,59,69,54
"06/15/2018","06/13/2018","Actual","BUF",75,65,69,56
"06/15/2018","06/13/2018","Actual","ELM",83,61,74,57
"06/15/2018","06/13/2018","Actual","ELZ",79,61,71,56
"06/15/2018","06/13/2018","Actual","FOK",67,60,64,56
"06/15/2018","06/13/2018","Actual","FRG",71,62,68,57
"06/15/2018","06/13/2018","Actual","GFL",70,56,67,53
"06/15/2018","06/13/2018","Actual","HPN",72,57,69,54
"06/15/2018","06/13/2018","Actual","IAG",82,69,72,56
"06/15/2018","06/13/2018","Actual","ISP",70,61,68,57
"06/15/2018","06/13/2018","Actual","ITH",81,61,73,57
"06/15/2018","06/13/2018","Actual","JFK",73,62,71,58
"06/15/2018","06/13/2018","Actual","LGA",80,65,71,57
"06/15/2018","06/13/2018","Actual","MSS",76,60,69,57
"06/15/2018","06/13/2018","Actual","MSV",71,53,68,51
"06/15/2018","06/13/2018","Actual","NYC",78,63,70,57
"06/15/2018","06/13/2018","Actual","PLB",79,59,67,55
"06/15/2018","06/13/2018","Actual","POU",75,53,68,51
"06/15/2018","06/13/2018","Actual","ROC",81,67,72,56
"06/15/2018","06/13/2018","Actual","SLK",73,49,65,47
"06/15/2018","06/13/2018","Actual","SWF",73,59,71,56
"06/15/2018","06/13/2018","Actual","SYR",82,64,73,60
"06/15/2018","06/13/2018","Actual","UCA",79,59,73,55
"06/15/2018","06/14/2018","Actual","ALB",72,62,64,55
"06/15/2018","06/14/2018","Actual","ART",62,55,58,55
"06/15/2018","06/14/2018","Actual","BGM",72,54,59,50
"06/15/2018","06/14/2018","Actual","BUF",76,61,60,51
"06/15/2018","06/14/2018","Actual","ELM",78,50,62,49
"06/15/2018","06/14/2018","Actual","ELZ",72,56,59,50
"06/15/2018","06/14/2018","Actual","FOK",85,65,67,57
"06/15/2018","06/14/2018","Actual","FRG",84,68,70,59
"06/15/2018","06/14/2018","Actual","GFL",69,60,62,57
"06/15/2018","06/14/2018","Actual","HPN",82,66,70,56
"06/15/2018","06/14/2018","Actual","IAG",78,61,61,52
"06/15/2018","06/14/2018","Actual","ISP",83,67,68,59
"06/15/2018","06/14/2018","Actual","ITH",73,56,60,51
"06/15/2018","06/14/2018","Actual","JFK",85,68,71,60
"06/15/2018","06/14/2018","Actual","LGA",85,70,71,58
"06/15/2018","06/14/2018","Actual","MSS",62,57,61,56
"06/15/2018","06/14/2018","Actual","MSV",76,58,62,52
"06/15/2018","06/14/2018","Actual","NYC",83,68,71,58
"06/15/2018","06/14/2018","Actual","PLB",67,55,63,54
"06/15/2018","06/14/2018","Actual","POU",81,64,69,56
"06/15/2018","06/14/2018","Actual","ROC",76,62,59,54
"06/15/2018","06/14/2018","Actual","SLK",58,53,57,52
"06/15/2018","06/14/2018","Actual","SWF",81,63,71,57
"06/15/2018","06/14/2018","Actual","SYR",65,56,57,54
"06/15/2018","06/14/2018","Actual","UCA",64,57,60,54
"06/15/2018","06/15/2018","Forecast","ALB",74,59,61,54
"06/15/2018","06/15/2018","Forecast","ART",73,51,61,51
"06/15/2018","06/15/2018","Forecast","BGM",69,51,56,49
"06/15/2018","06/15/2018","Forecast","BUF",76,56,59,50
"06/15/2018","06/15/2018","Forecast","ELM",76,51,59,49
"06/15/2018","06/15/2018","Forecast","ELZ",72,49,58,45
"06/15/2018","06/15/2018","Forecast","FOK",68,51,59,49
"06/15/2018","06/15/2018","Forecast","FRG",73,64,60,55
"06/15/2018","06/15/2018","Forecast","GFL",72,56,59,54
"06/15/2018","06/15/2018","Forecast","HPN",72,62,59,54
"06/15/2018","06/15/2018","Forecast","IAG",78,57,61,50
"06/15/2018","06/15/2018","Forecast","ISP",72,61,60,56
"06/15/2018","06/15/2018","Forecast","ITH",72,49,58,48
"06/15/2018","06/15/2018","Forecast","JFK",74,66,61,56
"06/15/2018","06/15/2018","Forecast","LGA",76,67,61,56
"06/15/2018","06/15/2018","Forecast","MSS",77,54,62,53
"06/15/2018","06/15/2018","Forecast","MSV",70,53,58,50
"06/15/2018","06/15/2018","Forecast","NYC",75,66,60,56
"06/15/2018","06/15/2018","Forecast","PLB",73,53,60,51
"06/15/2018","06/15/2018","Forecast","POU",73,56,61,53
"06/15/2018","06/15/2018","Forecast","ROC",77,51,59,50
"06/15/2018","06/15/2018","Forecast","SLK",70,49,56,49
"06/15/2018","06/15/2018","Forecast","SWF",73,56,61,53
"06/15/2018","06/15/2018","Forecast","SYR",74,54,60,53
"06/15/2018","06/15/2018","Forecast","UCA",72,54,60,53
"06/15/2018","06/16/2018","Forecast","ALB",83,56,64,52
"06/15/2018","06/16/2018","Forecast","ART",75,54,62,51
"06/15/2018","06/16/2018","Forecast","BGM",76,51,63,48
"06/15/2018","06/16/2018","Forecast","BUF",80,60,64,54
"06/15/2018","06/16/2018","Forecast","ELM",83,51,66,48
"06/15/2018","06/16/2018","Forecast","ELZ",79,52,64,48
"06/15/2018","06/16/2018","Forecast","FOK",78,55,63,54
"06/15/2018","06/16/2018","Forecast","FRG",80,60,63,56
"06/15/2018","06/16/2018","Forecast","GFL",81,51,63,49
"06/15/2018","06/16/2018","Forecast","HPN",82,59,63,55
"06/15/2018","06/16/2018","Forecast","IAG",82,62,65,55
"06/15/2018","06/16/2018","Forecast","ISP",81,59,63,56
"06/15/2018","06/16/2018","Forecast","ITH",79,51,64,48
"06/15/2018","06/16/2018","Forecast","JFK",79,62,63,58
"06/15/2018","06/16/2018","Forecast","LGA",85,64,64,57
"06/15/2018","06/16/2018","Forecast","MSS",79,54,64,51
"06/15/2018","06/16/2018","Forecast","MSV",78,51,62,49
"06/15/2018","06/16/2018","Forecast","NYC",84,63,63,56
"06/15/2018","06/16/2018","Forecast","PLB",78,57,63,51
"06/15/2018","06/16/2018","Forecast","POU",83,54,66,52
"06/15/2018","06/16/2018","Forecast","ROC",82,58,66,52
"06/15/2018","06/16/2018","Forecast","SLK",74,45,59,44
"06/15/2018","06/16/2018","Forecast","SWF",82,55,65,52
"06/15/2018","06/16/2018","Forecast","SYR",79,56,64,52
"06/15/2018","06/16/2018","Forecast","UCA",77,51,63,49
