"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/11/2018","10/08/2018","Actual","ALB",63,50,59,47
"10/11/2018","10/08/2018","Actual","ART",71,46,68,45
"10/11/2018","10/08/2018","Actual","BGM",70,60,67,59
"10/11/2018","10/08/2018","Actual","BUF",82,53,73,52
"10/11/2018","10/08/2018","Actual","ELM",80,56,72,55
"10/11/2018","10/08/2018","Actual","ELZ",78,62,71,62
"10/11/2018","10/08/2018","Actual","FOK",67,62,66,59
"10/11/2018","10/08/2018","Actual","FRG",70,63,69,61
"10/11/2018","10/08/2018","Actual","GFL",58,47,57,47
"10/11/2018","10/08/2018","Actual","HPN",69,61,66,60
"10/11/2018","10/08/2018","Actual","IAG",74,52,68,51
"10/11/2018","10/08/2018","Actual","ISP",70,62,70,61
"10/11/2018","10/08/2018","Actual","ITH",77,54,71,53
"10/11/2018","10/08/2018","Actual","JFK",73,64,72,64
"10/11/2018","10/08/2018","Actual","LGA",73,65,70,62
"10/11/2018","10/08/2018","Actual","MSS",53,42,51,42
"10/11/2018","10/08/2018","Actual","MSV",64,57,63,56
"10/11/2018","10/08/2018","Actual","NYC",73,64,70,62
"10/11/2018","10/08/2018","Actual","PLB",56,44,55,43
"10/11/2018","10/08/2018","Actual","POU",62,54,60,52
"10/11/2018","10/08/2018","Actual","ROC",79,53,73,52
"10/11/2018","10/08/2018","Actual","SLK",63,40,62,40
"10/11/2018","10/08/2018","Actual","SWF",63,54,63,54
"10/11/2018","10/08/2018","Actual","SYR",74,54,70,53
"10/11/2018","10/08/2018","Actual","UCA",61,52,60,51
"10/11/2018","10/09/2018","Actual","ALB",81,62,71,59
"10/11/2018","10/09/2018","Actual","ART",81,65,73,65
"10/11/2018","10/09/2018","Actual","BGM",76,65,68,64
"10/11/2018","10/09/2018","Actual","BUF",83,70,71,67
"10/11/2018","10/09/2018","Actual","ELM",82,63,71,62
"10/11/2018","10/09/2018","Actual","ELZ",80,69,70,66
"10/11/2018","10/09/2018","Actual","FOK",75,59,69,58
"10/11/2018","10/09/2018","Actual","FRG",73,65,70,65
"10/11/2018","10/09/2018","Actual","GFL",77,59,71,58
"10/11/2018","10/09/2018","Actual","HPN",75,62,70,62
"10/11/2018","10/09/2018","Actual","IAG",81,61,71,59
"10/11/2018","10/09/2018","Actual","ISP",74,64,70,64
"10/11/2018","10/09/2018","Actual","ITH",80,68,72,66
"10/11/2018","10/09/2018","Actual","JFK",74,67,72,67
"10/11/2018","10/09/2018","Actual","LGA",77,66,71,65
"10/11/2018","10/09/2018","Actual","MSS",81,50,73,50
"10/11/2018","10/09/2018","Actual","MSV",75,59,69,58
"10/11/2018","10/09/2018","Actual","NYC",76,66,70,65
"10/11/2018","10/09/2018","Actual","PLB",80,56,72,55
"10/11/2018","10/09/2018","Actual","POU",78,62,70,60
"10/11/2018","10/09/2018","Actual","ROC",86,73,74,69
"10/11/2018","10/09/2018","Actual","SLK",72,62,69,62
"10/11/2018","10/09/2018","Actual","SWF",77,61,72,61
"10/11/2018","10/09/2018","Actual","SYR",83,70,72,67
"10/11/2018","10/09/2018","Actual","UCA",80,62,73,61
"10/11/2018","10/10/2018","Actual","ALB",83,68,71,65
"10/11/2018","10/10/2018","Actual","ART",81,70,71,66
"10/11/2018","10/10/2018","Actual","BGM",74,64,67,63
"10/11/2018","10/10/2018","Actual","BUF",81,67,70,64
"10/11/2018","10/10/2018","Actual","ELM",80,57,70,56
"10/11/2018","10/10/2018","Actual","ELZ",76,66,68,64
"10/11/2018","10/10/2018","Actual","FOK",76,68,70,67
"10/11/2018","10/10/2018","Actual","FRG",76,68,72,67
"10/11/2018","10/10/2018","Actual","GFL",80,63,72,63
"10/11/2018","10/10/2018","Actual","HPN",79,66,71,66
"10/11/2018","10/10/2018","Actual","IAG",80,66,70,63
"10/11/2018","10/10/2018","Actual","ISP",76,68,72,68
"10/11/2018","10/10/2018","Actual","ITH",79,65,71,64
"10/11/2018","10/10/2018","Actual","JFK",75,66,74,66
"10/11/2018","10/10/2018","Actual","LGA",82,71,72,68
"10/11/2018","10/10/2018","Actual","MSS",81,53,71,52
"10/11/2018","10/10/2018","Actual","MSV",76,64,69,63
"10/11/2018","10/10/2018","Actual","NYC",79,71,72,69
"10/11/2018","10/10/2018","Actual","PLB",79,54,71,53
"10/11/2018","10/10/2018","Actual","POU",81,62,71,61
"10/11/2018","10/10/2018","Actual","ROC",84,67,72,65
"10/11/2018","10/10/2018","Actual","SLK",78,55,68,55
"10/11/2018","10/10/2018","Actual","SWF",81,64,73,64
"10/11/2018","10/10/2018","Actual","SYR",82,67,71,64
"10/11/2018","10/10/2018","Actual","UCA",80,62,71,62
"10/11/2018","10/11/2018","Forecast","ALB",72,65,70,62
"10/11/2018","10/11/2018","Forecast","ART",74,55,69,51
"10/11/2018","10/11/2018","Forecast","BGM",68,56,67,54
"10/11/2018","10/11/2018","Forecast","BUF",74,52,69,47
"10/11/2018","10/11/2018","Forecast","ELM",73,55,70,52
"10/11/2018","10/11/2018","Forecast","ELZ",70,53,68,49
"10/11/2018","10/11/2018","Forecast","FOK",74,69,70,67
"10/11/2018","10/11/2018","Forecast","FRG",74,71,72,70
"10/11/2018","10/11/2018","Forecast","GFL",69,61,68,60
"10/11/2018","10/11/2018","Forecast","HPN",72,69,71,68
"10/11/2018","10/11/2018","Forecast","IAG",73,49,68,45
"10/11/2018","10/11/2018","Forecast","ISP",75,70,72,69
"10/11/2018","10/11/2018","Forecast","ITH",71,55,69,52
"10/11/2018","10/11/2018","Forecast","JFK",75,71,72,70
"10/11/2018","10/11/2018","Forecast","LGA",76,73,73,70
"10/11/2018","10/11/2018","Forecast","MSS",70,50,65,50
"10/11/2018","10/11/2018","Forecast","MSV",69,61,68,60
"10/11/2018","10/11/2018","Forecast","NYC",75,72,73,70
"10/11/2018","10/11/2018","Forecast","PLB",68,52,67,52
"10/11/2018","10/11/2018","Forecast","POU",73,68,71,68
"10/11/2018","10/11/2018","Forecast","ROC",74,54,70,50
"10/11/2018","10/11/2018","Forecast","SLK",68,52,67,51
"10/11/2018","10/11/2018","Forecast","SWF",73,69,72,66
"10/11/2018","10/11/2018","Forecast","SYR",73,57,70,54
"10/11/2018","10/11/2018","Forecast","UCA",70,56,69,54
"10/11/2018","10/12/2018","Forecast","ALB",63,48,60,44
"10/11/2018","10/12/2018","Forecast","ART",53,44,49,40
"10/11/2018","10/12/2018","Forecast","BGM",54,42,52,39
"10/11/2018","10/12/2018","Forecast","BUF",51,46,46,41
"10/11/2018","10/12/2018","Forecast","ELM",54,44,51,40
"10/11/2018","10/12/2018","Forecast","ELZ",52,43,48,40
"10/11/2018","10/12/2018","Forecast","FOK",69,52,69,47
"10/11/2018","10/12/2018","Forecast","FRG",70,53,70,47
"10/11/2018","10/12/2018","Forecast","GFL",60,45,58,41
"10/11/2018","10/12/2018","Forecast","HPN",68,49,68,45
"10/11/2018","10/12/2018","Forecast","IAG",50,44,45,40
"10/11/2018","10/12/2018","Forecast","ISP",70,53,70,48
"10/11/2018","10/12/2018","Forecast","ITH",53,43,51,40
"10/11/2018","10/12/2018","Forecast","JFK",71,54,70,48
"10/11/2018","10/12/2018","Forecast","LGA",73,55,70,48
"10/11/2018","10/12/2018","Forecast","MSS",55,43,51,39
"10/11/2018","10/12/2018","Forecast","MSV",60,42,58,39
"10/11/2018","10/12/2018","Forecast","NYC",72,54,70,47
"10/11/2018","10/12/2018","Forecast","PLB",57,44,54,40
"10/11/2018","10/12/2018","Forecast","POU",66,47,66,43
"10/11/2018","10/12/2018","Forecast","ROC",53,47,49,42
"10/11/2018","10/12/2018","Forecast","SLK",50,37,49,35
"10/11/2018","10/12/2018","Forecast","SWF",67,48,65,44
"10/11/2018","10/12/2018","Forecast","SYR",56,46,53,43
"10/11/2018","10/12/2018","Forecast","UCA",55,44,53,42
