"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/24/2018","10/21/2018","Actual","ALB",47,37,43,32
"10/24/2018","10/21/2018","Actual","ART",42,33,35,30
"10/24/2018","10/21/2018","Actual","BGM",39,32,39,29
"10/24/2018","10/21/2018","Actual","BUF",41,34,38,30
"10/24/2018","10/21/2018","Actual","ELM",43,35,42,31
"10/24/2018","10/21/2018","Actual","ELZ",38,30,38,28
"10/24/2018","10/21/2018","Actual","FOK",50,38,47,33
"10/24/2018","10/21/2018","Actual","FRG",51,40,47,34
"10/24/2018","10/21/2018","Actual","GFL",48,31,42,30
"10/24/2018","10/21/2018","Actual","HPN",50,38,47,32
"10/24/2018","10/21/2018","Actual","IAG",42,35,38,30
"10/24/2018","10/21/2018","Actual","ISP",51,39,48,34
"10/24/2018","10/21/2018","Actual","ITH",42,33,41,30
"10/24/2018","10/21/2018","Actual","JFK",53,41,48,35
"10/24/2018","10/21/2018","Actual","LGA",55,43,48,36
"10/24/2018","10/21/2018","Actual","MSS",40,33,36,29
"10/24/2018","10/21/2018","Actual","MSV",41,33,41,29
"10/24/2018","10/21/2018","Actual","NYC",53,41,47,34
"10/24/2018","10/21/2018","Actual","PLB",42,30,37,26
"10/24/2018","10/21/2018","Actual","POU",49,38,47,33
"10/24/2018","10/21/2018","Actual","ROC",45,36,41,31
"10/24/2018","10/21/2018","Actual","SLK",37,27,33,25
"10/24/2018","10/21/2018","Actual","SWF",46,37,46,32
"10/24/2018","10/21/2018","Actual","SYR",43,35,41,32
"10/24/2018","10/21/2018","Actual","UCA",44,34,42,31
"10/24/2018","10/22/2018","Actual","ALB",48,36,41,33
"10/24/2018","10/22/2018","Actual","ART",46,32,42,30
"10/24/2018","10/22/2018","Actual","BGM",41,33,37,30
"10/24/2018","10/22/2018","Actual","BUF",50,38,45,34
"10/24/2018","10/22/2018","Actual","ELM",50,38,42,35
"10/24/2018","10/22/2018","Actual","ELZ",50,34,41,33
"10/24/2018","10/22/2018","Actual","FOK",50,27,42,25
"10/24/2018","10/22/2018","Actual","FRG",50,33,42,31
"10/24/2018","10/22/2018","Actual","GFL",45,26,40,26
"10/24/2018","10/22/2018","Actual","HPN",48,34,41,31
"10/24/2018","10/22/2018","Actual","IAG",50,37,45,33
"10/24/2018","10/22/2018","Actual","ISP",51,32,42,30
"10/24/2018","10/22/2018","Actual","ITH",48,36,41,33
"10/24/2018","10/22/2018","Actual","JFK",51,39,45,34
"10/24/2018","10/22/2018","Actual","LGA",52,43,44,36
"10/24/2018","10/22/2018","Actual","MSS",45,31,39,29
"10/24/2018","10/22/2018","Actual","MSV",43,34,38,30
"10/24/2018","10/22/2018","Actual","NYC",50,39,43,34
"10/24/2018","10/22/2018","Actual","PLB",42,32,37,28
"10/24/2018","10/22/2018","Actual","POU",48,34,41,32
"10/24/2018","10/22/2018","Actual","ROC",50,38,44,35
"10/24/2018","10/22/2018","Actual","SLK",37,27,35,25
"10/24/2018","10/22/2018","Actual","SWF",46,34,41,32
"10/24/2018","10/22/2018","Actual","SYR",46,38,41,35
"10/24/2018","10/22/2018","Actual","UCA",44,34,40,34
"10/24/2018","10/23/2018","Actual","ALB",57,43,48,40
"10/24/2018","10/23/2018","Actual","ART",51,32,46,32
"10/24/2018","10/23/2018","Actual","BGM",52,38,45,37
"10/24/2018","10/23/2018","Actual","BUF",50,37,45,36
"10/24/2018","10/23/2018","Actual","ELM",56,36,47,35
"10/24/2018","10/23/2018","Actual","ELZ",48,38,44,36
"10/24/2018","10/23/2018","Actual","FOK",63,37,55,36
"10/24/2018","10/23/2018","Actual","FRG",62,41,52,39
