"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/09/2018","10/06/2018","Actual","ALB",64,48,61,43
"10/09/2018","10/06/2018","Actual","ART",67,46,66,43
"10/09/2018","10/06/2018","Actual","BGM",66,54,64,53
"10/09/2018","10/06/2018","Actual","BUF",74,51,70,48
"10/09/2018","10/06/2018","Actual","ELM",75,51,69,50
"10/09/2018","10/06/2018","Actual","ELZ",75,55,71,54
"10/09/2018","10/06/2018","Actual","FOK",66,56,61,53
"10/09/2018","10/06/2018","Actual","FRG",67,59,64,57
"10/09/2018","10/06/2018","Actual","GFL",62,44,61,43
"10/09/2018","10/06/2018","Actual","HPN",64,59,63,57
"10/09/2018","10/06/2018","Actual","IAG",70,50,67,46
"10/09/2018","10/06/2018","Actual","ISP",67,59,63,57
"10/09/2018","10/06/2018","Actual","ITH",72,51,68,50
"10/09/2018","10/06/2018","Actual","JFK",69,63,68,60
"10/09/2018","10/06/2018","Actual","LGA",69,64,65,59
"10/09/2018","10/06/2018","Actual","MSS",54,43,52,38
"10/09/2018","10/06/2018","Actual","MSV",63,51,62,48
"10/09/2018","10/06/2018","Actual","NYC",67,63,65,60
"10/09/2018","10/06/2018","Actual","PLB",62,39,58,37
"10/09/2018","10/06/2018","Actual","POU",64,53,62,49
"10/09/2018","10/06/2018","Actual","ROC",78,51,72,48
"10/09/2018","10/06/2018","Actual","SLK",64,38,61,36
"10/09/2018","10/06/2018","Actual","SWF",66,54,65,51
"10/09/2018","10/06/2018","Actual","SYR",75,50,69,48
"10/09/2018","10/06/2018","Actual","UCA",65,48,62,45
"10/09/2018","10/07/2018","Actual","ALB",71,53,67,49
"10/09/2018","10/07/2018","Actual","ART",61,49,61,47
"10/09/2018","10/07/2018","Actual","BGM",73,62,67,61
"10/09/2018","10/07/2018","Actual","BUF",68,54,68,53
"10/09/2018","10/07/2018","Actual","ELM",74,59,69,57
"10/09/2018","10/07/2018","Actual","ELZ",72,63,69,63
"10/09/2018","10/07/2018","Actual","FOK",74,63,70,62
"10/09/2018","10/07/2018","Actual","FRG",79,68,72,65
"10/09/2018","10/07/2018","Actual","GFL",63,50,63,48
"10/09/2018","10/07/2018","Actual","HPN",77,65,71,64
"10/09/2018","10/07/2018","Actual","IAG",65,53,64,51
"10/09/2018","10/07/2018","Actual","ISP",77,67,73,64
"10/09/2018","10/07/2018","Actual","ITH",68,54,67,54
"10/09/2018","10/07/2018","Actual","JFK",78,69,73,68
"10/09/2018","10/07/2018","Actual","LGA",81,69,72,65
"10/09/2018","10/07/2018","Actual","MSS",52,46,52,44
"10/09/2018","10/07/2018","Actual","MSV",78,63,70,63
"10/09/2018","10/07/2018","Actual","NYC",78,67,72,65
"10/09/2018","10/07/2018","Actual","PLB",58,46,58,44
"10/09/2018","10/07/2018","Actual","POU",79,60,71,57
"10/09/2018","10/07/2018","Actual","ROC",67,54,67,53
"10/09/2018","10/07/2018","Actual","SLK",62,42,62,42
"10/09/2018","10/07/2018","Actual","SWF",81,63,74,63
"10/09/2018","10/07/2018","Actual","SYR",68,54,67,53
"10/09/2018","10/07/2018","Actual","UCA",65,56,64,55
"10/09/2018","10/08/2018","Actual","ALB",63,50,59,47
"10/09/2018","10/08/2018","Actual","ART",71,46,68,45
"10/09/2018","10/08/2018","Actual","BGM",70,60,67,59
"10/09/2018","10/08/2018","Actual","BUF",82,53,73,52
"10/09/2018","10/08/2018","Actual","ELM",80,56,72,55
"10/09/2018","10/08/2018","Actual","ELZ",78,62,71,62
"10/09/2018","10/08/2018","Actual","FOK",67,62,66,59
"10/09/2018","10/08/2018","Actual","FRG",70,63,69,61
"10/09/2018","10/08/2018","Actual","GFL",58,47,57,47
"10/09/2018","10/08/2018","Actual","HPN",69,61,66,60
"10/09/2018","10/08/2018","Actual","IAG",74,52,68,51
"10/09/2018","10/08/2018","Actual","ISP",70,62,70,61
"10/09/2018","10/08/2018","Actual","ITH",77,54,71,53
"10/09/2018","10/08/2018","Actual","JFK",73,64,72,64
"10/09/2018","10/08/2018","Actual","LGA",73,65,70,62
"10/09/2018","10/08/2018","Actual","MSS",53,42,51,42
"10/09/2018","10/08/2018","Actual","MSV",64,57,63,56
"10/09/2018","10/08/2018","Actual","NYC",73,64,70,62
"10/09/2018","10/08/2018","Actual","PLB",56,44,55,43
"10/09/2018","10/08/2018","Actual","POU",62,54,60,52
"10/09/2018","10/08/2018","Actual","ROC",79,53,73,52
"10/09/2018","10/08/2018","Actual","SLK",63,40,62,40
