"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/08/2018","10/05/2018","Actual","ALB",61,47,53,43
"10/08/2018","10/05/2018","Actual","ART",55,34,47,33
"10/08/2018","10/05/2018","Actual","BGM",60,44,53,43
"10/08/2018","10/05/2018","Actual","BUF",57,45,50,43
"10/08/2018","10/05/2018","Actual","ELM",66,43,56,42
"10/08/2018","10/05/2018","Actual","ELZ",64,43,55,42
"10/08/2018","10/05/2018","Actual","FOK",69,57,67,54
"10/08/2018","10/05/2018","Actual","FRG",69,60,68,57
"10/08/2018","10/05/2018","Actual","GFL",59,43,54,41
"10/08/2018","10/05/2018","Actual","HPN",67,56,65,54
"10/08/2018","10/05/2018","Actual","IAG",56,45,49,41
"10/08/2018","10/05/2018","Actual","ISP",69,62,69,56
"10/08/2018","10/05/2018","Actual","ITH",61,41,56,40
"10/08/2018","10/05/2018","Actual","JFK",73,61,72,58
"10/08/2018","10/05/2018","Actual","LGA",74,61,69,56
"10/08/2018","10/05/2018","Actual","MSS",53,36,44,34
"10/08/2018","10/05/2018","Actual","MSV",66,47,59,47
"10/08/2018","10/05/2018","Actual","NYC",72,60,69,56
"10/08/2018","10/05/2018","Actual","PLB",52,37,43,35
"10/08/2018","10/05/2018","Actual","POU",66,52,59,47
"10/08/2018","10/05/2018","Actual","ROC",56,47,51,44
"10/08/2018","10/05/2018","Actual","SLK",52,27,44,27
"10/08/2018","10/05/2018","Actual","SWF",66,52,66,49
"10/08/2018","10/05/2018","Actual","SYR",58,40,51,40
"10/08/2018","10/05/2018","Actual","UCA",60,39,52,39
"10/08/2018","10/06/2018","Actual","ALB",64,48,61,43
"10/08/2018","10/06/2018","Actual","ART",67,46,66,43
"10/08/2018","10/06/2018","Actual","BGM",66,54,64,53
"10/08/2018","10/06/2018","Actual","BUF",74,51,70,48
"10/08/2018","10/06/2018","Actual","ELM",75,51,69,50
"10/08/2018","10/06/2018","Actual","ELZ",75,55,71,54
"10/08/2018","10/06/2018","Actual","FOK",66,56,61,53
"10/08/2018","10/06/2018","Actual","FRG",67,59,64,57
"10/08/2018","10/06/2018","Actual","GFL",62,44,61,43
