"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"11/27/2018 00:00:00","EST","CAPITL",61757,858,202,0,87,-76
"11/27/2018 00:00:00","EST","CENTRL",61754,997,1479,0,102,-1210
"11/27/2018 00:00:00","EST","DUNWOD",61760,145,129,164,9,-46
"11/27/2018 00:00:00","EST","GENESE",61753,665,198,0,37,-84
"11/27/2018 00:00:00","EST","HUD VL",61758,624,113,157,12,-205
"11/27/2018 00:00:00","EST","LONGIL",61762,1313,431,0,50,-126
"11/27/2018 00:00:00","EST","MHK VL",61756,396,170,0,38,-90
"11/27/2018 00:00:00","EST","MILLWD",61759,143,34,33,11,-66
"11/27/2018 00:00:00","EST","N.Y.C.",61761,1799,1843,832,65,-29
"11/27/2018 00:00:00","EST","NORTH",61755,102,384,0,24,-177
"11/27/2018 00:00:00","EST","WEST",61752,863,650,0,248,-5
"11/27/2018 01:00:00","EST","CAPITL",61757,829,202,0,53,-84
"11/27/2018 01:00:00","EST","CENTRL",61754,949,1475,0,96,-1214
"11/27/2018 01:00:00","EST","DUNWOD",61760,138,130,152,9,-77
"11/27/2018 01:00:00","EST","GENESE",61753,632,199,0,34,-86
"11/27/2018 01:00:00","EST","HUD VL",61758,598,111,148,30,-205
"11/27/2018 01:00:00","EST","LONGIL",61762,1232,431,0,48,-38
"11/27/2018 01:00:00","EST","MHK VL",61756,386,170,0,35,-89
"11/27/2018 01:00:00","EST","MILLWD",61759,154,34,31,9,-69
"11/27/2018 01:00:00","EST","N.Y.C.",61761,1716,1840,702,51,-29
"11/27/2018 01:00:00","EST","NORTH",61755,100,383,0,22,-181
"11/27/2018 01:00:00","EST","WEST",61752,828,636,0,203,-27
"11/27/2018 02:00:00","EST","CAPITL",61757,823,199,0,76,-32
"11/27/2018 02:00:00","EST","CENTRL",61754,929,1469,0,95,-1213
"11/27/2018 02:00:00","EST","DUNWOD",61760,137,130,149,2,-50
"11/27/2018 02:00:00","EST","GENESE",61753,620,196,0,30,-84
"11/27/2018 02:00:00","EST","HUD VL",61758,585,111,145,2,-146
"11/27/2018 02:00:00","EST","LONGIL",61762,1180,431,0,48,-141
"11/27/2018 02:00:00","EST","MHK VL",61756,376,168,0,18,-89
"11/27/2018 02:00:00","EST","MILLWD",61759,136,36,31,4,-76
"11/27/2018 02:00:00","EST","N.Y.C.",61761,1668,1817,665,57,-14
"11/27/2018 02:00:00","EST","NORTH",61755,98,380,0,22,-182
"11/27/2018 02:00:00","EST","WEST",61752,800,627,0,241,-42
"11/27/2018 03:00:00","EST","CAPITL",61757,836,200,0,172,-34
"11/27/2018 03:00:00","EST","CENTRL",61754,917,1473,0,86,-1211
"11/27/2018 03:00:00","EST","DUNWOD",61760,134,130,143,0,-127
"11/27/2018 03:00:00","EST","GENESE",61753,619,200,0,34,-84
"11/27/2018 03:00:00","EST","HUD VL",61758,586,109,144,0,-162
"11/27/2018 03:00:00","EST","LONGIL",61762,1170,432,0,49,-88
"11/27/2018 03:00:00","EST","MHK VL",61756,378,168,0,21,-74
"11/27/2018 03:00:00","EST","MILLWD",61759,142,36,30,2,-76
"11/27/2018 03:00:00","EST","N.Y.C.",61761,1649,1832,608,0,-15
"11/27/2018 03:00:00","EST","NORTH",61755,97,383,0,20,-170
"11/27/2018 03:00:00","EST","WEST",61752,797,631,0,27,-15
"11/27/2018 04:00:00","EST","CAPITL",61757,868,203,0,249,-53
"11/27/2018 04:00:00","EST","CENTRL",61754,982,1483,0,79,-1220
"11/27/2018 04:00:00","EST","DUNWOD",61760,136,133,146,0,-124
"11/27/2018 04:00:00","EST","GENESE",61753,649,204,0,13,-84
"11/27/2018 04:00:00","EST","HUD VL",61758,597,111,146,0,-196
"11/27/2018 04:00:00","EST","LONGIL",61762,1205,433,0,48,-180
"11/27/2018 04:00:00","EST","MHK VL",61756,398,173,0,13,-85
"11/27/2018 04:00:00","EST","MILLWD",61759,101,36,31,0,-102
"11/27/2018 04:00:00","EST","N.Y.C.",61761,1701,1805,627,0,-14
"11/27/2018 04:00:00","EST","NORTH",61755,100,384,0,0,-169
"11/27/2018 04:00:00","EST","WEST",61752,824,640,0,34,-4
"11/27/2018 05:00:00","EST","CAPITL",61757,935,207,0,108,-50
"11/27/2018 05:00:00","EST","CENTRL",61754,1101,1512,0,72,-1271
"11/27/2018 05:00:00","EST","DUNWOD",61760,149,140,160,20,-73
"11/27/2018 05:00:00","EST","GENESE",61753,703,218,0,7,-77
"11/27/2018 05:00:00","EST","HUD VL",61758,636,116,157,0,-413
"11/27/2018 05:00:00","EST","LONGIL",61762,1335,435,0,37,-104
"11/27/2018 05:00:00","EST","MHK VL",61756,441,184,0,71,-77
"11/27/2018 05:00:00","EST","MILLWD",61759,96,40,33,0,-128
"11/27/2018 05:00:00","EST","N.Y.C.",61761,1853,1846,708,12,-29
"11/27/2018 05:00:00","EST","NORTH",61755,111,391,0,0,-195
"11/27/2018 05:00:00","EST","WEST",61752,895,660,0,53,-23
"11/27/2018 06:00:00","EST","CAPITL",61757,1055,231,0,72,-70
"11/27/2018 06:00:00","EST","CENTRL",61754,1222,1557,0,118,-1185
"11/27/2018 06:00:00","EST","DUNWOD",61760,163,153,186,3,-158
"11/27/2018 06:00:00","EST","GENESE",61753,813,240,0,17,-60
"11/27/2018 06:00:00","EST","HUD VL",61758,706,124,176,8,-283
"11/27/2018 06:00:00","EST","LONGIL",61762,1573,439,0,99,-25
"11/27/2018 06:00:00","EST","MHK VL",61756,516,207,0,160,-32
"11/27/2018 06:00:00","EST","MILLWD",61759,151,42,38,25,-43
"11/27/2018 06:00:00","EST","N.Y.C.",61761,2147,1848,878,61,-32
"11/27/2018 06:00:00","EST","NORTH",61755,128,406,0,51,-239
"11/27/2018 06:00:00","EST","WEST",61752,1010,716,0,182,-16
"11/27/2018 07:00:00","EST","CAPITL",61757,1132,236,0,134,-31
"11/27/2018 07:00:00","EST","CENTRL",61754,1307,1588,0,115,-1184
"11/27/2018 07:00:00","EST","DUNWOD",61760,185,165,204,15,-149
"11/27/2018 07:00:00","EST","GENESE",61753,869,254,0,105,-50
"11/27/2018 07:00:00","EST","HUD VL",61758,751,130,184,4,-424
"11/27/2018 07:00:00","EST","LONGIL",61762,1723,443,0,90,-153
"11/27/2018 07:00:00","EST","MHK VL",61756,555,221,0,108,-31
"11/27/2018 07:00:00","EST","MILLWD",61759,186,43,41,37,-57
"11/27/2018 07:00:00","EST","N.Y.C.",61761,2507,1921,1037,121,-71
"11/27/2018 07:00:00","EST","NORTH",61755,128,412,0,46,-246
"11/27/2018 07:00:00","EST","WEST",61752,1002,813,0,205,-63
"11/27/2018 08:00:00","EST","CAPITL",61757,1191,191,0,148,-4
"11/27/2018 08:00:00","EST","CENTRL",61754,1298,1605,0,117,-1163
"11/27/2018 08:00:00","EST","DUNWOD",61760,194,171,207,4,-85
"11/27/2018 08:00:00","EST","GENESE",61753,872,263,0,37,-50
"11/27/2018 08:00:00","EST","HUD VL",61758,769,136,185,19,-290
"11/27/2018 08:00:00","EST","LONGIL",61762,1776,459,0,118,-258
"11/27/2018 08:00:00","EST","MHK VL",61756,561,230,0,200,-20
"11/27/2018 08:00:00","EST","MILLWD",61759,199,44,41,4,-35
"11/27/2018 08:00:00","EST","N.Y.C.",61761,2708,2035,1056,139,-70
"11/27/2018 08:00:00","EST","NORTH",61755,126,416,0,16,-247
"11/27/2018 08:00:00","EST","WEST",61752,1008,833,0,166,-39
"11/27/2018 09:00:00","EST","CAPITL",61757,1238,168,0,141,-7
"11/27/2018 09:00:00","EST","CENTRL",61754,1283,1612,0,109,-1175
"11/27/2018 09:00:00","EST","DUNWOD",61760,209,168,208,11,-98
"11/27/2018 09:00:00","EST","GENESE",61753,859,265,0,26,-60
"11/27/2018 09:00:00","EST","HUD VL",61758,771,140,184,1,-307
"11/27/2018 09:00:00","EST","LONGIL",61762,1800,462,0,121,-261
"11/27/2018 09:00:00","EST","MHK VL",61756,561,235,0,287,-30
"11/27/2018 09:00:00","EST","MILLWD",61759,198,42,40,1,-46
"11/27/2018 09:00:00","EST","N.Y.C.",61761,2858,1953,1140,107,-107
"11/27/2018 09:00:00","EST","NORTH",61755,129,417,0,36,-243
"11/27/2018 09:00:00","EST","WEST",61752,1016,848,0,148,-55
"11/27/2018 10:00:00","EST","CAPITL",61757,1258,157,0,49,-10
"11/27/2018 10:00:00","EST","CENTRL",61754,1296,1609,0,115,-1180
"11/27/2018 10:00:00","EST","DUNWOD",61760,214,161,214,2,-134
"11/27/2018 10:00:00","EST","GENESE",61753,859,266,0,59,-30
