"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"11/18/2018 00:00:00","EST","CAPITL",61757,888,190,0,96,-210
"11/18/2018 00:00:00","EST","CENTRL",61754,1004,1458,0,169,-1224
"11/18/2018 00:00:00","EST","DUNWOD",61760,136,179,174,18,-36
"11/18/2018 00:00:00","EST","GENESE",61753,666,169,0,57,-73
"11/18/2018 00:00:00","EST","HUD VL",61758,636,111,167,43,-314
"11/18/2018 00:00:00","EST","LONGIL",61762,1037,759,0,97,-51
"11/18/2018 00:00:00","EST","MHK VL",61756,422,154,0,78,-10
"11/18/2018 00:00:00","EST","MILLWD",61759,138,62,34,17,-49
"11/18/2018 00:00:00","EST","N.Y.C.",61761,1772,1801,923,96,-16
"11/18/2018 00:00:00","EST","NORTH",61755,97,392,0,67,-160
"11/18/2018 00:00:00","EST","WEST",61752,878,607,0,306,-19
"11/18/2018 01:00:00","EST","CAPITL",61757,859,188,0,107,-263
"11/18/2018 01:00:00","EST","CENTRL",61754,972,1458,0,123,-1217
"11/18/2018 01:00:00","EST","DUNWOD",61760,134,173,159,5,-30
"11/18/2018 01:00:00","EST","GENESE",61753,638,167,0,51,-54
"11/18/2018 01:00:00","EST","HUD VL",61758,602,110,158,38,-462
"11/18/2018 01:00:00","EST","LONGIL",61762,946,758,0,92,-4
"11/18/2018 01:00:00","EST","MHK VL",61756,412,154,0,60,-14
"11/18/2018 01:00:00","EST","MILLWD",61759,150,60,31,5,-32
"11/18/2018 01:00:00","EST","N.Y.C.",61761,1695,1806,795,90,-7
"11/18/2018 01:00:00","EST","NORTH",61755,94,392,0,63,-156
"11/18/2018 01:00:00","EST","WEST",61752,842,595,0,330,-10
"11/18/2018 02:00:00","EST","CAPITL",61757,837,185,0,72,-204
"11/18/2018 02:00:00","EST","CENTRL",61754,937,1454,0,171,-1230
"11/18/2018 02:00:00","EST","DUNWOD",61760,130,162,144,10,-33
"11/18/2018 02:00:00","EST","GENESE",61753,623,167,0,56,-53
"11/18/2018 02:00:00","EST","HUD VL",61758,599,110,152,33,-307
"11/18/2018 02:00:00","EST","LONGIL",61762,885,759,0,92,-6
"11/18/2018 02:00:00","EST","MHK VL",61756,389,153,0,57,-13
