"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/12/2018","02/09/2018","Actual","ALB",28,4,26,3
"02/12/2018","02/09/2018","Actual","ART",26,11,25,10
"02/12/2018","02/09/2018","Actual","BGM",28,10,26,9
"02/12/2018","02/09/2018","Actual","BUF",27,15,27,14
"02/12/2018","02/09/2018","Actual","ELM",33,6,30,5
"02/12/2018","02/09/2018","Actual","ELZ",33,10,30,9
"02/12/2018","02/09/2018","Actual","FOK",38,12,35,11
"02/12/2018","02/09/2018","Actual","FRG",35,20,33,18
"02/12/2018","02/09/2018","Actual","GFL",20,-5,19,-5
"02/12/2018","02/09/2018","Actual","HPN",33,18,31,16
"02/12/2018","02/09/2018","Actual","IAG",27,18,25,16
"02/12/2018","02/09/2018","Actual","ISP",36,18,34,17
"02/12/2018","02/09/2018","Actual","ITH",29,3,27,2
"02/12/2018","02/09/2018","Actual","JFK",37,25,35,21
"02/12/2018","02/09/2018","Actual","LGA",39,28,36,23
"02/12/2018","02/09/2018","Actual","MSS",23,6,21,5
"02/12/2018","02/09/2018","Actual","MSV",23,7,22,6
"02/12/2018","02/09/2018","Actual","NYC",39,26,36,22
"02/12/2018","02/09/2018","Actual","PLB",24,10,21,9
"02/12/2018","02/09/2018","Actual","POU",32,12,29,11
"02/12/2018","02/09/2018","Actual","ROC",28,14,27,13
"02/12/2018","02/09/2018","Actual","SLK",18,-4,16,-5
"02/12/2018","02/09/2018","Actual","SWF",28,10,28,10
"02/12/2018","02/09/2018","Actual","SYR",23,13,23,12
"02/12/2018","02/09/2018","Actual","UCA",23,5,22,4
"02/12/2018","02/10/2018","Actual","ALB",43,30,40,27
"02/12/2018","02/10/2018","Actual","ART",33,23,32,22
"02/12/2018","02/10/2018","Actual","BGM",39,29,36,27
"02/12/2018","02/10/2018","Actual","BUF",30,26,30,25
"02/12/2018","02/10/2018","Actual","ELM",42,20,38,20
"02/12/2018","02/10/2018","Actual","ELZ",46,30,40,30
"02/12/2018","02/10/2018","Actual","FOK",53,36,52,35
"02/12/2018","02/10/2018","Actual","FRG",50,35,49,34
"02/12/2018","02/10/2018","Actual","GFL",38,19,38,19
"02/12/2018","02/10/2018","Actual","HPN",46,32,39,31
"02/12/2018","02/10/2018","Actual","IAG",32,27,30,26
"02/12/2018","02/10/2018","Actual","ISP",52,37,50,35
"02/12/2018","02/10/2018","Actual","ITH",40,28,37,28
"02/12/2018","02/10/2018","Actual","JFK",48,37,46,36
"02/12/2018","02/10/2018","Actual","LGA",51,39,47,36
"02/12/2018","02/10/2018","Actual","MSS",24,20,23,19
"02/12/2018","02/10/2018","Actual","MSV",40,23,38,22
"02/12/2018","02/10/2018","Actual","NYC",49,39,47,36
"02/12/2018","02/10/2018","Actual","PLB",30,20,29,19
"02/12/2018","02/10/2018","Actual","POU",41,27,39,26
"02/12/2018","02/10/2018","Actual","ROC",32,28,31,27
"02/12/2018","02/10/2018","Actual","SLK",33,17,33,17
"02/12/2018","02/10/2018","Actual","SWF",37,28,37,28
"02/12/2018","02/10/2018","Actual","SYR",36,24,35,24
"02/12/2018","02/10/2018","Actual","UCA",37,23,36,23
"02/12/2018","02/11/2018","Actual","ALB",37,29,37,27
"02/12/2018","02/11/2018","Actual","ART",46,21,45,20
"02/12/2018","02/11/2018","Actual","BGM",45,30,45,30
"02/12/2018","02/11/2018","Actual","BUF",41,25,38,25
"02/12/2018","02/11/2018","Actual","ELM",44,29,43,28
"02/12/2018","02/11/2018","Actual","ELZ",50,29,49,28
"02/12/2018","02/11/2018","Actual","FOK",51,44,50,43
"02/12/2018","02/11/2018","Actual","FRG",51,46,51,45
"02/12/2018","02/11/2018","Actual","GFL",31,25,31,24
"02/12/2018","02/11/2018","Actual","HPN",53,41,53,36
"02/12/2018","02/11/2018","Actual","IAG",38,27,36,25
"02/12/2018","02/11/2018","Actual","ISP",53,44,53,44
"02/12/2018","02/11/2018","Actual","ITH",46,26,45,26
"02/12/2018","02/11/2018","Actual","JFK",50,45,50,45
"02/12/2018","02/11/2018","Actual","LGA",58,42,56,42
"02/12/2018","02/11/2018","Actual","MSS",33,20,32,19
"02/12/2018","02/11/2018","Actual","MSV",41,35,41,35
"02/12/2018","02/11/2018","Actual","NYC",61,45,60,44
"02/12/2018","02/11/2018","Actual","PLB",35,21,34,20
"02/12/2018","02/11/2018","Actual","POU",36,33,36,33
"02/12/2018","02/11/2018","Actual","ROC",47,26,44,25
"02/12/2018","02/11/2018","Actual","SLK",42,20,42,20
"02/12/2018","02/11/2018","Actual","SWF",37,34,37,34
"02/12/2018","02/11/2018","Actual","SYR",40,25,39,25
"02/12/2018","02/11/2018","Actual","UCA",38,27,38,27
"02/12/2018","02/12/2018","Forecast","ALB",38,21,36,18
"02/12/2018","02/12/2018","Forecast","ART",31,12,29,10
"02/12/2018","02/12/2018","Forecast","BGM",34,16,34,14
"02/12/2018","02/12/2018","Forecast","BUF",28,15,27,14
"02/12/2018","02/12/2018","Forecast","ELM",38,18,36,16
"02/12/2018","02/12/2018","Forecast","ELZ",31,16,30,14
"02/12/2018","02/12/2018","Forecast","FOK",51,28,50,25
"02/12/2018","02/12/2018","Forecast","FRG",53,31,53,27
"02/12/2018","02/12/2018","Forecast","GFL",38,14,36,13
"02/12/2018","02/12/2018","Forecast","HPN",57,28,56,24
"02/12/2018","02/12/2018","Forecast","IAG",31,17,28,15
"02/12/2018","02/12/2018","Forecast","ISP",53,31,53,27
"02/12/2018","02/12/2018","Forecast","ITH",33,16,32,15
"02/12/2018","02/12/2018","Forecast","JFK",58,31,55,27
"02/12/2018","02/12/2018","Forecast","LGA",62,32,59,27
"02/12/2018","02/12/2018","Forecast","MSS",31,11,29,10
"02/12/2018","02/12/2018","Forecast","MSV",45,17,45,15
"02/12/2018","02/12/2018","Forecast","NYC",61,32,60,27
"02/12/2018","02/12/2018","Forecast","PLB",38,15,36,13
"02/12/2018","02/12/2018","Forecast","POU",39,23,39,20
"02/12/2018","02/12/2018","Forecast","ROC",33,20,30,18
"02/12/2018","02/12/2018","Forecast","SLK",33,8,32,7
"02/12/2018","02/12/2018","Forecast","SWF",45,23,45,20
"02/12/2018","02/12/2018","Forecast","SYR",34,17,33,16
"02/12/2018","02/12/2018","Forecast","UCA",33,14,33,13
"02/12/2018","02/13/2018","Forecast","ALB",27,13,22,11
"02/12/2018","02/13/2018","Forecast","ART",25,4,22,3
"02/12/2018","02/13/2018","Forecast","BGM",27,12,23,11
"02/12/2018","02/13/2018","Forecast","BUF",29,9,25,8
"02/12/2018","02/13/2018","Forecast","ELM",32,11,27,10
"02/12/2018","02/13/2018","Forecast","ELZ",34,11,27,10
"02/12/2018","02/13/2018","Forecast","FOK",32,22,26,19
"02/12/2018","02/13/2018","Forecast","FRG",34,25,28,22
"02/12/2018","02/13/2018","Forecast","GFL",25,8,21,7
"02/12/2018","02/13/2018","Forecast","HPN",34,22,27,19
"02/12/2018","02/13/2018","Forecast","IAG",28,10,24,9
"02/12/2018","02/13/2018","Forecast","ISP",34,24,28,21
"02/12/2018","02/13/2018","Forecast","ITH",29,13,24,12
"02/12/2018","02/13/2018","Forecast","JFK",35,25,28,22
"02/12/2018","02/13/2018","Forecast","LGA",36,27,29,23
"02/12/2018","02/13/2018","Forecast","MSS",21,3,18,2
"02/12/2018","02/13/2018","Forecast","MSV",31,12,25,11
"02/12/2018","02/13/2018","Forecast","NYC",36,27,29,23
"02/12/2018","02/13/2018","Forecast","PLB",23,7,20,6
"02/12/2018","02/13/2018","Forecast","POU",33,16,26,14
"02/12/2018","02/13/2018","Forecast","ROC",29,15,25,14
"02/12/2018","02/13/2018","Forecast","SLK",21,0,17,0
"02/12/2018","02/13/2018","Forecast","SWF",32,18,26,16
"02/12/2018","02/13/2018","Forecast","SYR",26,10,22,9
"02/12/2018","02/13/2018","Forecast","UCA",24,4,21,4
