"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"05/19/2018 00:00:00","EDT","CAPITL",61757,681,198,0,7,-2
"05/19/2018 00:00:00","EDT","CENTRL",61754,806,1437,0,5,-1248
"05/19/2018 00:00:00","EDT","DUNWOD",61760,141,169,157,5,-71
"05/19/2018 00:00:00","EDT","GENESE",61753,552,183,0,4,-153
"05/19/2018 00:00:00","EDT","HUD VL",61758,497,110,132,5,-42
"05/19/2018 00:00:00","EDT","LONGIL",61762,311,1444,0,111,-4
"05/19/2018 00:00:00","EDT","MHK VL",61756,291,150,0,5,-131
"05/19/2018 00:00:00","EDT","MILLWD",61759,108,52,31,30,-18
"05/19/2018 00:00:00","EDT","N.Y.C.",61761,1724,1554,1066,182,-18
"05/19/2018 00:00:00","EDT","NORTH",61755,67,341,0,0,-215
"05/19/2018 00:00:00","EDT","WEST",61752,732,556,0,147,-45
"05/19/2018 01:00:00","EDT","CAPITL",61757,644,194,0,3,-1
"05/19/2018 01:00:00","EDT","CENTRL",61754,779,1434,0,2,-1245
"05/19/2018 01:00:00","EDT","DUNWOD",61760,133,168,143,3,-64
"05/19/2018 01:00:00","EDT","GENESE",61753,527,176,0,0,-139
"05/19/2018 01:00:00","EDT","HUD VL",61758,479,107,123,2,-17
"05/19/2018 01:00:00","EDT","LONGIL",61762,209,1443,0,113,0
"05/19/2018 01:00:00","EDT","MHK VL",61756,290,145,0,18,-92
"05/19/2018 01:00:00","EDT","MILLWD",61759,116,51,29,2,-18
"05/19/2018 01:00:00","EDT","N.Y.C.",61761,1608,1560,937,185,0
"05/19/2018 01:00:00","EDT","NORTH",61755,66,342,0,1,-206
"05/19/2018 01:00:00","EDT","WEST",61752,692,562,0,164,-21
"05/19/2018 02:00:00","EDT","CAPITL",61757,619,190,0,23,-7
"05/19/2018 02:00:00","EDT","CENTRL",61754,729,1427,0,5,-1224
"05/19/2018 02:00:00","EDT","DUNWOD",61760,128,158,136,3,-64
"05/19/2018 02:00:00","EDT","GENESE",61753,500,172,0,4,-134
"05/19/2018 02:00:00","EDT","HUD VL",61758,470,105,118,2,-10
"05/19/2018 02:00:00","EDT","LONGIL",61762,176,1441,0,110,0
"05/19/2018 02:00:00","EDT","MHK VL",61756,262,146,0,6,-95
"05/19/2018 02:00:00","EDT","MILLWD",61759,103,48,28,2,-6
"05/19/2018 02:00:00","EDT","N.Y.C.",61761,1545,1533,878,183,0
"05/19/2018 02:00:00","EDT","NORTH",61755,66,339,0,1,-208
"05/19/2018 02:00:00","EDT","WEST",61752,667,555,0,156,0
"05/19/2018 03:00:00","EDT","CAPITL",61757,607,187,0,2,-23
"05/19/2018 03:00:00","EDT","CENTRL",61754,715,1425,0,1,-1250
"05/19/2018 03:00:00","EDT","DUNWOD",61760,125,149,131,3,-68
"05/19/2018 03:00:00","EDT","GENESE",61753,495,171,0,0,-149
"05/19/2018 03:00:00","EDT","HUD VL",61758,467,103,115,2,-14
"05/19/2018 03:00:00","EDT","LONGIL",61762,177,1441,0,105,0
"05/19/2018 03:00:00","EDT","MHK VL",61756,261,145,0,1,-115
"05/19/2018 03:00:00","EDT","MILLWD",61759,108,46,27,2,-11
"05/19/2018 03:00:00","EDT","N.Y.C.",61761,1504,1534,828,184,-4
"05/19/2018 03:00:00","EDT","NORTH",61755,65,341,0,1,-210
"05/19/2018 03:00:00","EDT","WEST",61752,654,557,0,135,-4
"05/19/2018 04:00:00","EDT","CAPITL",61757,614,187,0,2,-61
"05/19/2018 04:00:00","EDT","CENTRL",61754,735,1428,0,1,-1237
"05/19/2018 04:00:00","EDT","DUNWOD",61760,129,148,130,26,-69
"05/19/2018 04:00:00","EDT","GENESE",61753,502,173,0,0,-145
"05/19/2018 04:00:00","EDT","HUD VL",61758,482,103,114,2,-58
"05/19/2018 04:00:00","EDT","LONGIL",61762,177,1442,0,107,0
"05/19/2018 04:00:00","EDT","MHK VL",61756,274,144,0,0,-126
"05/19/2018 04:00:00","EDT","MILLWD",61759,75,45,27,1,-18
"05/19/2018 04:00:00","EDT","N.Y.C.",61761,1497,1518,810,185,-5
"05/19/2018 04:00:00","EDT","NORTH",61755,67,340,0,0,-206
