"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"05/31/2018","05/28/2018","Actual","ALB",72,53,64,50
"05/31/2018","05/28/2018","Actual","ART",79,62,71,59
"05/31/2018","05/28/2018","Actual","BGM",77,55,69,55
"05/31/2018","05/28/2018","Actual","BUF",83,66,71,64
"05/31/2018","05/28/2018","Actual","ELM",90,67,75,66
"05/31/2018","05/28/2018","Actual","ELZ",85,63,73,62
"05/31/2018","05/28/2018","Actual","FOK",64,53,59,51
"05/31/2018","05/28/2018","Actual","FRG",66,53,60,52
"05/31/2018","05/28/2018","Actual","GFL",71,52,65,51
"05/31/2018","05/28/2018","Actual","HPN",67,52,61,51
"05/31/2018","05/28/2018","Actual","IAG",89,67,72,63
"05/31/2018","05/28/2018","Actual","ISP",68,53,62,52
"05/31/2018","05/28/2018","Actual","ITH",82,61,74,60
"05/31/2018","05/28/2018","Actual","JFK",62,54,59,53
"05/31/2018","05/28/2018","Actual","LGA",69,56,61,53
"05/31/2018","05/28/2018","Actual","MSS",76,56,70,56
"05/31/2018","05/28/2018","Actual","MSV",69,49,64,49
"05/31/2018","05/28/2018","Actual","NYC",69,56,62,53
"05/31/2018","05/28/2018","Actual","PLB",75,52,66,48
"05/31/2018","05/28/2018","Actual","POU",71,54,63,51
"05/31/2018","05/28/2018","Actual","ROC",87,66,73,65
"05/31/2018","05/28/2018","Actual","SLK",78,51,68,51
"05/31/2018","05/28/2018","Actual","SWF",70,52,66,52
"05/31/2018","05/28/2018","Actual","SYR",84,56,74,56
"05/31/2018","05/28/2018","Actual","UCA",79,52,71,51
"05/31/2018","05/29/2018","Actual","ALB",85,62,71,56
"05/31/2018","05/29/2018","Actual","ART",81,57,68,55
"05/31/2018","05/29/2018","Actual","BGM",83,63,69,63
"05/31/2018","05/29/2018","Actual","BUF",85,65,72,56
"05/31/2018","05/29/2018","Actual","ELM",89,63,72,63
"05/31/2018","05/29/2018","Actual","ELZ",86,60,71,59
"05/31/2018","05/29/2018","Actual","FOK",76,56,68,54
"05/31/2018","05/29/2018","Actual","FRG",80,57,71,55
"05/31/2018","05/29/2018","Actual","GFL",81,55,68,54
"05/31/2018","05/29/2018","Actual","HPN",85,59,73,57
"05/31/2018","05/29/2018","Actual","IAG",87,64,72,56
"05/31/2018","05/29/2018","Actual","ISP",80,57,71,55
"05/31/2018","05/29/2018","Actual","ITH",82,60,72,60
"05/31/2018","05/29/2018","Actual","JFK",77,58,71,57
"05/31/2018","05/29/2018","Actual","LGA",87,62,71,58
"05/31/2018","05/29/2018","Actual","MSS",77,56,67,53
"05/31/2018","05/29/2018","Actual","MSV",86,60,71,60
"05/31/2018","05/29/2018","Actual","NYC",88,62,71,59
"05/31/2018","05/29/2018","Actual","PLB",77,55,64,50
"05/31/2018","05/29/2018","Actual","POU",89,65,72,61
"05/31/2018","05/29/2018","Actual","ROC",80,64,70,58
"05/31/2018","05/29/2018","Actual","SLK",78,49,63,47
"05/31/2018","05/29/2018","Actual","SWF",88,66,75,63
"05/31/2018","05/29/2018","Actual","SYR",85,60,72,59
"05/31/2018","05/29/2018","Actual","UCA",86,59,71,58
"05/31/2018","05/30/2018","Actual","ALB",86,60,71,53
"05/31/2018","05/30/2018","Actual","ART",91,52,73,52
"05/31/2018","05/30/2018","Actual","BGM",82,62,68,57
"05/31/2018","05/30/2018","Actual","BUF",90,66,72,57
"05/31/2018","05/30/2018","Actual","ELM",87,59,73,58
"05/31/2018","05/30/2018","Actual","ELZ",82,65,70,63
"05/31/2018","05/30/2018","Actual","FOK",68,51,61,50
"05/31/2018","05/30/2018","Actual","FRG",71,57,65,56
"05/31/2018","05/30/2018","Actual","GFL",84,50,69,49
"05/31/2018","05/30/2018","Actual","HPN",76,60,67,57
"05/31/2018","05/30/2018","Actual","IAG",92,66,73,57
"05/31/2018","05/30/2018","Actual","ISP",72,57,66,57
"05/31/2018","05/30/2018","Actual","ITH",85,59,72,58
"05/31/2018","05/30/2018","Actual","JFK",68,57,65,57
"05/31/2018","05/30/2018","Actual","LGA",76,62,68,58
"05/31/2018","05/30/2018","Actual","MSS",85,46,69,45
"05/31/2018","05/30/2018","Actual","MSV",80,58,68,54
"05/31/2018","05/30/2018","Actual","NYC",77,61,68,58
"05/31/2018","05/30/2018","Actual","PLB",86,46,69,44
"05/31/2018","05/30/2018","Actual","POU",82,61,68,55
"05/31/2018","05/30/2018","Actual","ROC",92,61,73,57
"05/31/2018","05/30/2018","Actual","SLK",84,38,68,38
"05/31/2018","05/30/2018","Actual","SWF",79,63,69,58
"05/31/2018","05/30/2018","Actual","SYR",89,60,74,56
"05/31/2018","05/30/2018","Actual","UCA",87,61,73,55
"05/31/2018","05/31/2018","Forecast","ALB",78,61,69,56
"05/31/2018","05/31/2018","Forecast","ART",81,71,72,57
"05/31/2018","05/31/2018","Forecast","BGM",72,61,68,54
"05/31/2018","05/31/2018","Forecast","BUF",82,75,73,68
"05/31/2018","05/31/2018","Forecast","ELM",79,69,71,66
"05/31/2018","05/31/2018","Forecast","ELZ",74,68,69,65
"05/31/2018","05/31/2018","Forecast","FOK",65,48,61,46
"05/31/2018","05/31/2018","Forecast","FRG",67,56,63,55
"05/31/2018","05/31/2018","Forecast","GFL",78,60,69,54
"05/31/2018","05/31/2018","Forecast","HPN",67,58,64,57
"05/31/2018","05/31/2018","Forecast","IAG",85,74,73,68
"05/31/2018","05/31/2018","Forecast","ISP",68,55,63,54
"05/31/2018","05/31/2018","Forecast","ITH",77,66,70,62
"05/31/2018","05/31/2018","Forecast","JFK",67,59,64,59
"05/31/2018","05/31/2018","Forecast","LGA",69,62,65,59
"05/31/2018","05/31/2018","Forecast","MSS",83,68,72,61
"05/31/2018","05/31/2018","Forecast","MSV",68,58,65,53
"05/31/2018","05/31/2018","Forecast","NYC",68,63,65,60
"05/31/2018","05/31/2018","Forecast","PLB",82,64,70,55
"05/31/2018","05/31/2018","Forecast","POU",71,61,67,57
"05/31/2018","05/31/2018","Forecast","ROC",83,75,73,68
"05/31/2018","05/31/2018","Forecast","SLK",81,58,68,54
"05/31/2018","05/31/2018","Forecast","SWF",70,63,67,60
"05/31/2018","05/31/2018","Forecast","SYR",81,68,72,59
"05/31/2018","05/31/2018","Forecast","UCA",78,62,70,56
"05/31/2018","06/01/2018","Forecast","ALB",84,69,74,66
"05/31/2018","06/01/2018","Forecast","ART",79,66,71,63
"05/31/2018","06/01/2018","Forecast","BGM",79,67,71,66
"05/31/2018","06/01/2018","Forecast","BUF",82,72,72,66
"05/31/2018","06/01/2018","Forecast","ELM",84,68,73,67
"05/31/2018","06/01/2018","Forecast","ELZ",79,68,70,65
"05/31/2018","06/01/2018","Forecast","FOK",71,61,66,60
"05/31/2018","06/01/2018","Forecast","FRG",74,63,69,62
"05/31/2018","06/01/2018","Forecast","GFL",82,65,74,65
"05/31/2018","06/01/2018","Forecast","HPN",78,64,72,63
"05/31/2018","06/01/2018","Forecast","IAG",84,70,72,64
"05/31/2018","06/01/2018","Forecast","ISP",74,63,68,62
"05/31/2018","06/01/2018","Forecast","ITH",81,67,72,66
"05/31/2018","06/01/2018","Forecast","JFK",74,63,68,62
"05/31/2018","06/01/2018","Forecast","LGA",81,67,72,64
"05/31/2018","06/01/2018","Forecast","MSS",80,67,73,63
"05/31/2018","06/01/2018","Forecast","MSV",79,63,72,63
"05/31/2018","06/01/2018","Forecast","NYC",80,67,72,64
"05/31/2018","06/01/2018","Forecast","PLB",78,65,72,64
"05/31/2018","06/01/2018","Forecast","POU",82,65,74,64
"05/31/2018","06/01/2018","Forecast","ROC",83,71,72,66
"05/31/2018","06/01/2018","Forecast","SLK",77,60,70,60
"05/31/2018","06/01/2018","Forecast","SWF",82,66,74,65
"05/31/2018","06/01/2018","Forecast","SYR",82,70,73,67
"05/31/2018","06/01/2018","Forecast","UCA",81,67,73,66
