"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/11/2019","03/08/2019","Actual","ALB",34,8,27,7
"03/11/2019","03/08/2019","Actual","ART",26,-2,22,-2
"03/11/2019","03/08/2019","Actual","BGM",32,6,26,5
"03/11/2019","03/08/2019","Actual","BUF",32,6,26,5
"03/11/2019","03/08/2019","Actual","ELM",38,2,31,1
"03/11/2019","03/08/2019","Actual","ELZ",33,3,27,3
"03/11/2019","03/08/2019","Actual","FOK",36,6,30,5
"03/11/2019","03/08/2019","Actual","FRG",36,17,33,15
"03/11/2019","03/08/2019","Actual","GFL",32,-2,25,-2
"03/11/2019","03/08/2019","Actual","HPN",34,12,28,10
"03/11/2019","03/08/2019","Actual","IAG",30,7,25,6
"03/11/2019","03/08/2019","Actual","ISP",36,16,32,15
"03/11/2019","03/08/2019","Actual","ITH",36,-4,29,-4
"03/11/2019","03/08/2019","Actual","JFK",36,22,33,20
"03/11/2019","03/08/2019","Actual","LGA",37,24,32,20
"03/11/2019","03/08/2019","Actual","MSS",29,8,25,7
"03/11/2019","03/08/2019","Actual","MSV",34,1,26,0
"03/11/2019","03/08/2019","Actual","NYC",38,24,31,20
"03/11/2019","03/08/2019","Actual","PLB",33,6,26,5
"03/11/2019","03/08/2019","Actual","POU",36,10,28,9
"03/11/2019","03/08/2019","Actual","ROC",33,7,26,6
"03/11/2019","03/08/2019","Actual","SLK",30,-3,23,-3
"03/11/2019","03/08/2019","Actual","SWF",36,14,29,12
"03/11/2019","03/08/2019","Actual","SYR",32,12,25,10
"03/11/2019","03/08/2019","Actual","UCA",32,11,25,10
"03/11/2019","03/09/2019","Actual","ALB",42,14,31,12
"03/11/2019","03/09/2019","Actual","ART",36,-2,29,-2
"03/11/2019","03/09/2019","Actual","BGM",38,19,30,18
"03/11/2019","03/09/2019","Actual","BUF",40,12,33,11
"03/11/2019","03/09/2019","Actual","ELM",45,12,34,11
"03/11/2019","03/09/2019","Actual","ELZ",41,14,31,14
"03/11/2019","03/09/2019","Actual","FOK",46,20,36,19
"03/11/2019","03/09/2019","Actual","FRG",47,30,36,28
"03/11/2019","03/09/2019","Actual","GFL",37,2,29,1
"03/11/2019","03/09/2019","Actual","HPN",44,26,34,24
"03/11/2019","03/09/2019","Actual","IAG",37,9,31,8
"03/11/2019","03/09/2019","Actual","ISP",47,28,37,27
