"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"06/03/2018 00:00:00","EDT","CAPITL",61757,840,197,0,48,-1
"06/03/2018 00:00:00","EDT","CENTRL",61754,942,1421,0,100,-1147
"06/03/2018 00:00:00","EDT","DUNWOD",61760,152,186,217,199,-50
"06/03/2018 00:00:00","EDT","GENESE",61753,622,174,0,0,-27
"06/03/2018 00:00:00","EDT","HUD VL",61758,582,118,189,44,-232
"06/03/2018 00:00:00","EDT","LONGIL",61762,515,1441,0,122,-51
"06/03/2018 00:00:00","EDT","MHK VL",61756,368,144,0,3,-117
"06/03/2018 00:00:00","EDT","MILLWD",61759,123,57,43,88,-18
"06/03/2018 00:00:00","EDT","N.Y.C.",61761,1922,1587,1630,137,-19
"06/03/2018 00:00:00","EDT","NORTH",61755,73,332,0,6,-153
"06/03/2018 00:00:00","EDT","WEST",61752,826,531,0,73,-14
"06/03/2018 01:00:00","EDT","CAPITL",61757,786,194,0,51,0
"06/03/2018 01:00:00","EDT","CENTRL",61754,914,1415,0,108,-1194
"06/03/2018 01:00:00","EDT","DUNWOD",61760,144,179,193,204,-45
"06/03/2018 01:00:00","EDT","GENESE",61753,590,172,0,9,-22
"06/03/2018 01:00:00","EDT","HUD VL",61758,541,114,172,48,-82
"06/03/2018 01:00:00","EDT","LONGIL",61762,386,1440,0,120,-4
"06/03/2018 01:00:00","EDT","MHK VL",61756,374,141,0,4,-110
"06/03/2018 01:00:00","EDT","MILLWD",61759,131,55,38,92,-12
"06/03/2018 01:00:00","EDT","N.Y.C.",61761,1804,1599,1428,192,0
"06/03/2018 01:00:00","EDT","NORTH",61755,69,331,0,3,-138
"06/03/2018 01:00:00","EDT","WEST",61752,771,539,0,69,-12
"06/03/2018 02:00:00","EDT","CAPITL",61757,750,196,0,40,-33
"06/03/2018 02:00:00","EDT","CENTRL",61754,852,1415,0,81,-1212
"06/03/2018 02:00:00","EDT","DUNWOD",61760,139,167,179,167,-39
"06/03/2018 02:00:00","EDT","GENESE",61753,562,170,0,9,-47
"06/03/2018 02:00:00","EDT","HUD VL",61758,525,114,161,49,-75
"06/03/2018 02:00:00","EDT","LONGIL",61762,301,1439,0,120,-17
"06/03/2018 02:00:00","EDT","MHK VL",61756,351,137,0,9,-116
"06/03/2018 02:00:00","EDT","MILLWD",61759,115,53,35,81,0
"06/03/2018 02:00:00","EDT","N.Y.C.",61761,1737,1576,1307,181,0
"06/03/2018 02:00:00","EDT","NORTH",61755,69,329,0,3,-139
"06/03/2018 02:00:00","EDT","WEST",61752,738,537,0,68,-24
"06/03/2018 03:00:00","EDT","CAPITL",61757,734,193,0,40,-33
"06/03/2018 03:00:00","EDT","CENTRL",61754,831,1415,0,80,-1159
"06/03/2018 03:00:00","EDT","DUNWOD",61760,133,162,170,167,-46
"06/03/2018 03:00:00","EDT","GENESE",61753,547,167,0,6,-41
"06/03/2018 03:00:00","EDT","HUD VL",61758,515,113,154,48,-125
"06/03/2018 03:00:00","EDT","LONGIL",61762,247,1438,0,119,-50
"06/03/2018 03:00:00","EDT","MHK VL",61756,342,139,0,5,-166
"06/03/2018 03:00:00","EDT","MILLWD",61759,117,50,34,81,-6
"06/03/2018 03:00:00","EDT","N.Y.C.",61761,1669,1585,1232,181,0
"06/03/2018 03:00:00","EDT","NORTH",61755,65,328,0,5,-139
"06/03/2018 03:00:00","EDT","WEST",61752,719,531,0,68,-7
"06/03/2018 04:00:00","EDT","CAPITL",61757,740,189,0,3,-33
"06/03/2018 04:00:00","EDT","CENTRL",61754,831,1409,0,51,-1207
"06/03/2018 04:00:00","EDT","DUNWOD",61760,135,160,164,106,-44
"06/03/2018 04:00:00","EDT","GENESE",61753,548,168,0,0,-37
"06/03/2018 04:00:00","EDT","HUD VL",61758,510,112,148,0,-130
"06/03/2018 04:00:00","EDT","LONGIL",61762,241,1438,0,119,0
"06/03/2018 04:00:00","EDT","MHK VL",61756,340,138,0,0,-162
"06/03/2018 04:00:00","EDT","MILLWD",61759,74,49,32,44,-11
"06/03/2018 04:00:00","EDT","N.Y.C.",61761,1650,1607,1132,143,-5
"06/03/2018 04:00:00","EDT","NORTH",61755,65,329,0,5,-142
"06/03/2018 04:00:00","EDT","WEST",61752,717,531,0,64,-7
"06/03/2018 05:00:00","EDT","CAPITL",61757,731,188,0,0,-34
"06/03/2018 05:00:00","EDT","CENTRL",61754,840,1412,0,0,-1223
"06/03/2018 05:00:00","EDT","DUNWOD",61760,139,158,163,8,-45
"06/03/2018 05:00:00","EDT","GENESE",61753,564,169,0,0,-104
"06/03/2018 05:00:00","EDT","HUD VL",61758,518,112,144,0,-167
"06/03/2018 05:00:00","EDT","LONGIL",61762,206,1439,0,116,-4
"06/03/2018 05:00:00","EDT","MHK VL",61756,349,137,0,0,-158
"06/03/2018 05:00:00","EDT","MILLWD",61759,62,51,32,4,-7
"06/03/2018 05:00:00","EDT","N.Y.C.",61761,1661,1650,1085,218,-6
"06/03/2018 05:00:00","EDT","NORTH",61755,66,329,0,0,-142
"06/03/2018 05:00:00","EDT","WEST",61752,708,528,0,88,-61
"06/03/2018 06:00:00","EDT","CAPITL",61757,758,185,0,0,-34
"06/03/2018 06:00:00","EDT","CENTRL",61754,874,1416,0,1,-1222
"06/03/2018 06:00:00","EDT","DUNWOD",61760,142,154,166,0,-87
"06/03/2018 06:00:00","EDT","GENESE",61753,586,171,0,1,-119
"06/03/2018 06:00:00","EDT","HUD VL",61758,535,116,146,0,-297
"06/03/2018 06:00:00","EDT","LONGIL",61762,226,1442,0,166,-54
"06/03/2018 06:00:00","EDT","MHK VL",61756,360,139,0,1,-166
"06/03/2018 06:00:00","EDT","MILLWD",61759,88,51,32,0,-13
"06/03/2018 06:00:00","EDT","N.Y.C.",61761,1712,1659,1101,169,-52
"06/03/2018 06:00:00","EDT","NORTH",61755,71,331,0,2,-127
"06/03/2018 06:00:00","EDT","WEST",61752,732,523,0,89,-70
"06/03/2018 07:00:00","EDT","CAPITL",61757,807,186,0,50,-3
"06/03/2018 07:00:00","EDT","CENTRL",61754,923,1427,0,16,-1196
"06/03/2018 07:00:00","EDT","DUNWOD",61760,151,157,179,1,-114
"06/03/2018 07:00:00","EDT","GENESE",61753,632,178,0,15,-95
"06/03/2018 07:00:00","EDT","HUD VL",61758,566,119,156,0,-285
"06/03/2018 07:00:00","EDT","LONGIL",61762,316,1443,0,166,-110
"06/03/2018 07:00:00","EDT","MHK VL",61756,396,144,0,16,-139
"06/03/2018 07:00:00","EDT","MILLWD",61759,120,52,34,0,-40
"06/03/2018 07:00:00","EDT","N.Y.C.",61761,1854,1652,1168,235,-56
"06/03/2018 07:00:00","EDT","NORTH",61755,79,338,0,0,-287
"06/03/2018 07:00:00","EDT","WEST",61752,774,529,0,268,-65
"06/03/2018 08:00:00","EDT","CAPITL",61757,879,195,0,55,-15
"06/03/2018 08:00:00","EDT","CENTRL",61754,1009,1437,0,17,-1188
"06/03/2018 08:00:00","EDT","DUNWOD",61760,156,165,193,53,-114
"06/03/2018 08:00:00","EDT","GENESE",61753,688,180,0,17,-62
"06/03/2018 08:00:00","EDT","HUD VL",61758,612,126,170,2,-304
"06/03/2018 08:00:00","EDT","LONGIL",61762,423,1446,0,200,-119
"06/03/2018 08:00:00","EDT","MHK VL",61756,439,155,0,17,-212
"06/03/2018 08:00:00","EDT","MILLWD",61759,146,56,38,46,-50
"06/03/2018 08:00:00","EDT","N.Y.C.",61761,2007,1690,1231,241,-54
"06/03/2018 08:00:00","EDT","NORTH",61755,87,345,0,10,-290
"06/03/2018 08:00:00","EDT","WEST",61752,843,545,0,282,-21
"06/03/2018 09:00:00","EDT","CAPITL",61757,943,198,0,50,-16
"06/03/2018 09:00:00","EDT","CENTRL",61754,1073,1450,0,0,-1208
"06/03/2018 09:00:00","EDT","DUNWOD",61760,165,174,206,50,-115
"06/03/2018 09:00:00","EDT","GENESE",61753,729,188,0,0,-23
"06/03/2018 09:00:00","EDT","HUD VL",61758,645,133,182,45,-261
"06/03/2018 09:00:00","EDT","LONGIL",61762,523,1448,0,164,-127
"06/03/2018 09:00:00","EDT","MHK VL",61756,463,161,0,1,-229
"06/03/2018 09:00:00","EDT","MILLWD",61759,161,59,41,94,-51
