Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
06/09/2019,06/06/2019,Actual,ALB,76,62,65,58                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ART,71,52,62,50                                                                                                                                                            
06/09/2019,06/06/2019,Actual,BGM,69,59,63,53                                                                                                                                                            
06/09/2019,06/06/2019,Actual,BUF,73,56,63,56                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ELM,73,55,66,53                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ELZ,70,55,62,55                                                                                                                                                            
06/09/2019,06/06/2019,Actual,FOK,83,64,70,62                                                                                                                                                            
06/09/2019,06/06/2019,Actual,FRG,82,65,70,64                                                                                                                                                            
06/09/2019,06/06/2019,Actual,GFL,75,55,63,53                                                                                                                                                            
06/09/2019,06/06/2019,Actual,HPN,80,69,69,64                                                                                                                                                            
06/09/2019,06/06/2019,Actual,IAG,73,53,61,53                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ISP,83,66,72,65                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ITH,69,50,64,50                                                                                                                                                            
06/09/2019,06/06/2019,Actual,JFK,83,64,73,64                                                                                                                                                            
06/09/2019,06/06/2019,Actual,LGA,82,71,70,65                                                                                                                                                            
06/09/2019,06/06/2019,Actual,MSS,74,47,59,46                                                                                                                                                            
06/09/2019,06/06/2019,Actual,MSV,72,60,64,58                                                                                                                                                            
06/09/2019,06/06/2019,Actual,NYC,82,69,70,64                                                                                                                                                            
06/09/2019,06/06/2019,Actual,PLB,74,56,58,52                                                                                                                                                            
06/09/2019,06/06/2019,Actual,POU,79,65,69,62                                                                                                                                                            
06/09/2019,06/06/2019,Actual,ROC,74,57,59,53                                                                                                                                                            
06/09/2019,06/06/2019,Actual,SLK,70,45,56,44                                                                                                                                                            
06/09/2019,06/06/2019,Actual,SWF,79,64,71,63                                                                                                                                                            
06/09/2019,06/06/2019,Actual,SYR,73,56,64,52                                                                                                                                                            
06/09/2019,06/06/2019,Actual,UCA,72,57,64,54                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ALB,82,56,63,54                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ART,70,49,60,46                                                                                                                                                            
06/09/2019,06/07/2019,Actual,BGM,74,52,59,48                                                                                                                                                            
06/09/2019,06/07/2019,Actual,BUF,77,55,61,55                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ELM,80,46,63,45                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ELZ,73,46,60,46                                                                                                                                                            
06/09/2019,06/07/2019,Actual,FOK,72,55,64,54                                                                                                                                                            
06/09/2019,06/07/2019,Actual,FRG,76,62,67,61                                                                                                                                                            
06/09/2019,06/07/2019,Actual,GFL,78,47,63,46                                                                                                                                                            
06/09/2019,06/07/2019,Actual,HPN,78,63,65,60                                                                                                                                                            
06/09/2019,06/07/2019,Actual,IAG,77,52,61,51                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ISP,74,62,67,61                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ITH,75,47,62,47                                                                                                                                                            
06/09/2019,06/07/2019,Actual,JFK,76,62,68,62                                                                                                                                                            
06/09/2019,06/07/2019,Actual,LGA,80,64,65,61                                                                                                                                                            
06/09/2019,06/07/2019,Actual,MSS,79,45,60,43                                                                                                                                                            
06/09/2019,06/07/2019,Actual,MSV,77,51,62,49                                                                                                                                                            
06/09/2019,06/07/2019,Actual,NYC,81,66,67,62                                                                                                                                                            
06/09/2019,06/07/2019,Actual,PLB,80,47,61,44                                                                                                                                                            
06/09/2019,06/07/2019,Actual,POU,79,58,64,56                                                                                                                                                            
06/09/2019,06/07/2019,Actual,ROC,78,51,60,50                                                                                                                                                            
06/09/2019,06/07/2019,Actual,SLK,74,34,58,34                                                                                                                                                            
06/09/2019,06/07/2019,Actual,SWF,79,59,66,59                                                                                                                                                            
06/09/2019,06/07/2019,Actual,SYR,77,50,60,48                                                                                                                                                            
06/09/2019,06/07/2019,Actual,UCA,76,46,61,45                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ALB,79,54,59,50                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ART,78,44,56,44                                                                                                                                                            
06/09/2019,06/08/2019,Actual,BGM,77,52,58,48                                                                                                                                                            
06/09/2019,06/08/2019,Actual,BUF,80,54,61,51                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ELM,83,46,61,45                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ELZ,74,48,59,48                                                                                                                                                            
06/09/2019,06/08/2019,Actual,FOK,76,51,62,50                                                                                                                                                            
06/09/2019,06/08/2019,Actual,FRG,79,59,63,55                                                                                                                                                            
06/09/2019,06/08/2019,Actual,GFL,77,50,57,47                                                                                                                                                            
06/09/2019,06/08/2019,Actual,HPN,77,61,62,53                                                                                                                                                            
06/09/2019,06/08/2019,Actual,IAG,78,52,62,50                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ISP,79,59,62,55                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ITH,80,46,64,46                                                                                                                                                            
06/09/2019,06/08/2019,Actual,JFK,77,60,65,57                                                                                                                                                            
06/09/2019,06/08/2019,Actual,LGA,80,64,63,54                                                                                                                                                            
06/09/2019,06/08/2019,Actual,MSS,77,44,56,43                                                                                                                                                            
06/09/2019,06/08/2019,Actual,MSV,78,55,61,50                                                                                                                                                            
06/09/2019,06/08/2019,Actual,NYC,81,64,64,53                                                                                                                                                            
06/09/2019,06/08/2019,Actual,PLB,74,53,54,48                                                                                                                                                            
06/09/2019,06/08/2019,Actual,POU,83,55,62,54                                                                                                                                                            
06/09/2019,06/08/2019,Actual,ROC,77,52,59,50                                                                                                                                                            
06/09/2019,06/08/2019,Actual,SLK,76,33,52,32                                                                                                                                                            
06/09/2019,06/08/2019,Actual,SWF,82,59,63,57                                                                                                                                                            
06/09/2019,06/08/2019,Actual,SYR,83,51,61,49                                                                                                                                                            
06/09/2019,06/08/2019,Actual,UCA,80,46,60,46                                                                                                                                                            
06/09/2019,06/09/2019,Forecast,ALB,81,52,63,47                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ART,80,48,65,46                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,BGM,76,55,60,51                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,BUF,81,59,63,52                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ELM,81,51,62,48                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ELZ,75,56,60,52                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,FOK,68,45,56,44                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,FRG,71,55,56,52                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,GFL,80,47,63,45                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,HPN,73,54,57,51                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,IAG,81,55,64,49                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ISP,72,54,57,52                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ITH,78,53,62,51                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,JFK,72,58,58,53                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,LGA,76,61,58,55                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,MSS,82,48,66,45                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,MSV,74,51,58,48                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,NYC,75,61,57,54                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,PLB,79,46,63,44                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,POU,77,54,60,51                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,ROC,81,53,63,50                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,SLK,78,38,60,37                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,SWF,76,54,60,52                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,SYR,82,56,65,50                                                                                                                                                          
06/09/2019,06/09/2019,Forecast,UCA,79,50,65,46                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,ALB,73,56,64,50                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,ART,71,59,65,51                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,BGM,66,55,63,48                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,BUF,68,59,66,56                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,ELM,71,57,67,51                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,ELZ,67,57,64,52                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,FOK,68,56,64,54                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,FRG,69,60,65,55                                                                                                                                                          
06/09/2019,06/10/2019,Forecast,GFL,75,55,63,51                                                                                                                                                          
