Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
06/11/2019,06/08/2019,Actual,ALB,79,54,59,50                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ART,78,44,56,44                                                                                                                                                            
06/11/2019,06/08/2019,Actual,BGM,77,52,58,48                                                                                                                                                            
06/11/2019,06/08/2019,Actual,BUF,80,54,61,51                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ELM,83,46,61,45                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ELZ,74,48,59,48                                                                                                                                                            
06/11/2019,06/08/2019,Actual,FOK,76,51,62,50                                                                                                                                                            
06/11/2019,06/08/2019,Actual,FRG,79,59,63,55                                                                                                                                                            
06/11/2019,06/08/2019,Actual,GFL,77,50,57,47                                                                                                                                                            
06/11/2019,06/08/2019,Actual,HPN,77,61,62,53                                                                                                                                                            
06/11/2019,06/08/2019,Actual,IAG,78,52,62,50                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ISP,79,59,62,55                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ITH,80,46,64,46                                                                                                                                                            
06/11/2019,06/08/2019,Actual,JFK,77,60,65,57                                                                                                                                                            
06/11/2019,06/08/2019,Actual,LGA,80,64,63,54                                                                                                                                                            
06/11/2019,06/08/2019,Actual,MSS,77,44,56,43                                                                                                                                                            
06/11/2019,06/08/2019,Actual,MSV,78,55,61,50                                                                                                                                                            
06/11/2019,06/08/2019,Actual,NYC,81,64,64,53                                                                                                                                                            
06/11/2019,06/08/2019,Actual,PLB,74,53,54,48                                                                                                                                                            
06/11/2019,06/08/2019,Actual,POU,83,55,62,54                                                                                                                                                            
06/11/2019,06/08/2019,Actual,ROC,77,52,59,50                                                                                                                                                            
06/11/2019,06/08/2019,Actual,SLK,76,33,52,32                                                                                                                                                            
06/11/2019,06/08/2019,Actual,SWF,82,59,63,57                                                                                                                                                            
06/11/2019,06/08/2019,Actual,SYR,83,51,61,49                                                                                                                                                            
06/11/2019,06/08/2019,Actual,UCA,80,46,60,46                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ALB,83,51,62,46                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ART,83,47,67,46                                                                                                                                                            
06/11/2019,06/09/2019,Actual,BGM,76,54,60,50                                                                                                                                                            
06/11/2019,06/09/2019,Actual,BUF,84,57,64,52                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ELM,83,47,63,46                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ELZ,75,54,59,52                                                                                                                                                            
06/11/2019,06/09/2019,Actual,FOK,68,44,57,44                                                                                                                                                            
06/11/2019,06/09/2019,Actual,FRG,73,55,58,52                                                                                                                                                            
06/11/2019,06/09/2019,Actual,GFL,82,45,62,43                                                                                                                                                            
06/11/2019,06/09/2019,Actual,HPN,73,54,59,51                                                                                                                                                            
06/11/2019,06/09/2019,Actual,IAG,83,54,65,49                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ISP,74,54,60,51                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ITH,81,53,63,51                                                                                                                                                            
06/11/2019,06/09/2019,Actual,JFK,74,58,61,54                                                                                                                                                            
06/11/2019,06/09/2019,Actual,LGA,78,61,61,53                                                                                                                                                            
06/11/2019,06/09/2019,Actual,MSS,85,48,66,46                                                                                                                                                            
06/11/2019,06/09/2019,Actual,MSV,75,50,60,48                                                                                                                                                            
06/11/2019,06/09/2019,Actual,NYC,77,60,61,53                                                                                                                                                            
06/11/2019,06/09/2019,Actual,PLB,85,48,60,44                                                                                                                                                            
06/11/2019,06/09/2019,Actual,POU,79,51,61,49                                                                                                                                                            
06/11/2019,06/09/2019,Actual,ROC,84,52,62,49                                                                                                                                                            
06/11/2019,06/09/2019,Actual,SLK,83,37,59,36                                                                                                                                                            
06/11/2019,06/09/2019,Actual,SWF,79,55,63,53                                                                                                                                                            
06/11/2019,06/09/2019,Actual,SYR,84,54,65,48                                                                                                                                                            
06/11/2019,06/09/2019,Actual,UCA,80,49,64,46                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ALB,79,54,66,49                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ART,79,53,66,51                                                                                                                                                            
06/11/2019,06/10/2019,Actual,BGM,64,54,63,47                                                                                                                                                            
06/11/2019,06/10/2019,Actual,BUF,74,56,68,54                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ELM,69,60,66,52                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ELZ,66,57,64,50                                                                                                                                                            
06/11/2019,06/10/2019,Actual,FOK,69,45,66,43                                                                                                                                                            
06/11/2019,06/10/2019,Actual,FRG,70,54,68,51                                                                                                                                                            
06/11/2019,06/10/2019,Actual,GFL,79,50,63,49                                                                                                                                                            
06/11/2019,06/10/2019,Actual,HPN,67,54,65,51                                                                                                                                                            
06/11/2019,06/10/2019,Actual,IAG,74,56,67,54                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ISP,73,54,67,52                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ITH,67,60,66,51                                                                                                                                                            
06/11/2019,06/10/2019,Actual,JFK,69,57,68,54                                                                                                                                                            
06/11/2019,06/10/2019,Actual,LGA,70,60,69,52                                                                                                                                                            
06/11/2019,06/10/2019,Actual,MSS,86,53,64,52                                                                                                                                                            
06/11/2019,06/10/2019,Actual,MSV,65,50,64,45                                                                                                                                                            
06/11/2019,06/10/2019,Actual,NYC,69,60,68,53                                                                                                                                                            
06/11/2019,06/10/2019,Actual,PLB,83,58,63,53                                                                                                                                                            
06/11/2019,06/10/2019,Actual,POU,73,48,67,46                                                                                                                                                            
06/11/2019,06/10/2019,Actual,ROC,76,62,67,54                                                                                                                                                            
06/11/2019,06/10/2019,Actual,SLK,79,42,59,41                                                                                                                                                            
06/11/2019,06/10/2019,Actual,SWF,70,50,69,49                                                                                                                                                            
06/11/2019,06/10/2019,Actual,SYR,75,60,65,53                                                                                                                                                            
06/11/2019,06/10/2019,Actual,UCA,72,56,63,53                                                                                                                                                            
06/11/2019,06/11/2019,Forecast,ALB,72,61,67,54                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ART,68,52,67,50                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,BGM,65,52,63,48                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,BUF,67,54,56,51                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ELM,71,54,65,50                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ELZ,64,49,53,48                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,FOK,74,61,67,55                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,FRG,75,63,67,55                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,GFL,70,57,63,51                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,HPN,73,61,67,53                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,IAG,69,53,56,50                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ISP,76,64,69,56                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ITH,67,53,65,49                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,JFK,75,65,68,55                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,LGA,76,65,68,56                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,MSS,67,54,64,50                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,MSV,67,54,66,48                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,NYC,75,65,69,54                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,PLB,67,56,63,50                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,POU,73,59,68,53                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,ROC,70,57,57,52                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,SLK,64,48,62,45                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,SWF,72,59,70,52                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,SYR,68,56,65,51                                                                                                                                                          
06/11/2019,06/11/2019,Forecast,UCA,65,52,65,50                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ALB,77,52,60,49                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ART,72,48,60,46                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,BGM,71,46,58,44                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,BUF,74,52,60,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ELM,76,46,60,45                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ELZ,70,45,56,43                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,FOK,71,55,59,52                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,FRG,72,58,58,53                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,GFL,75,49,59,47                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,HPN,72,56,57,51                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,IAG,75,51,60,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ISP,73,58,59,53                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ITH,73,47,59,45                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,JFK,72,60,59,53                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,LGA,73,61,58,54                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,MSS,75,49,60,47                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,MSV,71,47,57,44                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,NYC,73,60,58,52                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,PLB,75,51,60,47                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,POU,75,51,59,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,ROC,77,52,61,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,SLK,72,42,56,41                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,SWF,74,51,59,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,SYR,76,51,61,48                                                                                                                                                          
06/11/2019,06/12/2019,Forecast,UCA,74,46,60,44                                                                                                                                                          
