Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
05/17/2019,05/14/2019,Actual,ALB,48,41,44,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ART,52,40,48,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,BGM,43,39,42,38                                                                                                                                                            
05/17/2019,05/14/2019,Actual,BUF,48,40,44,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ELM,48,45,46,41                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ELZ,42,38,41,38                                                                                                                                                            
05/17/2019,05/14/2019,Actual,FOK,52,43,47,41                                                                                                                                                            
05/17/2019,05/14/2019,Actual,FRG,50,43,46,42                                                                                                                                                            
05/17/2019,05/14/2019,Actual,GFL,48,40,45,38                                                                                                                                                            
05/17/2019,05/14/2019,Actual,HPN,48,43,46,42                                                                                                                                                            
05/17/2019,05/14/2019,Actual,IAG,51,39,47,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ISP,52,43,47,43                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ITH,44,40,44,40                                                                                                                                                            
05/17/2019,05/14/2019,Actual,JFK,51,44,48,44                                                                                                                                                            
05/17/2019,05/14/2019,Actual,LGA,50,44,47,43                                                                                                                                                            
05/17/2019,05/14/2019,Actual,MSS,51,40,45,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,MSV,46,38,44,38                                                                                                                                                            
05/17/2019,05/14/2019,Actual,NYC,51,44,48,43                                                                                                                                                            
05/17/2019,05/14/2019,Actual,PLB,48,39,44,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,POU,49,43,46,41                                                                                                                                                            
05/17/2019,05/14/2019,Actual,ROC,51,40,47,39                                                                                                                                                            
05/17/2019,05/14/2019,Actual,SLK,43,34,39,33                                                                                                                                                            
05/17/2019,05/14/2019,Actual,SWF,46,41,46,41                                                                                                                                                            
05/17/2019,05/14/2019,Actual,SYR,50,41,48,41                                                                                                                                                            
05/17/2019,05/14/2019,Actual,UCA,46,38,44,37                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ALB,65,43,53,41                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ART,56,38,51,38                                                                                                                                                            
05/17/2019,05/15/2019,Actual,BGM,63,39,51,39                                                                                                                                                            
05/17/2019,05/15/2019,Actual,BUF,58,40,52,39                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ELM,69,38,54,38                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ELZ,62,38,50,38                                                                                                                                                            
05/17/2019,05/15/2019,Actual,FOK,65,45,51,44                                                                                                                                                            
05/17/2019,05/15/2019,Actual,FRG,63,45,53,43                                                                                                                                                            
05/17/2019,05/15/2019,Actual,GFL,61,43,52,41                                                                                                                                                            
05/17/2019,05/15/2019,Actual,HPN,66,42,53,41                                                                                                                                                            
05/17/2019,05/15/2019,Actual,IAG,62,39,54,38                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ISP,68,46,54,45                                                                                                                                                            
05/17/2019,05/15/2019,Actual,ITH,65,40,54,40                                                                                                                                                            
05/17/2019,05/15/2019,Actual,JFK,65,45,55,44                                                                                                                                                            
05/17/2019,05/15/2019,Actual,LGA,67,47,54,44                                                                                                                                                            
