Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
05/30/2019,05/27/2019,Actual,ALB,78,57,59,51                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ART,70,44,58,43                                                                                                                                                            
05/30/2019,05/27/2019,Actual,BGM,71,50,57,48                                                                                                                                                            
05/30/2019,05/27/2019,Actual,BUF,74,50,60,49                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ELM,77,49,61,47                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ELZ,71,48,59,48                                                                                                                                                            
05/30/2019,05/27/2019,Actual,FOK,81,53,65,51                                                                                                                                                            
05/30/2019,05/27/2019,Actual,FRG,79,64,68,57                                                                                                                                                            
05/30/2019,05/27/2019,Actual,GFL,72,51,58,48                                                                                                                                                            
05/30/2019,05/27/2019,Actual,HPN,78,61,64,56                                                                                                                                                            
05/30/2019,05/27/2019,Actual,IAG,74,48,59,46                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ISP,81,63,66,55                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ITH,73,47,60,47                                                                                                                                                            
05/30/2019,05/27/2019,Actual,JFK,81,65,70,58                                                                                                                                                            
05/30/2019,05/27/2019,Actual,LGA,80,66,67,57                                                                                                                                                            
05/30/2019,05/27/2019,Actual,MSS,64,46,53,45                                                                                                                                                            
05/30/2019,05/27/2019,Actual,MSV,76,49,59,48                                                                                                                                                            
05/30/2019,05/27/2019,Actual,NYC,80,64,68,57                                                                                                                                                            
05/30/2019,05/27/2019,Actual,PLB,63,49,56,45                                                                                                                                                            
05/30/2019,05/27/2019,Actual,POU,79,53,62,52                                                                                                                                                            
05/30/2019,05/27/2019,Actual,ROC,74,51,60,49                                                                                                                                                            
05/30/2019,05/27/2019,Actual,SLK,63,35,51,34                                                                                                                                                            
05/30/2019,05/27/2019,Actual,SWF,79,55,65,54                                                                                                                                                            
05/30/2019,05/27/2019,Actual,SYR,75,51,60,50                                                                                                                                                            
05/30/2019,05/27/2019,Actual,UCA,73,48,58,47                                                                                                                                                            
05/30/2019,05/28/2019,Actual,ALB,57,50,54,48                                                                                                                                                            
05/30/2019,05/28/2019,Actual,ART,54,50,52,48                                                                                                                                                            
05/30/2019,05/28/2019,Actual,BGM,73,53,67,50                                                                                                                                                            
05/30/2019,05/28/2019,Actual,BUF,62,52,60,51                                                                                                                                                            
05/30/2019,05/28/2019,Actual,ELM,79,55,71,52                                                                                                                                                            
05/30/2019,05/28/2019,Actual,ELZ,75,53,70,52                                                                                                                                                            
05/30/2019,05/28/2019,Actual,FOK,64,51,63,50                                                                                                                                                            
05/30/2019,05/28/2019,Actual,FRG,69,60,65,55                                                                                                                                                            
05/30/2019,05/28/2019,Actual,GFL,52,47,50,46                                                                                                                                                            
