Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
05/16/2019,05/13/2019,Actual,ALB,53,43,46,41                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ART,51,41,46,40                                                                                                                                                            
05/16/2019,05/13/2019,Actual,BGM,41,38,41,37                                                                                                                                                            
05/16/2019,05/13/2019,Actual,BUF,49,43,48,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ELM,47,42,45,40                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ELZ,46,37,45,37                                                                                                                                                            
05/16/2019,05/13/2019,Actual,FOK,51,44,46,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,FRG,49,42,46,41                                                                                                                                                            
05/16/2019,05/13/2019,Actual,GFL,56,42,46,40                                                                                                                                                            
05/16/2019,05/13/2019,Actual,HPN,46,40,44,39                                                                                                                                                            
05/16/2019,05/13/2019,Actual,IAG,49,42,48,41                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ISP,50,42,47,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ITH,43,40,43,39                                                                                                                                                            
05/16/2019,05/13/2019,Actual,JFK,49,43,48,43                                                                                                                                                            
05/16/2019,05/13/2019,Actual,LGA,49,43,46,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,MSS,60,46,48,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,MSV,41,36,41,36                                                                                                                                                            
05/16/2019,05/13/2019,Actual,NYC,48,42,47,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,PLB,60,44,48,42                                                                                                                                                            
05/16/2019,05/13/2019,Actual,POU,49,41,45,40                                                                                                                                                            
05/16/2019,05/13/2019,Actual,ROC,48,43,46,41                                                                                                                                                            
05/16/2019,05/13/2019,Actual,SLK,49,38,42,37                                                                                                                                                            
05/16/2019,05/13/2019,Actual,SWF,46,39,45,39                                                                                                                                                            
05/16/2019,05/13/2019,Actual,SYR,48,42,47,41                                                                                                                                                            
05/16/2019,05/13/2019,Actual,UCA,45,40,43,40                                                                                                                                                            
