"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"08/06/2018 00:00:00","EDT","CAPITL",61757,1158,209,0,18,-3
"08/06/2018 00:00:00","EDT","CENTRL",61754,1246,1438,0,14,-1123
"08/06/2018 00:00:00","EDT","DUNWOD",61760,201,259,310,59,-25
"08/06/2018 00:00:00","EDT","GENESE",61753,854,213,0,5,-22
"08/06/2018 00:00:00","EDT","HUD VL",61758,733,139,237,61,-21
"08/06/2018 00:00:00","EDT","LONGIL",61762,1589,1445,0,32,-139
"08/06/2018 00:00:00","EDT","MHK VL",61756,481,168,0,17,-155
"08/06/2018 00:00:00","EDT","MILLWD",61759,158,74,56,70,-5
"08/06/2018 00:00:00","EDT","N.Y.C.",61761,2716,1905,2301,192,-52
"08/06/2018 00:00:00","EDT","NORTH",61755,94,346,0,56,-137
"08/06/2018 00:00:00","EDT","WEST",61752,1040,636,0,108,-50
"08/06/2018 01:00:00","EDT","CAPITL",61757,1052,214,0,20,-4
"08/06/2018 01:00:00","EDT","CENTRL",61754,1145,1431,0,20,-1125
"08/06/2018 01:00:00","EDT","DUNWOD",61760,189,245,285,63,-34
"08/06/2018 01:00:00","EDT","GENESE",61753,801,209,0,20,-22
"08/06/2018 01:00:00","EDT","HUD VL",61758,695,132,216,37,-26
"08/06/2018 01:00:00","EDT","LONGIL",61762,1383,1445,0,13,-149
"08/06/2018 01:00:00","EDT","MHK VL",61756,446,166,0,21,-153
"08/06/2018 01:00:00","EDT","MILLWD",61759,170,68,51,80,-10
"08/06/2018 01:00:00","EDT","N.Y.C.",61761,2603,1878,2104,147,-52
"08/06/2018 01:00:00","EDT","NORTH",61755,87,344,0,66,-140
"08/06/2018 01:00:00","EDT","WEST",61752,954,629,0,164,-43
"08/06/2018 02:00:00","EDT","CAPITL",61757,1008,213,0,20,-56
"08/06/2018 02:00:00","EDT","CENTRL",61754,1094,1425,0,25,-1126
"08/06/2018 02:00:00","EDT","DUNWOD",61760,186,234,270,61,-31
"08/06/2018 02:00:00","EDT","GENESE",61753,763,208,0,31,-22
"08/06/2018 02:00:00","EDT","HUD VL",61758,678,129,202,43,-24
"08/06/2018 02:00:00","EDT","LONGIL",61762,1238,1443,0,41,-158
"08/06/2018 02:00:00","EDT","MHK VL",61756,414,165,0,39,-155
"08/06/2018 02:00:00","EDT","MILLWD",61759,150,67,48,80,-6
"08/06/2018 02:00:00","EDT","N.Y.C.",61761,2532,1854,1985,132,-56
"08/06/2018 02:00:00","EDT","NORTH",61755,81,340,0,82,-149
"08/06/2018 02:00:00","EDT","WEST",61752,922,624,0,184,-37
"08/06/2018 03:00:00","EDT","CAPITL",61757,988,214,0,40,-58
"08/06/2018 03:00:00","EDT","CENTRL",61754,1080,1425,0,19,-1124
"08/06/2018 03:00:00","EDT","DUNWOD",61760,185,225,256,15,-31
"08/06/2018 03:00:00","EDT","GENESE",61753,747,212,0,8,-22
"08/06/2018 03:00:00","EDT","HUD VL",61758,672,129,194,64,-24
"08/06/2018 03:00:00","EDT","LONGIL",61762,1159,1442,0,63,-173
"08/06/2018 03:00:00","EDT","MHK VL",61756,409,166,0,12,-153
"08/06/2018 03:00:00","EDT","MILLWD",61759,152,62,47,82,-4
"08/06/2018 03:00:00","EDT","N.Y.C.",61761,2502,1859,1862,181,-56
"08/06/2018 03:00:00","EDT","NORTH",61755,82,339,0,70,-148
"08/06/2018 03:00:00","EDT","WEST",61752,899,629,0,118,-42
"08/06/2018 04:00:00","EDT","CAPITL",61757,986,218,0,101,-67
"08/06/2018 04:00:00","EDT","CENTRL",61754,1088,1437,0,31,-1129
