"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"08/05/2018 00:00:00","EDT","CAPITL",61757,1079,211,0,24,-18
"08/05/2018 00:00:00","EDT","CENTRL",61754,1126,1427,0,45,-1121
"08/05/2018 00:00:00","EDT","DUNWOD",61760,197,240,288,63,-53
"08/05/2018 00:00:00","EDT","GENESE",61753,781,191,0,25,-24
"08/05/2018 00:00:00","EDT","HUD VL",61758,718,130,231,40,-5
"08/05/2018 00:00:00","EDT","LONGIL",61762,1420,1442,0,12,-22
"08/05/2018 00:00:00","EDT","MHK VL",61756,431,158,0,16,-168
"08/05/2018 00:00:00","EDT","MILLWD",61759,150,71,54,14,0
"08/05/2018 00:00:00","EDT","N.Y.C.",61761,2566,1680,2262,135,-52
"08/05/2018 00:00:00","EDT","NORTH",61755,87,344,0,0,-270
"08/05/2018 00:00:00","EDT","WEST",61752,970,589,0,158,-46
"08/05/2018 01:00:00","EDT","CAPITL",61757,1004,208,0,26,0
"08/05/2018 01:00:00","EDT","CENTRL",61754,1064,1421,0,92,-1131
"08/05/2018 01:00:00","EDT","DUNWOD",61760,185,229,264,65,-30
"08/05/2018 01:00:00","EDT","GENESE",61753,741,185,0,23,-29
"08/05/2018 01:00:00","EDT","HUD VL",61758,673,129,209,39,-5
"08/05/2018 01:00:00","EDT","LONGIL",61762,1196,1442,0,53,-52
"08/05/2018 01:00:00","EDT","MHK VL",61756,418,155,0,27,-171
"08/05/2018 01:00:00","EDT","MILLWD",61759,159,67,49,14,-3
"08/05/2018 01:00:00","EDT","N.Y.C.",61761,2431,1702,2070,117,-52
"08/05/2018 01:00:00","EDT","NORTH",61755,83,341,0,25,-276
"08/05/2018 01:00:00","EDT","WEST",61752,905,576,0,148,-37
"08/05/2018 02:00:00","EDT","CAPITL",61757,956,201,0,22,-2
"08/05/2018 02:00:00","EDT","CENTRL",61754,1008,1412,0,41,-1130
"08/05/2018 02:00:00","EDT","DUNWOD",61760,181,218,250,59,-103
"08/05/2018 02:00:00","EDT","GENESE",61753,696,185,0,24,-86
"08/05/2018 02:00:00","EDT","HUD VL",61758,653,126,193,80,-6
"08/05/2018 02:00:00","EDT","LONGIL",61762,1036,1440,0,160,-37
"08/05/2018 02:00:00","EDT","MHK VL",61756,387,153,0,27,-181
"08/05/2018 02:00:00","EDT","MILLWD",61759,141,63,47,9,-1
"08/05/2018 02:00:00","EDT","N.Y.C.",61761,2343,1669,1970,101,-52
"08/05/2018 02:00:00","EDT","NORTH",61755,82,336,0,7,-319
"08/05/2018 02:00:00","EDT","WEST",61752,861,569,0,134,-37
"08/05/2018 03:00:00","EDT","CAPITL",61757,927,201,0,42,-30
"08/05/2018 03:00:00","EDT","CENTRL",61754,982,1410,0,31,-1138
"08/05/2018 03:00:00","EDT","DUNWOD",61760,179,211,236,63,-26
"08/05/2018 03:00:00","EDT","GENESE",61753,669,183,0,12,-41
"08/05/2018 03:00:00","EDT","HUD VL",61758,623,126,183,37,-47
"08/05/2018 03:00:00","EDT","LONGIL",61762,935,1440,0,165,-76
"08/05/2018 03:00:00","EDT","MHK VL",61756,372,152,0,24,-167
"08/05/2018 03:00:00","EDT","MILLWD",61759,144,61,45,12,-50
"08/05/2018 03:00:00","EDT","N.Y.C.",61761,2271,1670,1842,129,-107
"08/05/2018 03:00:00","EDT","NORTH",61755,77,337,0,0,-316
"08/05/2018 03:00:00","EDT","WEST",61752,836,566,0,124,-37
"08/05/2018 04:00:00","EDT","CAPITL",61757,919,201,0,121,-1
"08/05/2018 04:00:00","EDT","CENTRL",61754,970,1409,0,37,-1138
"08/05/2018 04:00:00","EDT","DUNWOD",61760,176,205,225,63,-66
"08/05/2018 04:00:00","EDT","GENESE",61753,657,183,0,15,-24
"08/05/2018 04:00:00","EDT","HUD VL",61758,608,123,177,37,-38
"08/05/2018 04:00:00","EDT","LONGIL",61762,872,1440,0,117,-140
"08/05/2018 04:00:00","EDT","MHK VL",61756,364,150,0,14,-185
"08/05/2018 04:00:00","EDT","MILLWD",61759,92,59,43,12,-56
"08/05/2018 04:00:00","EDT","N.Y.C.",61761,2239,1737,1722,118,-105
"08/05/2018 04:00:00","EDT","NORTH",61755,77,336,0,0,-307
"08/05/2018 04:00:00","EDT","WEST",61752,828,567,0,122,-36
"08/05/2018 05:00:00","EDT","CAPITL",61757,924,202,0,5,0
"08/05/2018 05:00:00","EDT","CENTRL",61754,978,1412,0,31,-1144
"08/05/2018 05:00:00","EDT","DUNWOD",61760,175,201,220,62,-73
"08/05/2018 05:00:00","EDT","GENESE",61753,662,186,0,14,-46
"08/05/2018 05:00:00","EDT","HUD VL",61758,607,124,170,36,-76
